latitude,longitude,n_events,total_mhw_days,mean_duration,max_duration,mean_intensity_max,max_intensity,total_cumulative_intensity,mean_rate_onset,mean_rate_decline
53.125,-149.125,,,,,,,,,
53.125,-148.875,,,,,,,,,
53.125,-148.625,,,,,,,,,
53.125,-148.375,,,,,,,,,
53.125,-148.125,,,,,,,,,
53.125,-147.875,,,,,,,,,
53.125,-147.625,,,,,,,,,
53.125,-147.375,,,,,,,,,
53.125,-147.125,,,,,,,,,
53.125,-146.875,,,,,,,,,
53.125,-146.625,,,,,,,,,
53.125,-146.375,,,,,,,,,
53.125,-146.125,,,,,,,,,
53.125,-145.875,,,,,,,,,
53.125,-145.625,,,,,,,,,
53.125,-145.375,,,,,,,,,
53.125,-145.125,,,,,,,,,
53.125,-144.875,,,,,,,,,
53.125,-144.625,,,,,,,,,
53.125,-144.375,,,,,,,,,
53.125,-144.125,,,,,,,,,
53.125,-143.875,,,,,,,,,
53.125,-143.625,,,,,,,,,
53.125,-143.375,,,,,,,,,
53.125,-143.125,,,,,,,,,
53.125,-142.875,,,,,,,,,
53.125,-142.625,,,,,,,,,
53.125,-142.375,,,,,,,,,
53.125,-142.125,,,,,,,,,
53.125,-141.875,,,,,,,,,
53.125,-141.625,,,,,,,,,
53.125,-141.375,,,,,,,,,
53.125,-141.125,,,,,,,,,
53.125,-140.875,,,,,,,,,
53.125,-140.625,,,,,,,,,
53.125,-140.375,,,,,,,,,
53.125,-140.125,,,,,,,,,
53.125,-139.875,,,,,,,,,
53.125,-139.625,,,,,,,,,
53.125,-139.375,,,,,,,,,
53.125,-139.125,,,,,,,,,
53.125,-138.875,,,,,,,,,
53.125,-138.625,,,,,,,,,
53.125,-138.375,,,,,,,,,
53.125,-138.125,,,,,,,,,
53.125,-137.875,,,,,,,,,
53.125,-137.625,,,,,,,,,
53.125,-137.375,,,,,,,,,
53.125,-137.125,,,,,,,,,
53.125,-136.875,,,,,,,,,
53.125,-136.625,,,,,,,,,
53.125,-136.375,,,,,,,,,
53.125,-136.125,,,,,,,,,
53.125,-135.875,,,,,,,,,
53.125,-135.625,,,,,,,,,
53.125,-135.375,,,,,,,,,
53.125,-135.125,,,,,,,,,
53.125,-134.875,,,,,,,,,
53.125,-134.625,,,,,,,,,
53.125,-134.375,,,,,,,,,
53.125,-134.125,,,,,,,,,
53.125,-133.875,,,,,,,,,
53.125,-133.625,,,,,,,,,
53.125,-133.375,,,,,,,,,
53.125,-133.125,,,,,,,,,
53.125,-132.875,,,,,,,,,
53.125,-132.625,,,,,,,,,
53.125,-132.375,,,,,,,,,
53.125,-132.125,,,,,,,,,
53.125,-131.875,,,,,,,,,
53.125,-131.625,,,,,,,,,
53.125,-131.375,,,,,,,,,
53.125,-131.125,,,,,,,,,
53.125,-130.875,,,,,,,,,
53.125,-130.625,,,,,,,,,
53.125,-130.375,,,,,,,,,
53.125,-130.125,,,,,,,,,
53.375,-179.875,137.0,2383.0,17.394160583941606,139.0,1.5275972043314285,4.268517986420662,2892.741430874794,0.1683171627699234,0.1959242669588187
53.375,-179.625,144.0,2427.0,16.854166666666668,138.0,1.5445053855684927,4.217430791547223,2933.9305262181065,0.16929026601871558,0.18912819714089868
53.375,-179.375,142.0,2431.0,17.119718309859156,139.0,1.578052344591929,4.210777467296971,2973.5595428405277,0.17583768026734192,0.19028132181735388
53.375,-179.125,127.0,2427.0,19.11023622047244,139.0,1.6084617409331867,4.45707928749823,2958.749366975599,0.18901989983941755,0.17492462195326722
53.375,-178.875,132.0,2500.0,18.939393939393938,139.0,1.570409319034886,4.522592621464883,3022.6398863561685,0.16962427046091244,0.17839454510466346
53.375,-178.625,132.0,2508.0,19.0,141.0,1.5601159449546573,4.942043781280521,3016.8470021524745,0.15877479939941588,0.16361810919983055
53.375,-178.375,126.0,2590.0,20.555555555555557,141.0,1.5606472299334577,5.147986319757278,3076.4381397693396,0.1674195619548575,0.17450497809162333
53.375,-178.125,130.0,2575.0,19.807692307692307,141.0,1.4988309126042256,5.208884685270247,3048.5552379777364,0.161822790863781,0.15794567076793892
53.375,-177.875,121.0,2461.0,20.33884297520661,141.0,1.5030917783827187,5.210552846231767,2921.116522639028,0.15119805324980107,0.14257652759589673
53.375,-177.625,120.0,2384.0,19.866666666666667,124.0,1.4912710568597243,4.93760928800029,2832.3107268425733,0.14872705057267982,0.1729032135950304
53.375,-177.375,124.0,2340.0,18.870967741935484,122.0,1.4668514857555155,4.581040028602846,2774.290577573164,0.15822860063644933,0.1712273378234095
53.375,-177.125,132.0,2279.0,17.265151515151516,122.0,1.4250656968221171,4.189797570628503,2708.3825002254985,0.1564369370672458,0.18405455772443868
53.375,-176.875,133.0,2216.0,16.661654135338345,122.0,1.43920080487716,4.191917004123811,2676.3885608296255,0.14784119958828545,0.19990212539302807
53.375,-176.625,128.0,2244.0,17.53125,123.0,1.4699767620693291,4.308342103035219,2731.702372993192,0.15731091185947946,0.17718190278014984
53.375,-176.375,134.0,2310.0,17.238805970149254,121.0,1.5007789880539515,4.40760361763739,2841.887530549881,0.17525601326913468,0.17858400137888797
53.375,-176.125,120.0,2273.0,18.941666666666666,130.0,1.5382772205978312,4.462843864194809,2835.6341976158083,0.17928345606943677,0.165971798185156
53.375,-175.875,112.0,2295.0,20.491071428571427,130.0,1.583370290730956,4.403151712109963,2871.0361659988293,0.16924942471191096,0.16501679137014952
53.375,-175.625,117.0,2161.0,18.47008547008547,130.0,1.5519747108278574,4.590113378340199,2794.285816184936,0.15645721577220012,0.15966099272071377
53.375,-175.375,125.0,2202.0,17.616,156.0,1.556016648015669,4.7829921937757955,2862.06544227754,0.174837874347369,0.1708377226996905
53.375,-175.125,130.0,2226.0,17.123076923076923,156.0,1.5772479770792924,5.108768186261578,2902.7572161497615,0.17889726450405033,0.17458322694782746
53.375,-174.875,129.0,2334.0,18.093023255813954,156.0,1.580049084376979,5.38414030690347,2982.5438076526893,0.17915019943340757,0.17485718717262838
53.375,-174.625,127.0,2390.0,18.818897637795274,130.0,1.6291530627056159,5.6640852189833115,3013.084700422902,0.16787170181665162,0.18374018379702314
53.375,-174.375,127.0,2458.0,19.35433070866142,129.0,1.6252060215092266,5.98471381587367,3097.688421426282,0.1828059066950344,0.18167451627707593
53.375,-174.125,132.0,2516.0,19.060606060606062,126.0,1.5898250993978478,6.441155956637475,3144.1840625655273,0.20005251278777456,0.17360550913617803
53.375,-173.875,136.0,2523.0,18.551470588235293,129.0,1.5533486506857503,6.721408290247764,3141.1900346740604,0.20333934934575715,0.16945393503706316
53.375,-173.625,143.0,2427.0,16.972027972027973,144.0,1.5238153449896896,6.808573815130417,3071.29109371093,0.20785480782040286,0.16534330100592776
53.375,-173.375,135.0,2361.0,17.488888888888887,144.0,1.5189901095279799,6.564449971722018,2979.887415236042,0.23068553782973086,0.1645014832009005
53.375,-173.125,121.0,2261.0,18.68595041322314,144.0,1.4949508913355938,5.948746942704727,2868.7534225217755,0.2353165406377334,0.1390164963146635
53.375,-172.875,127.0,2334.0,18.37795275590551,149.0,1.4889763053189626,4.992484769513531,2940.9750274573594,0.21936779625415487,0.14153413807960202
53.375,-172.625,125.0,2327.0,18.616,149.0,1.5368653907160608,4.0655366066963445,2923.2936037278937,0.20517056980383616,0.1648401501155819
53.375,-172.375,128.0,2257.0,17.6328125,152.0,1.5546591250646502,3.93591517786826,2843.1930722267384,0.19719261958257195,0.17244916458483633
53.375,-172.125,131.0,2242.0,17.114503816793892,152.0,1.5426176275064487,3.9685652640558065,2798.2036387074386,0.2141133514523965,0.18104599093785476
53.375,-171.875,132.0,2137.0,16.189393939393938,167.0,1.4968372952203948,3.978542097153202,2676.803625314466,0.18500233528682086,0.19431575466673434
53.375,-171.625,127.0,2072.0,16.31496062992126,173.0,1.55021181505042,4.114044066398376,2594.5598877668394,0.21680447740451086,0.20676355598591425
53.375,-171.375,131.0,2059.0,15.717557251908397,119.0,1.5555971993568705,3.96521100690288,2590.6062574155876,0.21935418926009012,0.2139941174815406
53.375,-171.125,128.0,2020.0,15.78125,118.0,1.5940000425062837,3.8953152625791514,2572.7236711594364,0.21773501005214965,0.22696455280699174
53.375,-170.875,130.0,1980.0,15.23076923076923,114.0,1.5690864202698174,3.741165499533377,2512.119358670328,0.20763639155751445,0.23360092465461324
53.375,-170.625,130.0,1964.0,15.107692307692307,118.0,1.5526755226752897,3.6716048179134253,2447.076128440517,0.2318940148262548,0.20802283131476806
53.375,-170.375,124.0,1849.0,14.911290322580646,122.0,1.5167161010430583,3.7547498364602383,2286.0328342530033,0.19663628491682153,0.20835985085797698
53.375,-170.125,124.0,1738.0,14.016129032258064,118.0,1.5234158045295374,3.729196025479226,2181.770018416067,0.20569377909930878,0.19431852439819705
53.375,-169.875,132.0,1747.0,13.234848484848484,114.0,1.5060595689980518,3.740779276817076,2203.5970545045793,0.1883169820429809,0.19542326533923954
53.375,-169.625,133.0,1760.0,13.233082706766917,127.0,1.5599945126995431,4.011477055088166,2255.977729262846,0.2045338008071929,0.20495147984857193
53.375,-169.375,127.0,1827.0,14.385826771653543,128.0,1.6520831931324707,4.343972682952881,2405.8732357986523,0.2008534015523609,0.2313905746720335
53.375,-169.125,121.0,1832.0,15.140495867768594,140.0,1.6753060969630105,4.818334271830898,2441.0332128693976,0.22426324231900496,0.24745450539410777
53.375,-168.875,122.0,1882.0,15.426229508196721,94.0,1.6951222262137917,5.194453608605171,2521.794974338624,0.19155630832621054,0.2426499942783931
53.375,-168.625,119.0,1941.0,16.310924369747898,93.0,1.7011412670697001,5.37126713414346,2597.2653109258213,0.17925442922301704,0.24288439482324262
53.375,-168.375,,,,,,,,,
53.375,-168.125,,,,,,,,,
53.375,-167.875,,,,,,,,,
53.375,-167.625,,,,,,,,,
53.375,-167.375,,,,,,,,,
53.375,-167.125,107.0,2006.0,18.747663551401867,129.0,1.7541077652716448,4.456801875945059,2863.2807011065956,0.17977540921338428,0.1905113704423391
53.375,-166.875,99.0,2098.0,21.19191919191919,140.0,1.92301215485355,4.4600798699163615,3133.4778499218723,0.18603519455971343,0.22443132724739973
53.375,-166.625,95.0,2135.0,22.473684210526315,143.0,1.9960539863146018,4.423499630343528,3228.191389745283,0.18873134987074766,0.20252691221809577
53.375,-166.375,99.0,2117.0,21.383838383838384,146.0,1.9588347801986603,4.307446756670551,3201.80392466053,0.17721483972566937,0.2049333872745996
53.375,-166.125,106.0,2125.0,20.047169811320753,150.0,1.9474272897747045,4.390887598837578,3224.9364416368553,0.21193346024934476,0.21337345378523379
53.375,-165.875,104.0,2113.0,20.317307692307693,190.0,1.8878861736349082,4.448145927921418,3213.3269177521424,0.2182005459379506,0.1694058077064981
53.375,-165.625,106.0,2094.0,19.754716981132077,190.0,1.906394025790423,4.4513026821997865,3232.1965368524675,0.2190080606889973,0.19785368919664692
53.375,-165.375,102.0,2082.0,20.41176470588235,194.0,1.8989688350308327,4.380113478629822,3228.5445915960495,0.20475525368689457,0.2016396665617449
53.375,-165.125,103.0,2102.0,20.40776699029126,192.0,1.8844403957372322,4.366159931305917,3285.0083760753755,0.21638971201414875,0.18192799466242743
53.375,-164.875,104.0,2097.0,20.16346153846154,166.0,1.8853298493339765,4.329819279332314,3272.2671645610576,0.21933546659325318,0.18320409001253424
53.375,-164.625,107.0,2115.0,19.766355140186917,189.0,1.8343523991981254,4.220380598498929,3299.185890113155,0.200691057475615,0.16932979306380472
53.375,-164.375,101.0,2102.0,20.81188118811881,189.0,1.8728844667920213,4.109902504951725,3296.623528695875,0.18263425167211447,0.1778364248184169
53.375,-164.125,95.0,2125.0,22.36842105263158,189.0,1.8446646438592154,4.012796771141792,3321.451214859562,0.19105700096036254,0.18164683477858626
53.375,-163.875,87.0,2049.0,23.551724137931036,214.0,1.8922410412633868,3.8888244321269365,3232.7586445885327,0.20833935967276163,0.18958680179232365
53.375,-163.625,88.0,2022.0,22.977272727272727,231.0,1.900185221232627,3.8314164069391055,3192.268808872469,0.22806312687782374,0.17555030266548555
53.375,-163.375,88.0,2047.0,23.261363636363637,156.0,1.9016319516379812,3.8501231901107307,3207.83803073437,0.201437324873508,0.2007338940604657
53.375,-163.125,92.0,2070.0,22.5,250.0,1.8368087625353064,3.8536202215379287,3209.622693123355,0.20549133308976122,0.1814340332868281
53.375,-162.875,94.0,2025.0,21.54255319148936,246.0,1.8031859715343261,3.895807081653226,3146.0804504732932,0.21101232279999504,0.171102932639286
53.375,-162.625,87.0,1953.0,22.448275862068964,250.0,1.8184982137764922,3.9498144580471894,3055.3614333098944,0.19121608960833092,0.1622794973149638
53.375,-162.375,81.0,1929.0,23.814814814814813,208.0,1.7851149736766747,4.023839519869897,3010.1129350200786,0.18018892539897113,0.14526052675172843
53.375,-162.125,85.0,2012.0,23.67058823529412,195.0,1.7601761508485627,4.081200107451407,3096.7096973465336,0.1629323724164836,0.15324039877622533
53.375,-161.875,86.0,2092.0,24.325581395348838,195.0,1.7648160731711966,4.2490488021604484,3193.9514319089167,0.15851129869467664,0.1418491429656087
53.375,-161.625,89.0,2145.0,24.10112359550562,206.0,1.7651648109224491,4.518895564540741,3250.65889538488,0.17548112805708613,0.16909475435551638
53.375,-161.375,90.0,2112.0,23.466666666666665,206.0,1.776092765109086,5.151007144681868,3218.5732593844014,0.18040766822734575,0.1701670236306915
53.375,-161.125,97.0,2084.0,21.484536082474225,158.0,1.7800413644864865,5.544450836796912,3195.3391133508394,0.17626113773559438,0.1869530912452816
53.375,-160.875,92.0,2038.0,22.152173913043477,200.0,1.7831734420540957,5.701234463722473,3143.9196437097366,0.16480403724229892,0.20385993666881733
53.375,-160.625,84.0,1992.0,23.714285714285715,244.0,1.8219923623329672,5.647158038231635,3103.1380767206992,0.17546795861607858,0.20271033952177245
53.375,-160.375,93.0,1956.0,21.032258064516128,184.0,1.8122951140058077,5.467646952598326,3070.242430356243,0.20684733619693338,0.1804463364966197
53.375,-160.125,101.0,1923.0,19.03960396039604,182.0,1.7983285838595902,5.005305628622731,3033.717214172887,0.1990702332793296,0.19663464163440733
53.375,-159.875,101.0,1847.0,18.287128712871286,160.0,1.8157934308318582,4.512823027949179,2959.5786003374287,0.18779504438769132,0.20957798069528263
53.375,-159.625,94.0,1767.0,18.79787234042553,167.0,1.8343737761534156,3.9666970622154967,2871.220073773016,0.19147270801823332,0.20057178323591934
53.375,-159.375,94.0,1809.0,19.24468085106383,167.0,1.814733216348542,3.9797895800682817,2929.5681732316166,0.17125864765849816,0.17308937645987107
53.375,-159.125,101.0,1841.0,18.22772277227723,143.0,1.8210467633558367,4.092838871863583,2978.8359480134905,0.17239517073190416,0.18810400136482028
53.375,-158.875,97.0,1847.0,19.04123711340206,165.0,1.772890604450174,4.313971827107093,2964.9642749101895,0.17066199501780127,0.1686224697203748
53.375,-158.625,104.0,1900.0,18.26923076923077,146.0,1.7946964721969576,4.272138195653117,3019.7292371796016,0.16590325715862533,0.18238156264337738
53.375,-158.375,110.0,1852.0,16.836363636363636,146.0,1.7997512038502177,4.051686502272085,2959.11595477981,0.19863577411686845,0.1878478811807666
53.375,-158.125,108.0,1880.0,17.40740740740741,146.0,1.7869511973046064,3.8248122738253674,2968.192351233575,0.1857509854702748,0.18751848074675975
53.375,-157.875,112.0,1869.0,16.6875,147.0,1.7960156488665788,3.71799632041685,2946.0415544548346,0.17545627214889867,0.1939947783106947
53.375,-157.625,108.0,1801.0,16.675925925925927,145.0,1.8416019022963246,3.7366899059664824,2856.177044203206,0.20062904828840472,0.1806444231999026
53.375,-157.375,105.0,1769.0,16.847619047619048,144.0,1.8361628229900075,3.735675950204172,2846.10397195047,0.21374818297111467,0.16006182115762416
53.375,-157.125,98.0,1787.0,18.23469387755102,142.0,1.8494650750979538,3.742450821784236,2911.3045110856333,0.1949313656347107,0.1566657676064188
53.375,-156.875,93.0,1845.0,19.838709677419356,141.0,1.8977037701720874,3.7535742482831402,3006.5766246241897,0.174091277139662,0.172411856615173
53.375,-156.625,88.0,1879.0,21.352272727272727,140.0,1.9048386923641056,3.769988890617128,3066.423680305482,0.1889855845005356,0.16230008781557734
53.375,-156.375,101.0,1955.0,19.356435643564357,94.0,1.8263345424910393,3.9311066904375647,3169.8672229474596,0.19398593171627665,0.16312828106983762
53.375,-156.125,97.0,1981.0,20.422680412371133,168.0,1.8039200056181979,3.981471523161858,3222.2045622333417,0.15898305682305097,0.18914515243082647
53.375,-155.875,96.0,1951.0,20.322916666666668,168.0,1.8130928836362337,3.9266296509773486,3220.1677349075208,0.15725341117848213,0.17491680591796588
53.375,-155.625,100.0,1976.0,19.76,204.0,1.7861357825033124,3.777088965139079,3254.4297971648557,0.1558622704413707,0.18773709211817582
53.375,-155.375,102.0,1952.0,19.137254901960784,204.0,1.7539094249181246,3.551580398313458,3217.083508160806,0.15583477005180124,0.18398823306204343
53.375,-155.125,95.0,1959.0,20.621052631578948,204.0,1.7871311430210575,3.519663210838072,3196.6727666047323,0.1724557287244587,0.17264312702903736
53.375,-154.875,101.0,2004.0,19.84158415841584,214.0,1.7532235605196616,3.5074365062098343,3238.6607983958343,0.15729125738590008,0.17538020374371074
53.375,-154.625,91.0,1972.0,21.67032967032967,223.0,1.822438691280194,3.4733277751553446,3192.582900924068,0.15976247042149502,0.1927407366449196
53.375,-154.375,97.0,1950.0,20.103092783505154,223.0,1.827408120883515,3.568339470894105,3170.4604791556653,0.17341556376203027,0.20027346396284734
53.375,-154.125,87.0,1930.0,22.183908045977013,288.0,1.8397241649160923,3.5403027073029563,3164.0293663086422,0.18556087573466323,0.22235313061660847
53.375,-153.875,92.0,1966.0,21.369565217391305,266.0,1.8332834724457039,3.5911886153682584,3225.6213592636987,0.18581301877966191,0.22312325001966027
53.375,-153.625,90.0,1919.0,21.322222222222223,264.0,1.8511381213810283,3.6301688532675476,3175.3080152042457,0.18778616540355816,0.20701304546119223
53.375,-153.375,83.0,1881.0,22.662650602409638,265.0,1.925374818784089,3.680636436708512,3148.672955851401,0.18384964561828004,0.18920564851312877
53.375,-153.125,88.0,1840.0,20.90909090909091,150.0,1.8693802632457002,3.6406963102279173,3098.6404606296173,0.21462172082638728,0.15004841905124333
53.375,-152.875,85.0,1821.0,21.423529411764704,150.0,1.975050257822142,3.600645526762932,3106.699240176909,0.23229344858877782,0.17585960405046652
53.375,-152.625,80.0,1863.0,23.2875,150.0,2.0606211985311202,4.4517770582629765,3177.180201964993,0.26373120636538394,0.18061850549917852
53.375,-152.375,85.0,1945.0,22.88235294117647,105.0,1.9932360253705022,4.292371596059491,3271.536689035355,0.26004469485324067,0.17675453021233967
53.375,-152.125,87.0,2020.0,23.2183908045977,150.0,1.8731708526611328,4.245287772147886,3343.5805696325924,0.19589381578857853,0.1613783389128473
53.375,-151.875,84.0,2008.0,23.904761904761905,150.0,1.8960532196289568,3.971197574369371,3351.786090666248,0.20696274539606904,0.18149165212486243
53.375,-151.625,88.0,2065.0,23.46590909090909,150.0,1.9277655290019131,3.5790080716533055,3451.3107768143377,0.21487728082525626,0.19069443974152242
53.375,-151.375,,,,,,,,,
53.375,-151.125,,,,,,,,,
53.375,-150.875,,,,,,,,,
53.375,-150.625,,,,,,,,,
53.375,-150.375,,,,,,,,,
53.375,-150.125,,,,,,,,,
53.375,-149.875,,,,,,,,,
53.375,-149.625,,,,,,,,,
53.375,-149.375,,,,,,,,,
53.375,-149.125,,,,,,,,,
53.375,-148.875,,,,,,,,,
53.375,-148.625,,,,,,,,,
53.375,-148.375,,,,,,,,,
53.375,-148.125,,,,,,,,,
53.375,-147.875,,,,,,,,,
53.375,-147.625,,,,,,,,,
53.375,-147.375,,,,,,,,,
53.375,-147.125,,,,,,,,,
53.375,-146.875,,,,,,,,,
53.375,-146.625,,,,,,,,,
53.375,-146.375,,,,,,,,,
53.375,-146.125,,,,,,,,,
53.375,-145.875,,,,,,,,,
53.375,-145.625,,,,,,,,,
53.375,-145.375,,,,,,,,,
53.375,-145.125,,,,,,,,,
53.375,-144.875,,,,,,,,,
53.375,-144.625,,,,,,,,,
53.375,-144.375,,,,,,,,,
53.375,-144.125,,,,,,,,,
53.375,-143.875,,,,,,,,,
53.375,-143.625,,,,,,,,,
53.375,-143.375,,,,,,,,,
53.375,-143.125,,,,,,,,,
53.375,-142.875,,,,,,,,,
53.375,-142.625,,,,,,,,,
53.375,-142.375,,,,,,,,,
53.375,-142.125,,,,,,,,,
53.375,-141.875,,,,,,,,,
53.375,-141.625,,,,,,,,,
53.375,-141.375,,,,,,,,,
53.375,-141.125,,,,,,,,,
53.375,-140.875,,,,,,,,,
53.375,-140.625,,,,,,,,,
53.375,-140.375,,,,,,,,,
53.375,-140.125,,,,,,,,,
53.375,-139.875,,,,,,,,,
53.375,-139.625,,,,,,,,,
53.375,-139.375,,,,,,,,,
53.375,-139.125,,,,,,,,,
53.375,-138.875,,,,,,,,,
53.375,-138.625,,,,,,,,,
53.375,-138.375,,,,,,,,,
53.375,-138.125,,,,,,,,,
53.375,-137.875,,,,,,,,,
53.375,-137.625,,,,,,,,,
53.375,-137.375,,,,,,,,,
53.375,-137.125,,,,,,,,,
53.375,-136.875,,,,,,,,,
53.375,-136.625,,,,,,,,,
53.375,-136.375,,,,,,,,,
53.375,-136.125,,,,,,,,,
53.375,-135.875,,,,,,,,,
53.375,-135.625,,,,,,,,,
53.375,-135.375,,,,,,,,,
53.375,-135.125,,,,,,,,,
53.375,-134.875,,,,,,,,,
53.375,-134.625,,,,,,,,,
53.375,-134.375,,,,,,,,,
53.375,-134.125,,,,,,,,,
53.375,-133.875,,,,,,,,,
53.375,-133.625,,,,,,,,,
53.375,-133.375,,,,,,,,,
53.375,-133.125,,,,,,,,,
53.375,-132.875,,,,,,,,,
53.375,-132.625,,,,,,,,,
53.375,-132.375,,,,,,,,,
53.375,-132.125,,,,,,,,,
53.375,-131.875,,,,,,,,,
53.375,-131.625,,,,,,,,,
53.375,-131.375,,,,,,,,,
53.375,-131.125,,,,,,,,,
53.375,-130.875,,,,,,,,,
53.375,-130.625,,,,,,,,,
53.375,-130.375,,,,,,,,,
53.375,-130.125,,,,,,,,,
53.625,-179.875,144.0,2397.0,16.645833333333332,139.0,1.529628627883491,4.943465309758341,2955.5350010202765,0.17127534981779574,0.18621548830898982
53.625,-179.625,146.0,2414.0,16.534246575342465,131.0,1.564995884421227,4.766894017496417,2978.504176593597,0.18009449113791506,0.18626036257481818
53.625,-179.375,145.0,2409.0,16.613793103448277,137.0,1.5794313453063287,4.9143169618422,2988.8083752355265,0.18608451083027772,0.17072608690168203
53.625,-179.125,131.0,2321.0,17.717557251908396,139.0,1.644075576057284,5.127557308443132,2926.478563051071,0.17618346381032218,0.1885617763819154
53.625,-178.875,132.0,2412.0,18.272727272727273,139.0,1.6458944849021744,5.029138026698945,3029.7699192108653,0.16517651521557997,0.21006105147587872
53.625,-178.625,130.0,2501.0,19.23846153846154,140.0,1.6049109835186908,5.266488921257759,3076.610260340476,0.16562579096402896,0.197020725832658
53.625,-178.375,120.0,2547.0,21.225,155.0,1.587051973483896,5.301436162764027,3098.9199095156882,0.1605018201647991,0.19176684272712408
53.625,-178.125,119.0,2527.0,21.235294117647058,139.0,1.5556828173301063,5.168113662350562,3059.540455422094,0.1703524694863203,0.15612250910424716
53.625,-177.875,117.0,2475.0,21.153846153846153,138.0,1.5248666461716347,5.020264179475847,2977.07347326894,0.1787728963440516,0.14225750229246611
53.625,-177.625,120.0,2470.0,20.583333333333332,140.0,1.511609418674182,4.587136899271318,2937.636583035992,0.1722388860327773,0.18452866312649874
53.625,-177.375,134.0,2366.0,17.65671641791045,120.0,1.465808323385857,4.084864416430074,2827.738539265048,0.15487898169841235,0.1933577646544878
53.625,-177.125,133.0,2306.0,17.338345864661655,120.0,1.4553966039076554,3.6447371205975934,2769.412858247757,0.1512342885276258,0.18096127269891937
53.625,-176.875,128.0,2204.0,17.21875,124.0,1.4307310464641745,3.674709673850767,2664.922524213789,0.15849761400351262,0.18432336799034815
53.625,-176.625,124.0,2163.0,17.443548387096776,137.0,1.463960356568447,3.8033040723493023,2649.3574466166956,0.181656141624582,0.1575442217180583
53.625,-176.375,135.0,2193.0,16.244444444444444,116.0,1.4685200910271996,3.9110684394836426,2721.058212757111,0.18637542866098528,0.17964109979689205
53.625,-176.125,123.0,2189.0,17.796747967479675,130.0,1.5099535596173737,3.9574754161219428,2741.2937512936137,0.19237556875293604,0.1738069079184103
53.625,-175.875,131.0,2192.0,16.732824427480917,130.0,1.4941197110936728,4.010012626647953,2773.468254281628,0.1830067297699823,0.16054756322269698
53.625,-175.625,127.0,2137.0,16.826771653543307,129.0,1.5161466488294382,4.189014373287078,2776.83819161692,0.17409743165429808,0.15518522757973166
53.625,-175.375,115.0,2186.0,19.008695652173913,143.0,1.5890266700680429,4.5016933718035315,2853.5431666528034,0.17882744932322026,0.16219443081696716
53.625,-175.125,118.0,2203.0,18.66949152542373,157.0,1.581527075916121,4.837591848065776,2878.21334219748,0.1996522794886568,0.15726930378353454
53.625,-174.875,118.0,2311.0,19.584745762711865,162.0,1.5742060863104856,5.202598648686564,2981.8850688395955,0.19139989202713892,0.16949115407312756
53.625,-174.625,130.0,2446.0,18.815384615384616,125.0,1.5780442768823426,5.627871528748544,3114.757893543091,0.192415035505267,0.16497555775819087
53.625,-174.375,140.0,2522.0,18.014285714285716,127.0,1.5581130404626171,6.087427708410447,3167.230275384841,0.19940409832967945,0.17762375637125621
53.625,-174.125,136.0,2513.0,18.477941176470587,127.0,1.5618068912902414,6.557674469486358,3158.383651141199,0.2014321689582933,0.16052506615464732
53.625,-173.875,137.0,2520.0,18.394160583941606,160.0,1.5186572408350543,6.8716512187834695,3165.0354747080028,0.19576195537049965,0.17022562046947043
53.625,-173.625,141.0,2449.0,17.368794326241133,144.0,1.4808268670876497,6.8220740133716244,3071.137242378728,0.20423276064558452,0.15966505698569716
53.625,-173.375,131.0,2350.0,17.938931297709924,153.0,1.4726399289243655,6.420923479141729,2982.644500578605,0.24301120518773434,0.14966228882105906
53.625,-173.125,123.0,2294.0,18.650406504065042,152.0,1.4817463261168866,5.688674434538811,2909.8873173998254,0.22739570480370916,0.16545210647417388
53.625,-172.875,122.0,2275.0,18.647540983606557,150.0,1.5055071978831283,4.726461287467712,2868.9733706943457,0.20864852204693912,0.15944172583607508
53.625,-172.625,120.0,2257.0,18.808333333333334,170.0,1.5352224651844277,3.6960906213329725,2821.5122138838633,0.22641898613642492,0.16849840497919413
53.625,-172.375,129.0,2263.0,17.54263565891473,157.0,1.5495640877992938,4.082596594287505,2825.0785269967987,0.20050421610989388,0.1970711705815781
53.625,-172.125,129.0,2150.0,16.666666666666668,170.0,1.5241172890807426,4.2576583585431464,2708.0099446004438,0.2282161144955119,0.19974078052402702
53.625,-171.875,125.0,2093.0,16.744,170.0,1.5134537004655406,4.306694030761719,2642.580676578705,0.20157248220649313,0.19475715310265498
53.625,-171.625,126.0,2074.0,16.46031746031746,173.0,1.5393674219808275,4.377892001982659,2649.463340559315,0.21908263885959312,0.19717520500229138
53.625,-171.375,124.0,2070.0,16.693548387096776,175.0,1.5735066067911956,4.1251702923928555,2670.6113834304197,0.2077063747386834,0.19990196503941643
53.625,-171.125,118.0,2015.0,17.076271186440678,174.0,1.58264194804505,3.8481908613635634,2619.8347261182726,0.2036238644321941,0.20383815717381035
53.625,-170.875,121.0,2031.0,16.785123966942148,174.0,1.6107369764936157,3.8342905198374115,2640.5978217894035,0.20742873683896468,0.2167483692773392
53.625,-170.625,116.0,1995.0,17.198275862068964,173.0,1.5868336157883638,4.112766573506017,2548.779560831286,0.2247143308945327,0.21473664630469633
53.625,-170.375,115.0,1927.0,16.756521739130434,116.0,1.5915842593635783,4.2104397589160545,2476.328177821251,0.21995589657975945,0.1984052236084231
