latitude,longitude,start_date,end_date,duration,intensity_max,intensity_mean,intensity_cumulative,Unnamed: 8,Unnamed: 9
46.375,-127.625,2016-05-22,2016-05-27,6,1.6526948028946382,1.5684300023672757,9.410580014203656,,
46.375,-127.375,2014-08-11,2014-08-17,7,1.7788195507609146,1.5193393370853865,10.635375359597706,,
46.375,-127.375,2014-08-28,2014-09-09,13,1.873785966,1.4867023257736038,19.32713023505685,,
46.375,-127.375,2014-09-18,2014-11-12,56,2.5035942103980826,1.815589196146139,101.6729949841838,,
46.375,-127.375,2014-12-05,2015-01-02,29,1.5262573895053624,1.1707683194431615,33.95228126385169,,
46.375,-127.375,2015-01-06,2015-05-16,131,2.8455779432531525,1.8924991184830957,247.9173845212855,,
46.375,-127.375,2015-06-26,2015-07-21,26,2.3203139429665427,1.664935205131085,43.28831533340821,,
46.375,-127.375,2015-10-19,2015-12-11,54,2.401676012192812,1.6497302292481817,89.08543237940181,,
46.375,-127.375,2016-02-09,2016-03-04,25,1.354339761915471,1.1343895542908924,28.359738857272312,,
46.375,-127.375,2016-03-29,2016-04-29,32,2.575191003469948,1.889824054289373,60.474369737259934,,
46.375,-127.375,2016-05-22,2016-05-27,6,1.665543631073854,1.5255247006518982,9.153148203911387,,
46.375,-127.125,2014-08-28,2014-09-09,13,1.6909585712056874,1.4482437363322778,18.82716857231961,,
46.375,-127.125,2014-09-17,2014-11-12,57,2.4586691712321738,1.790361981868555,102.05063296650764,,
46.375,-127.125,2014-12-05,2015-01-02,29,1.4774339323527546,1.195212008327552,34.661148241499006,,
46.375,-127.125,2015-01-06,2015-05-16,131,2.6685065852039944,1.868867945333505,244.8217008386892,,
46.375,-127.125,2015-06-26,2015-07-17,22,2.334098391730293,1.6256953698188226,35.765298136014096,,
46.375,-127.125,2015-07-26,2015-07-30,5,1.5090203005222236,1.421933269038952,7.109666345194761,,
46.375,-127.125,2015-10-19,2015-12-11,54,2.487960358917377,1.727882977534988,93.30568078688935,,
46.375,-127.125,2016-02-08,2016-03-07,29,1.5574708201018108,1.2358027627092911,35.83828011856945,,
46.375,-127.125,2016-03-16,2016-03-21,6,1.6679187552120869,1.2631069266606385,7.578641559963829,,
46.375,-127.125,2016-03-29,2016-04-26,29,2.6521400498033323,1.8708994010868711,54.25608263151926,,
46.375,-127.125,2016-05-16,2016-05-27,12,2.2413337445800554,1.6706653013891468,20.04798361666976,,
46.375,-127.125,2016-06-04,2016-06-10,7,2.200481104361346,1.787362697438274,12.51153888206792,,
46.375,-126.875,2014-06-30,2014-07-04,5,1.4830867441095812,1.351671287944028,6.75835644,,
46.375,-126.875,2014-08-28,2014-09-09,13,1.5718588866515653,1.4348589375151033,18.653166187696343,,
46.375,-126.875,2014-09-17,2014-11-08,53,2.363110803352015,1.8083141831842493,95.8406517087652,,
46.375,-126.875,2014-12-07,2015-01-01,26,1.4873358045472769,1.2409296149068163,32.264169987577226,,
46.375,-126.875,2015-01-05,2015-02-01,28,2.16271292,1.6505059723358464,46.21416723,,
46.375,-126.875,2015-02-05,2015-05-16,101,2.5599025996489377,1.871651706043295,189.0368223103728,,
46.375,-126.875,2015-06-26,2015-07-17,22,2.336790088936354,1.583764993289982,34.84282985,,
46.375,-126.875,2015-07-25,2015-08-01,8,1.5203918938193546,1.4107276632134915,11.285821305707934,,
46.375,-126.875,2015-10-14,2015-12-11,59,2.428144435,1.6982628055484403,100.19750552735798,,
46.375,-126.875,2016-02-07,2016-03-07,30,1.7164174008644224,1.3553390765376228,40.660172296128685,,
46.375,-126.875,2016-03-17,2016-03-21,5,1.7540025055383897,1.3800085054273468,6.900042527136733,,
46.375,-126.875,2016-03-29,2016-04-29,32,2.634208027210663,1.7209316150056102,55.06981168017953,,
46.375,-126.875,2016-05-16,2016-05-27,12,2.378920001433409,1.7907314967083685,21.48877796050042,,
46.375,-126.875,2016-06-01,2016-06-10,10,2.079236508814123,1.540930988196259,15.40930988196259,,
46.375,-126.625,2014-06-30,2014-07-04,5,1.391590244845009,1.2950270445099856,6.475135222549929,,
46.375,-126.625,2014-08-28,2014-09-09,13,1.6118764330770643,1.4333670422930849,18.633771549810103,,
46.375,-126.625,2014-09-17,2014-11-09,54,2.3478156229329663,1.7276583624697683,93.29355157,,
46.375,-126.625,2014-12-08,2014-12-31,24,1.5473426839000393,1.2753830512332496,30.609193229597988,,
46.375,-126.625,2015-01-06,2015-02-01,27,2.1398250684900653,1.567664560884223,42.32694314387402,,
46.375,-126.625,2015-02-05,2015-05-02,87,2.472162470387362,1.83968737,160.05280114726648,,
46.375,-126.625,2015-05-06,2015-05-11,6,1.6381396485701814,1.4899479155839763,8.939687493503857,,
46.375,-126.625,2015-06-26,2015-07-17,22,2.203455486491425,1.5185225652257277,33.407496434966006,,
46.375,-126.625,2015-07-24,2015-07-31,8,1.530289171662833,1.4413032363855067,11.530425891084054,,
46.375,-126.625,2015-10-14,2015-12-10,58,2.303776503178348,1.6828704861330126,97.60648819571472,,
46.375,-126.625,2016-02-06,2016-03-08,32,1.781839210681568,1.414834995621325,45.27471986,,
46.375,-126.625,2016-03-17,2016-03-22,6,1.7134433611634865,1.353032909,8.118197454,,
46.375,-126.625,2016-03-29,2016-04-29,32,2.648854558922979,1.6357065111764837,52.34260835764748,,
46.375,-126.625,2016-05-10,2016-05-28,19,2.607722796807142,1.800869290063473,34.21651651120599,,
46.375,-126.625,2016-06-01,2016-06-13,13,2.0703630909818624,1.5235314592712443,19.805908970526172,,
46.375,-126.375,2014-08-28,2014-09-08,12,1.7239248208050704,1.515840373970072,18.190084487640863,,
46.375,-126.375,2014-09-21,2014-11-12,53,2.349541343503537,1.6912440541035378,89.63593487,,
46.375,-126.375,2014-12-08,2014-12-31,24,1.5442287821256873,1.233459903060771,29.603037673458505,,
46.375,-126.375,2015-01-06,2015-02-01,27,2.1846624171441587,1.4877864793730229,40.17023494307162,,
46.375,-126.375,2015-02-05,2015-05-02,87,2.3859282979651706,1.7499636847538682,152.24684057358652,,
46.375,-126.375,2015-05-07,2015-05-11,5,1.612450640515224,1.496475330020563,7.482376650102816,,
46.375,-126.375,2015-07-11,2015-07-17,7,2.020756100109118,1.6541660709128223,11.579162496389756,,
46.375,-126.375,2015-07-24,2015-07-31,8,1.5290784869635985,1.448649877969542,11.589199023756336,,
46.375,-126.375,2015-10-14,2015-11-23,41,2.218838843253483,1.8905233533591297,77.51145748772431,,
46.375,-126.375,2015-12-05,2015-12-11,7,1.684625437386014,1.427105948837239,9.989741641860672,,
46.375,-126.375,2016-02-05,2016-03-08,33,1.7804132344281616,1.4437334178851688,47.64320279021057,,
46.375,-126.375,2016-03-17,2016-03-21,5,1.6017598686415295,1.3252552862655116,6.6262764313275575,,
46.375,-126.375,2016-03-29,2016-04-29,32,2.6432469421053177,1.5859432490228251,50.7501839687304,,
46.375,-126.375,2016-05-10,2016-05-26,17,2.614743563387915,1.9442986111729104,33.05307638993948,,
46.375,-126.125,2014-08-28,2014-09-07,11,1.8240610288444683,1.6368214161672787,18.005035577840065,,
46.375,-126.125,2014-09-26,2014-11-12,48,2.3974180879834908,1.733256052921721,83.19629054,,
46.375,-126.125,2014-12-08,2014-12-30,23,1.5511957522524114,1.173091245826819,26.98109865401684,,
46.375,-126.125,2015-01-06,2015-01-10,5,1.6152882247459566,1.462257939343528,7.311289697,,
46.375,-126.125,2015-01-14,2015-02-01,19,2.27064223396232,1.6332711869365273,31.03215255179402,,
46.375,-126.125,2015-02-05,2015-04-21,76,2.2630901132763324,1.752300464475245,133.17483530011862,,
46.375,-126.125,2015-04-27,2015-05-02,6,1.4054773904727185,1.358959954282874,8.153759725697244,,
46.375,-126.125,2015-05-07,2015-05-11,5,1.579473957524069,1.466709267041909,7.333546335209546,,
46.375,-126.125,2015-07-12,2015-07-16,5,1.9586442082232176,1.701493736172915,8.507468680864575,,
46.375,-126.125,2015-07-24,2015-07-30,7,1.579719092342998,1.4777029863867586,10.34392090470731,,
46.375,-126.125,2015-10-11,2015-11-24,45,2.388497450492302,1.8610981883805655,83.74941847712546,,
46.375,-126.125,2015-12-05,2015-12-12,8,1.5120072845774306,1.3049544496577596,10.439635597262075,,
46.375,-126.125,2016-02-05,2016-03-08,33,1.737404761694549,1.4338274448643449,47.31630568052337,,
46.375,-126.125,2016-03-29,2016-04-29,32,2.5571945271143743,1.562032765549637,49.98504849758839,,
46.375,-126.125,2016-05-06,2016-05-26,21,2.4333051022538275,1.8589660711936973,39.03828749506765,,
46.375,-125.875,2014-07-11,2014-07-15,5,1.957669729654114,1.5532404849451713,7.766202424725856,,
46.375,-125.875,2014-08-28,2014-09-06,10,1.964205980849865,1.70171265605627,17.017126560562698,,
46.375,-125.875,2014-09-27,2014-11-11,46,2.5661473557710317,1.827579796541096,84.06867064089042,,
46.375,-125.875,2014-11-27,2014-12-01,5,1.394433227395453,1.249788582546928,6.248942912734639,,
46.375,-125.875,2014-12-08,2014-12-30,23,1.6487237724057575,1.136419051079524,26.13763817482905,,
46.375,-125.875,2015-01-06,2015-02-01,27,2.3803630551586235,1.6060362791109848,43.36297953599659,,
46.375,-125.875,2015-02-05,2015-04-22,77,2.3031841977775898,1.7101648313156348,131.68269201130389,,
46.375,-125.875,2015-04-27,2015-05-02,6,1.404237963221112,1.332142128850417,7.992852773102502,,
46.375,-125.875,2015-05-07,2015-05-11,5,1.5410597497539025,1.4342150396859417,7.171075198429708,,
46.375,-125.875,2015-06-21,2015-06-28,8,3.2785373562998377,1.9854087808695908,15.883270246956728,,
46.375,-125.875,2015-07-12,2015-07-16,5,1.7776694244783329,1.5295612604728803,7.647806302364403,,
46.375,-125.875,2015-07-24,2015-07-29,6,1.6264240408890096,1.5328927562692574,9.197356537615544,,
46.375,-125.875,2015-10-11,2015-11-27,48,2.3400696482367422,1.78015339987888,85.44736319418624,,
46.375,-125.875,2015-12-05,2015-12-12,8,1.374185744146855,1.2610511172834178,10.088408938267342,,
46.375,-125.875,2016-01-18,2016-01-24,7,1.2033876688403955,1.0715109578731823,7.500576705112277,,
46.375,-125.875,2016-02-06,2016-03-05,29,1.6686142865383695,1.3886827713253964,40.271800368436494,,
46.375,-125.875,2016-03-29,2016-04-28,31,2.4477106084084106,1.534957232,47.58367419644478,,
46.375,-125.875,2016-05-06,2016-05-26,21,2.2925258781642768,1.8351951841414933,38.539098866971365,,
46.375,-125.625,2014-07-11,2014-07-15,5,1.9428397281867584,1.5664852439954768,7.832426219977384,,
46.375,-125.625,2014-08-29,2014-09-06,9,1.9313371168766624,1.7489638512737966,15.740674661464167,,
46.375,-125.625,2014-09-27,2014-11-11,46,2.675915160231653,1.877547054921492,86.36716452638863,,
46.375,-125.625,2014-11-27,2014-12-01,5,1.2718518702726789,1.1986136274579078,5.993068137289539,,
46.375,-125.625,2014-12-08,2014-12-20,13,1.7905763974255129,1.3469342756039002,17.510145582850704,,
46.375,-125.625,2015-01-06,2015-02-01,27,2.5714185896084345,1.755257452473283,47.39195121677864,,
46.375,-125.625,2015-02-05,2015-05-02,87,2.433464804370324,1.6601392346866295,144.4321134177368,,
46.375,-125.625,2015-05-07,2015-05-12,6,1.4773845073593534,1.3407350496714736,8.044410298028842,,
46.375,-125.625,2015-06-21,2015-06-26,6,3.2852135041494464,2.171829375185706,13.030976251114236,,
46.375,-125.625,2015-07-12,2015-07-16,5,1.7828398807746488,1.506191654734743,7.530958273673715,,
46.375,-125.625,2015-07-24,2015-07-29,6,1.7018173536206866,1.6179754614529216,9.707852769,,
46.375,-125.625,2015-10-14,2015-11-24,42,2.3219589750982834,1.6986670589192137,71.34401647460697,,
46.375,-125.625,2015-12-05,2015-12-12,8,1.2287271880830346,1.1913498542855727,9.530798834284582,,
46.375,-125.625,2016-02-11,2016-03-05,24,1.6162554651411405,1.3345047385377873,32.028113724906895,,
46.375,-125.625,2016-03-29,2016-04-28,31,2.380185763539812,1.4842648383240875,46.01220998804671,,
46.375,-125.375,2014-08-30,2014-09-06,8,1.8901652181150013,1.7221726868739151,13.77738149499132,,
46.375,-125.375,2014-09-26,2014-11-09,45,2.7449335594140205,1.900084299775788,85.50379348991045,,
46.375,-125.375,2014-11-27,2014-12-02,6,1.2299451683615246,1.174885382896508,7.049312297379048,,
46.375,-125.375,2014-12-08,2015-01-02,26,2.0252571079290824,1.3081177788600198,34.01106225036052,,
46.375,-125.375,2015-01-06,2015-02-01,27,2.738898575852001,1.954220798752469,52.76396156631667,,
46.375,-125.375,2015-02-05,2015-05-01,86,2.572063784167522,1.7015338420501975,146.3319104,,
46.375,-125.375,2015-06-21,2015-06-25,5,2.738545467735987,1.9535824579471608,9.767912289735804,,
46.375,-125.375,2015-07-12,2015-07-16,5,1.8308589226762333,1.5423027715505435,7.711513857752719,,
46.375,-125.375,2015-07-23,2015-07-28,6,1.8987800100852468,1.7545730251249043,10.527438150749424,,
46.375,-125.375,2015-10-27,2015-11-23,28,2.215146313,1.633488724289935,45.73768428011818,,
46.375,-125.375,2016-02-19,2016-03-04,15,1.6058069038527698,1.3691917044036392,20.537875566054588,,
46.375,-125.375,2016-03-30,2016-04-28,30,2.3974411710177077,1.478693971472226,44.36081914416678,,
46.375,-125.375,2016-05-07,2016-06-12,37,2.4204484415616943,1.7944330167634257,66.39402162024675,,
46.375,-125.125,2014-08-31,2014-09-05,6,2.1078468617946555,1.8071242459307248,10.842745475584348,,
46.375,-125.125,2014-09-14,2014-11-09,57,2.782648322,1.953895381856924,111.37203676584464,,
46.375,-125.125,2014-11-27,2014-12-02,6,1.2791525178592025,1.250386318118417,7.502317908710502,,
46.375,-125.125,2014-12-08,2015-02-01,56,2.803478058685057,1.7940274347319074,100.46553634498682,,
46.375,-125.125,2015-02-05,2015-05-01,86,2.607450185082227,1.738763622,149.53367148446813,,
46.375,-125.125,2015-07-12,2015-07-28,17,2.1932019978601147,1.7706186672886677,30.10051734390735,,
46.375,-125.125,2015-10-28,2015-11-22,26,2.022468615414008,1.4486662123240497,37.66532152042529,,
46.375,-125.125,2016-02-20,2016-03-01,11,1.6407151046784936,1.4467570634097646,15.91432769750741,,
46.375,-125.125,2016-03-30,2016-04-28,30,2.497719773554845,1.5321593914004334,45.96478174,,
46.375,-125.125,2016-05-07,2016-05-16,10,2.022574817712368,1.7408816361715114,17.408816361715115,,
46.375,-125.125,2016-05-20,2016-05-26,7,2.369463023828514,1.9965793781583605,13.976055647108522,,
46.375,-125.125,2016-06-02,2016-06-12,11,2.523797092842292,1.8267608608710304,20.09436946958133,,
46.375,-124.875,2014-09-13,2014-11-11,60,3.451233670022125,2.1779433193898377,130.67659916339025,,
46.375,-124.875,2014-11-26,2015-02-01,68,2.704935660208124,1.8607757834515652,126.53275327470644,,
46.375,-124.875,2015-02-05,2015-04-30,85,2.533216709370139,1.766066122802216,150.11562043818836,,
46.375,-124.875,2015-07-19,2015-07-28,10,2.363947581,2.0791637787737294,20.791637787737294,,
46.375,-124.875,2015-11-02,2015-11-19,18,1.819232832,1.3433496991848008,24.18029458532641,,
46.375,-124.875,2016-02-21,2016-03-05,14,1.702302919926474,1.5038183863739225,21.053457409234912,,
46.375,-124.875,2016-03-29,2016-04-29,32,2.673270516381585,1.63411033297371,52.29153065515872,,
46.375,-124.875,2016-05-07,2016-05-16,10,2.158098771124481,1.6944458015096948,16.94445801509695,,
46.375,-124.875,2016-05-21,2016-05-26,6,2.2339897106982107,2.019004658289699,12.114027949738194,,
46.375,-124.875,2016-06-02,2016-06-06,5,2.7310926262681807,2.2080103323126785,11.040051661563393,,
46.375,-124.625,2014-09-13,2014-11-12,61,3.931817768922606,2.450184623333917,149.46126202336893,,
46.375,-124.625,2014-11-19,2015-02-01,75,2.766725839605293,1.988963106187961,149.17223296409705,,
46.375,-124.625,2015-02-05,2015-04-21,76,2.470079517518432,1.842622673379081,140.03932317681014,,
46.375,-124.625,2015-04-25,2015-04-29,5,1.471434289271059,1.3236118770366008,6.618059385183004,,
46.375,-124.625,2015-07-23,2015-07-28,6,2.7733436416800785,2.3907442558578382,14.344465535147028,,
46.375,-124.625,2015-10-19,2015-10-24,6,1.5813259923713616,1.4775789791512357,8.865473874907414,,
46.375,-124.625,2015-10-28,2015-11-15,19,1.6933843495534724,1.3204184166921895,25.087949917151604,,
46.375,-124.625,2015-12-17,2015-12-21,5,1.4913222285401524,1.2937399696542191,6.468699848271097,,
46.375,-124.625,2016-02-08,2016-02-12,5,1.36494429045597,1.3172705734845334,6.586352867422667,,
46.375,-124.625,2016-02-21,2016-03-05,14,1.8177227904020512,1.5677648315502528,21.94870764170354,,
46.375,-124.625,2016-03-29,2016-04-29,32,2.8962214706068146,1.808287501609336,57.86520005149875,,
46.375,-124.625,2016-05-21,2016-05-26,6,1.9953795961620493,1.851668584338368,11.110011506030206,,
46.375,-124.625,2016-06-02,2016-06-06,5,2.811459522199188,2.050869553,10.25434776589205,,
46.375,-124.375,2014-09-15,2014-11-13,60,4.007009351755203,2.7233461032840247,163.4007661970415,,
46.375,-124.375,2014-11-17,2015-04-20,155,2.9546084910379538,1.9926235560511567,308.8566511879293,,
46.375,-124.375,2015-10-14,2015-11-15,33,2.155208292830133,1.5018485710353575,49.56100284416681,,
46.375,-124.375,2015-12-16,2015-12-24,9,1.6730643939157144,1.4096952821824376,12.68725753964194,,
46.375,-124.375,2016-02-08,2016-02-12,5,1.534252138995532,1.4721178401078348,7.360589200539174,,
46.375,-124.375,2016-02-21,2016-03-05,14,1.8134338878669836,1.5775865710332972,22.08621199446616,,
46.375,-124.375,2016-03-18,2016-03-23,6,1.8907853797956624,1.5151082680608752,9.090649608,,
46.375,-124.375,2016-03-29,2016-04-29,32,2.8672128812130016,1.9517113405893305,62.454762898858576,,
46.375,-124.375,2016-05-22,2016-05-27,6,1.8977844750402328,1.7151766660097518,10.291059996058513,,
46.375,-124.125,2014-09-16,2015-04-17,214,4.163081903046626,2.290549116774763,490.1775109897993,,
46.375,-124.125,2015-10-14,2015-11-14,32,2.348505930927013,1.6145513097393025,51.66564191165767,,
46.375,-124.125,2015-12-10,2015-12-24,15,1.7523260785205892,1.4573897282481485,21.860845923722227,,
46.375,-124.125,2016-01-24,2016-01-28,5,1.4845129852100616,1.4151391495395411,7.075695747697706,,
46.375,-124.125,2016-02-21,2016-03-05,14,1.7556475891403895,1.5922056785231775,22.29087949932449,,
46.375,-124.125,2016-03-18,2016-03-23,6,1.9198433327046835,1.5913840637484888,9.548304382490931,,
46.375,-124.125,2016-03-28,2016-05-04,38,3.020230320363656,1.9623004607805312,74.56741750966019,,
46.375,-124.125,2016-05-22,2016-05-27,6,1.824463376405092,1.631642678648504,9.789856071891023,,
46.625,-128.625,2014-08-08,2014-08-23,16,2.074465807321769,1.7271571486075987,27.63451437772158,,
46.625,-128.625,2014-08-27,2014-11-13,79,2.5266356008232016,1.8953783871686267,149.7348925863215,,
46.625,-128.625,2014-12-05,2014-12-28,24,1.899970729884286,1.6582021713185402,39.79685211164497,,
46.625,-128.625,2015-01-20,2015-05-21,122,2.364773362,1.8203917120090756,222.0877888651072,,
46.625,-128.625,2015-06-26,2015-07-29,34,3.418917691456397,2.036025654063475,69.22487223815814,,
46.625,-128.625,2015-10-12,2015-12-10,60,2.0214795187383654,1.5579973105676372,93.47983863405824,,
46.625,-128.625,2016-01-15,2016-02-01,18,1.481312630798083,1.3191151374981915,23.74407247496745,,
46.625,-128.625,2016-02-06,2016-03-12,36,1.644284542787453,1.289759006993738,46.43132425177456,,
46.625,-128.625,2016-03-17,2016-03-21,5,1.118445196444663,1.0529466105183105,5.264733052591552,,
46.625,-128.625,2016-03-29,2016-04-26,29,2.6574621047068305,1.428175347585201,41.41708507997083,,
46.625,-128.625,2016-06-01,2016-06-20,20,2.523287637199754,1.5987799080870384,31.97559816174077,,
46.625,-128.375,2014-08-08,2014-08-23,16,2.026677928842087,1.7164014652848785,27.462423444558056,,
46.625,-128.375,2014-08-27,2014-11-13,79,2.4787401094032564,1.8582763084202456,146.80382836519942,,
46.625,-128.375,2014-12-05,2014-12-28,24,1.7530868724462714,1.4829251834714992,35.59020440331598,,
46.625,-128.375,2015-01-20,2015-05-16,117,2.5430599921885264,1.857209921191378,217.2935607793912,,
46.625,-128.375,2015-06-26,2015-07-28,33,3.162311871933232,1.9280875425833093,63.62688890524922,,
46.625,-128.375,2015-10-11,2015-11-23,44,2.001804005554874,1.6202061121709073,71.28906893551992,,
46.625,-128.375,2015-11-27,2015-12-10,14,1.500004731819379,1.2525252716535806,17.53535380315013,,
46.625,-128.375,2016-01-16,2016-02-01,17,1.3531152022638435,1.1972501977280483,20.353253361376822,,
46.625,-128.375,2016-02-08,2016-03-04,26,1.5062974493101802,1.2541564380942047,32.60806739044932,,
46.625,-128.375,2016-03-08,2016-03-12,5,1.0889441504595077,1.0532146128837947,5.266073064418974,,
46.625,-128.375,2016-03-29,2016-04-12,15,1.479451855,1.273949222239479,19.109238333592184,,
46.625,-128.375,2016-04-17,2016-04-26,10,2.5018928693747817,1.8576519250528287,18.576519250528293,,
46.625,-128.375,2016-05-01,2016-05-05,5,2.0459411121980544,1.639458262542337,8.197291312711686,,
46.625,-128.125,2014-08-08,2014-08-23,16,2.005469016648977,1.714522852041964,27.432365632671424,,
46.625,-128.125,2014-08-27,2014-11-13,79,2.458895737491261,1.7896619870357249,141.38329697582225,,
