latitude,longitude,start_date,end_date,duration,intensity_max,intensity_mean,intensity_cumulative
55.125,-165.125,2017-10-11,2017-10-19,9,0.8814940301553955,0.8076754050753581,7.269078645678222
55.125,-165.125,2017-11-15,2017-11-20,6,1.0998162618713527,0.916892821107482,5.501356926644892
55.125,-165.125,2018-02-03,2018-02-22,20,1.2832738162660182,1.1342917698479005,22.685835396958005
55.125,-165.125,2018-03-01,2018-03-07,7,1.8255688758889252,1.3506905781558538,9.454834047090976
55.125,-165.125,2018-03-12,2018-03-31,20,1.624399575815406,1.229795168128114,24.59590336256228
55.125,-165.125,2018-04-18,2018-05-06,19,1.6464847311237325,1.3096960107091111,24.88422420347312
55.125,-165.125,2018-06-09,2018-06-15,7,2.12511869670126,1.58577228442465,11.10040599097255
55.125,-165.125,2018-07-01,2018-07-06,6,2.02383874523092,1.6415241862904868,9.84914511774292
55.125,-165.125,2018-09-11,2018-11-27,78,1.8097273452307585,1.3124752954746266,102.37307304702088
55.125,-164.875,2017-02-04,2017-02-11,8,1.4417177044634486,1.1938492436650217,9.550793949320171
55.125,-164.875,2017-06-06,2017-07-02,27,2.1737805175408367,1.5337040199790997,41.410008539435694
55.125,-164.875,2017-07-21,2017-07-26,6,2.341744221550279,1.9737316286808584,11.842389772085152
55.125,-164.875,2017-07-30,2017-08-05,7,2.1185541310035365,1.7664204068630711,12.3649428480415
55.125,-164.875,2017-08-09,2017-08-17,9,2.502047973644,1.9880018596995144,17.892016737295627
55.125,-164.875,2017-10-11,2017-10-16,6,0.8957371543462909,0.828995945151445,4.97397567090867
55.125,-164.875,2017-11-14,2017-11-20,7,1.1112033101936714,1.0105707522827634,7.073995265979344
55.125,-164.875,2018-02-03,2018-02-07,5,1.205130178511202,1.1452074414893687,5.726037207446844
55.125,-164.875,2018-02-11,2018-02-23,13,1.3748495340813411,1.186580980207716,15.425552742700308
55.125,-164.875,2018-03-01,2018-03-07,7,1.913731103005181,1.3764846596716505,9.635392617701552
55.125,-164.875,2018-03-12,2018-04-01,21,1.582950011854181,1.2621622327470483,26.505406887688014
55.125,-164.875,2018-04-18,2018-05-06,19,1.699864988493299,1.3405462395857304,25.47037855212888
55.125,-164.875,2018-05-19,2018-05-23,5,1.5330813056271326,1.4230118914957968,7.115059457478984
55.125,-164.875,2018-06-10,2018-06-15,6,2.0586531740712517,1.6063062614320975,9.637837568592586
55.125,-164.875,2018-07-01,2018-07-07,7,2.0706401937518306,1.6976066442595368,11.883246509816756
55.125,-164.875,2018-09-11,2018-11-27,78,1.8205589148073007,1.294828736453104,100.9966414433421
55.125,-164.625,2017-02-04,2017-02-11,8,1.457890302974108,1.2227404450755546,9.781923560604437
55.125,-164.625,2017-06-12,2017-06-16,5,1.9399840237225008,1.671371817113366,8.35685908556683
55.125,-164.625,2017-06-22,2017-07-03,12,1.9816364082772704,1.666777999135405,20.00133598962486
55.125,-164.625,2017-07-21,2017-08-05,16,2.3914289066169268,1.9253300809265927,30.805281294825484
55.125,-164.625,2017-08-09,2017-08-17,9,2.8002354755662626,2.144971421089392,19.30474278980453
55.125,-164.625,2017-11-14,2017-11-20,7,1.063875093068546,1.003601471017051,7.025210297119357
55.125,-164.625,2018-02-11,2018-03-08,26,1.9978129582729045,1.2491047732291682,32.476724103958375
55.125,-164.625,2018-03-12,2018-04-01,21,1.5872174383637263,1.3438313923274658,28.22045923887678
55.125,-164.625,2018-04-18,2018-05-06,19,1.719609892882684,1.3600791157942445,25.84150320009065
55.125,-164.625,2018-05-19,2018-05-25,7,1.5882249440265888,1.4118383350343684,9.88286834524058
55.125,-164.625,2018-06-10,2018-06-15,6,1.961032976479589,1.55833842078495,9.3500305247097
55.125,-164.625,2018-07-01,2018-07-08,8,2.04794804441614,1.808392987540855,14.46714390032684
55.125,-164.625,2018-09-11,2018-11-28,79,1.7924790281704102,1.2754433609541085,100.76002551537456
55.125,-164.375,2017-06-22,2017-07-04,13,1.9925533046004589,1.6705986400521504,21.717782320677955
55.125,-164.375,2017-07-21,2017-08-05,16,2.3456656893677046,1.981331146217862,31.701298339485792
55.125,-164.375,2017-08-09,2017-08-19,11,2.955573383174679,2.096059512918306,23.056654642101364
55.125,-164.375,2017-12-12,2017-12-16,5,1.2441484659181885,1.0912712987776716,5.456356493888358
55.125,-164.375,2018-02-12,2018-04-05,53,2.105147736955832,1.3115462529773383,69.51195140779893
55.125,-164.375,2018-04-18,2018-05-06,19,1.740104785072503,1.360064534637087,25.841226158104654
55.125,-164.375,2018-05-19,2018-05-25,7,1.5365055267120962,1.4110702722453152,9.877491905717209
55.125,-164.375,2018-07-01,2018-07-08,8,2.11248822939361,1.9148818831027776,15.319055064822225
55.125,-164.375,2018-09-11,2018-11-28,79,1.7495111571961717,1.2754307894504529,100.75903236658576
55.375,-167.625,2017-01-31,2017-02-11,12,1.3780037692681557,0.9591384486767164,11.509661384120598
55.375,-167.625,2017-06-10,2017-06-22,13,2.3099313384044,1.8524087792151376,24.081314129796787
55.375,-167.625,2017-08-11,2017-08-23,13,2.1591396747096887,1.829227218051379,23.779953834667925
55.375,-167.625,2017-09-05,2017-09-15,11,1.125609383625017,1.0377246692997817,11.414971362297598
55.375,-167.625,2017-10-11,2017-10-22,12,1.1190423754303342,0.9001553587083834,10.8018643045006
55.375,-167.625,2017-11-05,2017-12-03,29,1.2235775446029464,0.9399271492601728,27.25788732854501
55.375,-167.625,2017-12-16,2017-12-22,7,0.8246607749221875,0.7985089420202757,5.589562594141929
55.375,-167.625,2018-02-09,2018-02-25,17,1.3434560847597043,1.140369559781368,19.38628251628326
55.375,-167.625,2018-03-02,2018-03-11,10,1.412436270836161,1.2137969561447026,12.137969561447026
55.375,-167.625,2018-03-15,2018-03-28,14,1.4359607462367938,1.2253685266333012,17.155159372866216
55.375,-167.625,2018-04-21,2018-04-25,5,1.12733914271536,1.0661755904651458,5.330877952325729
55.375,-167.625,2018-09-04,2018-11-28,86,1.920287198218664,1.3889205854732376,119.44717035069844
55.375,-167.375,2017-01-31,2017-02-13,14,1.4051943855784392,0.9833920869934152,13.76748921790781
55.375,-167.375,2017-05-17,2017-05-21,5,1.5022963012942825,1.2920684062132393,6.4603420310661965
55.375,-167.375,2017-06-09,2017-06-23,15,2.4794128183046045,1.9235627071256935,28.853440606885407
55.375,-167.375,2017-08-11,2017-08-23,13,2.115190722259493,1.7824875305968026,23.172337897758435
55.375,-167.375,2017-10-11,2017-10-30,20,1.1097006912921303,0.8200058628573572,16.400117257147144
55.375,-167.375,2017-11-05,2017-11-20,16,1.0579608385863557,0.9502206518940218,15.20353043030435
55.375,-167.375,2017-11-25,2017-12-03,9,1.1903744278998198,0.8972168649539012,8.07495178458511
55.375,-167.375,2017-12-16,2017-12-21,6,0.8140196372065756,0.7922918789438876,4.753751273663326
55.375,-167.375,2018-02-03,2018-02-25,23,1.3733583485683971,1.126355141969244,25.90616826529261
55.375,-167.375,2018-03-02,2018-03-11,10,1.4160717081406022,1.2481495675080452,12.48149567508045
55.375,-167.375,2018-03-15,2018-03-30,16,1.49179872325089,1.2507494088302376,20.0119905412838
55.375,-167.375,2018-04-21,2018-05-03,13,1.2236375677431195,1.0914642884188934,14.189035749445615
55.375,-167.375,2018-09-04,2018-11-27,85,1.8763613770318068,1.3877209889474065,117.95628406052953
55.375,-167.125,2017-01-31,2017-02-13,14,1.4009492951753892,0.979531345887151,13.713438842420114
55.375,-167.125,2017-05-17,2017-05-21,5,1.5560115686784393,1.359674612411889,6.798373062059445
55.375,-167.125,2017-06-09,2017-06-24,16,2.5121456486738323,2.0132150404322764,32.21144064691642
55.375,-167.125,2017-08-11,2017-08-23,13,2.033842025264617,1.7496102549705443,22.744933314617075
55.375,-167.125,2017-10-11,2017-10-22,12,1.0823395774278248,0.910198830730872,10.922385968770463
55.375,-167.125,2017-11-05,2017-11-20,16,1.0139052923823373,0.8944996491788311,14.311994386861295
55.375,-167.125,2017-11-27,2017-12-01,5,1.075754716808845,0.9267069754595868,4.633534877297934
55.375,-167.125,2018-02-03,2018-02-26,24,1.3923030609725615,1.1695835916803092,28.070006200327423
55.375,-167.125,2018-03-02,2018-03-11,10,1.4247737776702918,1.2804644749020089,12.804644749020088
55.375,-167.125,2018-03-15,2018-03-30,16,1.4969756939689658,1.2630266382598396,20.208426212157438
55.375,-167.125,2018-04-19,2018-05-03,15,1.2556656888444868,1.1102582235385243,16.653873353077866
55.375,-167.125,2018-08-04,2018-08-09,6,2.156257608838793,1.805194637665882,10.831167825995292
55.375,-167.125,2018-09-04,2018-11-08,66,2.133057117835053,1.4547727930005188,96.01500433803425
55.375,-167.125,2018-11-17,2018-11-27,11,1.4397654109453295,1.2842368516542324,14.126605368196556
55.375,-166.875,2017-01-31,2017-02-07,8,1.3756111110177316,1.0083305285065514,8.06664422805241
