latitude,longitude,start_date,end_date,duration,intensity_max,intensity_mean,intensity_cumulative,rate_onset,rate_decline
46.375,-127.125,2015-01-06,2015-05-16,131,2.6685065852039944,1.868867945333505,244.8217008386892,0.0244577299657761,0.022554543872922
46.375,-127.125,2015-06-26,2015-07-17,22,2.334098391730293,1.6256953698188226,35.765298136014096,0.0675457052858631,0.1654849249883234
46.375,-127.125,2015-07-26,2015-07-30,5,1.5090203005222236,1.421933269038952,7.109666345194761,0.0604763650460741,0.0872949068066475
46.375,-126.875,2014-05-12,2014-05-31,20,2.088396647401993,1.5129686217804632,30.259372435609265,0.0770505094826955,0.1037224977263437
46.375,-126.875,2014-06-11,2014-06-26,16,3.153333482610279,1.966617460059965,31.46587936095944,0.1561949460805737,0.3855660183720033
46.375,-126.875,2014-06-30,2014-07-04,5,1.4830867441095812,1.351671287944028,6.75835643972014,0.1822353794379137,0.1774864041054181
46.375,-126.875,2014-08-28,2014-09-09,13,1.5718588866515653,1.4348589375151033,18.653166187696343,0.1066981648019718,0.0468529418306043
46.375,-126.875,2014-09-17,2014-11-08,53,2.363110803352015,1.8083141831842493,95.8406517087652,0.0544516346078194,0.0398261335130247
46.375,-126.875,2014-12-07,2015-01-01,26,1.4873358045472769,1.2409296149068163,32.264169987577226,0.147552844904108,0.0221398156313934
46.375,-126.875,2015-01-05,2015-02-01,28,2.16271292023521,1.6505059723358464,46.2141672254037,0.072537946143307,0.1051961035511361
46.375,-126.875,2015-02-05,2015-05-16,101,2.5599025996489377,1.871651706043295,189.0368223103728,0.0400754735962505,0.0222301810631549
46.375,-126.875,2015-06-26,2015-07-17,22,2.336790088936354,1.583764993289982,34.8428298523796,0.073359405589224,0.2075826399012643
46.375,-126.875,2015-07-25,2015-08-01,8,1.5203918938193546,1.4107276632134915,11.285821305707934,0.0468635158294132,0.0737145190276535
46.375,-126.625,2014-05-12,2014-05-31,20,1.9864193267811885,1.4762563339239394,29.525126678478788,0.065618262019443,0.092756942198927
46.375,-126.625,2014-06-07,2014-06-26,20,2.7410175527970555,1.7910455011780022,35.820910023560046,0.0941486737780952,0.4231502513562763
46.375,-126.625,2014-06-30,2014-07-04,5,1.391590244845009,1.2950270445099856,6.475135222549929,0.1889963119455847,0.215203405159431
46.375,-126.625,2014-08-28,2014-09-09,13,1.6118764330770643,1.4333670422930849,18.633771549810103,0.1144319512568554,0.0613785744368778
46.375,-126.625,2014-09-17,2014-11-09,54,2.3478156229329663,1.7276583624697683,93.2935515733675,0.0536244612689343,0.0408462452211065
46.375,-126.625,2014-12-08,2014-12-31,24,1.5473426839000393,1.2753830512332496,30.609193229597988,0.0177423088502628,0.1536311631827952
46.375,-126.625,2015-01-06,2015-02-01,27,2.1398250684900653,1.567664560884223,42.32694314387402,0.0521018956790755,0.2164728775772246
46.375,-126.625,2015-02-05,2015-05-02,87,2.472162470387362,1.83968736950881,160.05280114726648,0.0297734862507587,0.0302385156296525
46.375,-126.625,2015-05-06,2015-05-11,6,1.6381396485701814,1.4899479155839763,8.939687493503857,0.26449530366774,0.0802956130485872
46.375,-126.625,2015-06-26,2015-07-17,22,2.203455486491425,1.5185225652257277,33.407496434966006,0.0614361259663672,0.2100132610929832
46.375,-126.625,2015-07-24,2015-07-31,8,1.530289171662833,1.4413032363855067,11.530425891084054,0.0364354450713581,0.1225276018170594
46.375,-126.375,2014-05-12,2014-05-27,16,1.80194054314606,1.5168217126030332,24.26914740164853,0.0449688760752753,0.1266707960661224
46.375,-126.375,2014-06-08,2014-06-24,17,2.3022874531540705,1.841022207515539,31.29737752776416,0.0628248302251399,0.4005630269037922
46.375,-126.375,2014-08-28,2014-09-08,12,1.7239248208050704,1.515840373970072,18.190084487640863,0.1014154757090236,0.0831841174140664
46.375,-126.375,2014-09-21,2014-11-12,53,2.349541343503537,1.6912440541035378,89.6359348674875,0.0588774210684482,0.0426663053924521
46.375,-126.375,2014-12-08,2014-12-31,24,1.5442287821256873,1.233459903060771,29.603037673458505,0.1503334914468066,0.0297626333311424
46.375,-126.375,2015-01-06,2015-02-01,27,2.1846624171441587,1.4877864793730229,40.17023494307162,0.0592896134491026,0.2155829942415685
46.375,-126.375,2015-02-05,2015-05-02,87,2.3859282979651706,1.7499636847538682,152.24684057358652,0.0263705317029602,0.0290569092359461
46.375,-126.375,2015-05-07,2015-05-11,5,1.612450640515224,1.496475330020563,7.482376650102816,0.4011260020101179,0.0794784130845196
46.375,-126.375,2015-07-11,2015-07-17,7,2.020756100109118,1.6541660709128223,11.579162496389756,0.5424897143546433,0.1871595803200417
46.375,-126.375,2015-07-24,2015-07-31,8,1.5290784869635985,1.448649877969542,11.589199023756336,0.0552682524361844,0.0711427101143214
46.375,-126.125,2014-05-12,2014-05-26,15,1.937718627641955,1.5350842691106872,23.026264036660308,0.0844162399785251,0.0791946923253905
46.375,-126.125,2014-06-08,2014-06-24,17,2.095110370331861,1.7578864688096578,29.884069969764184,0.2474929121062063,0.1014246035901181
46.375,-126.125,2014-08-28,2014-09-07,11,1.8240610288444683,1.6368214161672787,18.005035577840065,0.3653929139839924,0.0520217135312344
46.375,-126.125,2014-09-26,2014-11-12,48,2.3974180879834908,1.733256052921721,83.1962905402426,0.0905599145714017,0.042796137476329
46.375,-126.125,2014-12-08,2014-12-30,23,1.5511957522524114,1.173091245826819,26.98109865401684,0.3277620664683844,0.025639965393426
46.375,-126.125,2015-01-06,2015-01-10,5,1.6152882247459566,1.462257939343528,7.31128969671764,0.3322149921144849,0.2684375705704699
46.375,-126.125,2015-01-14,2015-02-01,19,2.27064223396232,1.6332711869365273,31.03215255179402,0.0904046804930164,0.2143703804320733
46.375,-126.125,2015-02-05,2015-04-21,76,2.2630901132763324,1.752300464475245,133.17483530011862,0.020984811188062,0.0406046329691148
46.375,-126.125,2015-04-27,2015-05-02,6,1.4054773904727185,1.358959954282874,8.153759725697244,0.0719960670065354,0.0571597450721953
46.375,-126.125,2015-05-07,2015-05-11,5,1.579473957524069,1.466709267041909,7.333546335209546,0.3709971013550781,0.068861550474036
46.375,-126.125,2015-07-12,2015-07-16,5,1.9586442082232176,1.701493736172915,8.507468680864575,0.3851449999774263,0.1735475540086799
46.375,-126.125,2015-07-24,2015-07-30,7,1.579719092342998,1.4777029863867586,10.34392090470731,0.082296270923333,0.0914651694730629
46.375,-125.875,2014-05-11,2014-05-22,12,2.112930399443273,1.5806883243429484,18.96825989211538,0.1268726240008468,0.2291848727086779
46.375,-125.875,2014-06-09,2014-06-24,16,2.101045224787404,1.7037994629655628,27.260791407449005,0.1926516556767442,0.1462628458564346
46.375,-125.875,2014-07-11,2014-07-15,5,1.957669729654114,1.5532404849451713,7.766202424725856,0.3971474858054858,0.4463839144024792
46.375,-125.875,2014-08-28,2014-09-06,10,1.964205980849865,1.70171265605627,17.017126560562698,0.4564717915278748,0.0554142272183861
46.375,-125.875,2014-09-27,2014-11-11,46,2.5661473557710317,1.827579796541096,84.06867064089042,0.0902631165338377,0.0401676812209063
46.375,-125.875,2014-11-27,2014-12-01,5,1.394433227395453,1.249788582546928,6.248942912734639,0.215530712965655,0.0874045020582221
46.375,-125.875,2014-12-08,2014-12-30,23,1.6487237724057575,1.136419051079524,26.13763817482905,0.435426637533375,0.0313715964164469
46.375,-125.875,2015-01-06,2015-02-01,27,2.3803630551586235,1.6060362791109848,43.36297953599659,0.0715130266078521,0.2085893930671672
46.375,-125.875,2015-02-05,2015-04-22,77,2.3031841977775898,1.7101648313156348,131.68269201130389,0.0225722321762359,0.044124943817423
46.375,-125.875,2015-04-27,2015-05-02,6,1.404237963221112,1.332142128850417,7.992852773102502,0.114391265051724,0.071278685413863
46.375,-125.875,2015-05-07,2015-05-11,5,1.5410597497539025,1.4342150396859417,7.171075198429708,0.1332996639579597,0.0730930671722005
46.375,-125.875,2015-06-21,2015-06-28,8,3.2785373562998377,1.9854087808695908,15.883270246956728,0.9095392440068852,0.3290015418067022
46.375,-125.875,2015-07-12,2015-07-16,5,1.7776694244783329,1.5295612604728803,7.647806302364403,0.563466371827935,0.1470327639707296
46.375,-125.875,2015-07-24,2015-07-29,6,1.6264240408890096,1.5328927562692574,9.197356537615544,0.0845275607243457,0.1507019424187004
46.375,-125.625,2013-09-10,2013-09-22,13,2.0144462261351173,1.681042011837958,21.85354615389345,0.182589467726422,0.081106226746569
46.375,-125.625,2014-05-11,2014-05-22,12,2.235845751028417,1.59188560049945,19.1026272059934,0.1418593951620333,0.3055687740356139
46.375,-125.625,2014-06-09,2014-06-21,13,2.245778043346693,1.711048606147238,22.24363187991409,0.0851372718766531,0.2891127600701314
46.375,-125.625,2014-07-11,2014-07-15,5,1.9428397281867584,1.5664852439954768,7.832426219977384,0.3784584609432773,0.4729517558631873
46.375,-125.625,2014-08-29,2014-09-06,9,1.9313371168766624,1.7489638512737966,15.740674661464167,0.7475575686622982,0.0437960876569883
46.375,-125.625,2014-09-27,2014-11-11,46,2.675915160231653,1.877547054921492,86.36716452638863,0.0988783328361078,0.0455920212219956
46.375,-125.625,2014-11-27,2014-12-01,5,1.2718518702726789,1.1986136274579078,5.993068137289539,0.309492145200038,0.0428063892635025
46.375,-125.625,2014-12-08,2014-12-20,13,1.7905763974255129,1.3469342756039002,17.510145582850704,0.4965355489873442,0.0948801949624489
46.375,-125.625,2015-01-06,2015-02-01,27,2.5714185896084345,1.755257452473283,47.39195121677864,0.0719960080256522,0.2508969027896743
46.375,-125.625,2015-02-05,2015-05-02,87,2.433464804370324,1.6601392346866295,144.4321134177368,0.0268846451878808,0.0365266957921852
46.375,-125.625,2015-05-07,2015-05-12,6,1.4773845073593534,1.3407350496714736,8.044410298028842,0.1628064094636586,0.0604231656268401
46.375,-125.625,2015-06-21,2015-06-26,6,3.2852135041494464,2.171829375185706,13.030976251114236,1.0292345682779935,0.4720287224282518
46.375,-125.625,2015-07-12,2015-07-16,5,1.7828398807746488,1.506191654734743,7.530958273673715,0.6374863551273222,0.1467752355203396
46.375,-125.625,2015-07-24,2015-07-29,6,1.7018173536206866,1.6179754614529216,9.70785276871753,0.1896714123335628,0.084959537979851
46.375,-125.375,2013-09-10,2013-09-22,13,2.243175061684388,1.844136928230228,23.97378006699296,0.062122744719009,0.355839480278377
46.375,-125.375,2014-05-11,2014-05-22,12,2.3832003448992083,1.631187022435572,19.574244269226863,0.1649320801177729,0.36290568894556
46.375,-125.375,2014-06-09,2014-06-15,7,2.001936098307011,1.7182485187958785,12.027739631571148,0.1050554450999294,0.7578338568933969
46.375,-125.375,2014-08-30,2014-09-06,8,1.8901652181150013,1.7221726868739151,13.77738149499132,0.379400828440275,0.0423655747277893
46.375,-125.375,2014-09-26,2014-11-09,45,2.7449335594140205,1.900084299775788,85.50379348991045,0.1199890749165408,0.0488994267461851
46.375,-125.375,2014-11-27,2014-12-02,6,1.2299451683615246,1.174885382896508,7.049312297379048,0.1276673654612821,0.1028483856946277
46.375,-125.375,2014-12-08,2015-01-02,26,2.0252571079290824,1.3081177788600198,34.01106225036052,0.5105087881498657,0.0530838363104761
46.375,-125.375,2015-01-06,2015-02-01,27,2.738898575852001,1.954220798752469,52.76396156631667,0.0693116191521823,0.2412040342015414
46.375,-125.375,2015-02-05,2015-05-01,86,2.572063784167522,1.7015338420501975,146.331910416317,0.0297401271309276,0.037405093240133
46.375,-125.375,2015-06-21,2015-06-25,5,2.738545467735987,1.9535824579471608,9.767912289735804,0.9352361275658746,0.3856273366008419
46.375,-125.375,2015-07-12,2015-07-16,5,1.8308589226762333,1.5423027715505435,7.711513857752719,0.6822299747197782,0.1301513886263803
46.375,-125.375,2015-07-23,2015-07-28,6,1.8987800100852468,1.7545730251249043,10.527438150749424,0.1915357322019072,0.105804836365253
46.375,-125.125,2013-09-09,2013-09-21,13,2.395220297395193,1.8977398720891827,24.67061833715937,0.0701135820919557,0.4769557753946672
46.375,-125.125,2014-05-12,2014-05-21,10,2.418412039454406,1.7371010070558313,17.371010070558313,0.1584078249861631,0.4108689524162709
46.375,-125.125,2014-08-31,2014-09-05,6,2.1078468617946555,1.8071242459307248,10.842745475584348,0.1901104512566192,0.1464356124088079
46.375,-125.125,2014-09-14,2014-11-09,57,2.78264832200791,1.953895381856924,111.37203676584464,0.0519587542023701,0.0500234528786227
46.375,-125.125,2014-11-27,2014-12-02,6,1.2791525178592025,1.250386318118417,7.502317908710502,0.6531604449973223,0.0414255186710762
46.375,-125.125,2014-12-08,2015-02-01,56,2.803478058685057,1.7940274347319074,100.46553634498682,0.0250840448526573,0.241860729575927
46.375,-125.125,2015-02-05,2015-05-01,86,2.607450185082227,1.73876362191242,149.53367148446813,0.0297684144117529,0.0412129245311087
46.375,-125.125,2015-07-12,2015-07-28,17,2.1932019978601147,1.7706186672886677,30.10051734390735,0.1487491295177959,0.0870484687336927
46.375,-124.875,2013-09-17,2013-09-21,5,2.502180341183412,2.2892183149782293,11.446091574891144,0.1748271142654446,0.4732326003165301
46.375,-124.875,2014-05-13,2014-05-21,9,2.4366382167534955,1.8000720902424117,16.200648812181704,0.2079858429462527,0.3254689281012177
46.375,-124.875,2014-09-13,2014-11-11,60,3.451233670022125,2.1779433193898377,130.67659916339025,0.5524482196792968,0.0399912068624753
46.375,-124.875,2014-11-26,2015-02-01,68,2.704935660208124,1.8607757834515652,126.53275327470644,0.0466480682980395,0.0577655512088955
46.375,-124.875,2015-02-05,2015-04-30,85,2.533216709370139,1.766066122802216,150.11562043818836,0.0258212411243885,0.0379361736622783
46.375,-124.875,2015-07-19,2015-07-28,10,2.36394758074246,2.0791637787737294,20.791637787737294,0.0809121881780821,0.3341549797450945
46.375,-124.625,2013-09-17,2013-09-22,6,2.6396020012822223,2.334913943709356,14.009483662256134,0.1900813866406783,0.3478813880137721
46.375,-124.625,2014-05-13,2014-05-20,8,2.3054826147582457,1.8612328873953463,14.889863099162772,0.171486814382456,0.3285209792995083
46.375,-124.625,2014-09-13,2014-11-12,61,3.931817768922606,2.450184623333917,149.46126202336893,0.7150578973117726,0.0491344941896336
46.375,-124.625,2014-11-19,2015-02-01,75,2.766725839605293,1.988963106187961,149.17223296409705,0.0321342707777563,0.0508803062268575
46.375,-124.625,2015-02-05,2015-04-21,76,2.470079517518432,1.842622673379081,140.03932317681014,0.0192799802947277,0.0595662982836266
46.375,-124.625,2015-04-25,2015-04-29,5,1.471434289271059,1.3236118770366008,6.618059385183004,0.0622382073415879,0.3158421430241098
46.375,-124.625,2015-07-23,2015-07-28,6,2.7733436416800785,2.3907442558578382,14.344465535147028,0.2355997341436713,0.4724106701027036
46.375,-124.375,2013-09-04,2013-09-08,5,2.5779722478180283,2.3592874548295004,11.796437274147502,0.2589504650391479,0.153816075088595
46.375,-124.375,2013-09-17,2013-09-25,9,2.886240217130176,2.3828795121270843,21.44591560914376,0.2210100664552501,0.1925686414801576
46.375,-124.375,2014-05-12,2014-05-21,10,2.2107857601595318,1.828750922216006,18.28750922216006,0.1831746054166631,0.1899967209935668
46.375,-124.375,2014-05-26,2014-05-30,5,2.8971790993903834,2.20907771174208,11.045388558710398,0.4424457731509046,1.1306364457966975
46.375,-124.375,2014-09-15,2014-11-13,60,4.007009351755203,2.7233461032840247,163.4007661970415,0.5069976800638408,0.0507567823195347
46.375,-124.375,2014-11-17,2015-04-20,155,2.9546084910379538,1.9926235560511567,308.8566511879293,0.048145738223432,0.0162923246598122
46.375,-124.125,2013-09-17,2013-09-24,8,3.0849285002281253,2.6520621879842667,21.21649750387413,0.2248232726994281,0.2301946900836152
46.375,-124.125,2014-05-12,2014-05-21,10,2.355861302068609,1.9480744855852496,19.4807448558525,0.1828703842971462,0.1875060729340477
46.375,-124.125,2014-05-26,2014-05-30,5,2.939851700312476,2.2387835146142967,11.193917573071484,0.4140635875906649,1.3978388410019005
46.375,-124.125,2014-09-16,2015-04-17,214,4.163081903046626,2.290549116774763,490.1775109897993,0.234523345358468,0.013794609467421
46.625,-128.625,2014-04-10,2014-04-14,5,1.4000663645827895,1.2193847793204604,6.096923896602302,0.1687753745984842,0.1232991424481973
46.625,-128.625,2014-04-18,2014-04-23,6,1.6886106831050398,1.4227725827698563,8.53663549661914,0.1498800335255477,0.3131100703533439
46.625,-128.625,2014-05-12,2014-06-04,24,2.319601760931377,1.6202357738031974,38.885658571276736,0.0704481543264079,0.0917146338080757
46.625,-128.625,2014-08-08,2014-08-23,16,2.074465807321769,1.7271571486075987,27.63451437772158,0.0573440910816269,0.6614462191054097
46.625,-128.625,2014-08-27,2014-11-13,79,2.5266356008232016,1.8953783871686267,149.7348925863215,0.2734359368259949,0.0192178129163157
46.625,-128.625,2014-12-05,2014-12-28,24,1.899970729884286,1.6582021713185402,39.79685211164497,0.0592541107676349,0.0570764565584738
46.625,-128.625,2015-01-20,2015-05-21,122,2.36477336175915,1.8203917120090756,222.0877888651072,0.0143494424686484,0.0301662186897328
46.625,-128.625,2015-06-26,2015-07-29,34,3.418917691456397,2.036025654063475,69.22487223815814,0.093431182802458,0.1203344487131175
46.625,-128.375,2014-04-10,2014-04-14,5,1.3355625878726125,1.192719150996482,5.963595754982411,0.1509941799338378,0.0774389878924509
46.625,-128.375,2014-05-12,2014-06-03,23,2.215640993371288,1.5724826809226344,36.16710166122059,0.0534352235129385,0.0949644930465896
46.625,-128.375,2014-08-08,2014-08-23,16,2.026677928842087,1.7164014652848785,27.462423444558056,0.0532461523264833,0.6183329969603063
46.625,-128.375,2014-08-27,2014-11-13,79,2.4787401094032564,1.8582763084202456,146.80382836519942,0.0330880697691004,0.0425776101163517
46.625,-128.375,2014-12-05,2014-12-28,24,1.7530868724462714,1.4829251834714992,35.59020440331598,0.0503517381849677,0.0726169873582052
46.625,-128.375,2015-01-20,2015-05-16,117,2.5430599921885264,1.857209921191378,217.2935607793912,0.0288593923891976,0.0175641688285444
46.625,-128.375,2015-06-26,2015-07-28,33,3.162311871933232,1.9280875425833093,63.62688890524922,0.0811737584189248,0.1093326636500566
46.625,-128.125,2014-05-12,2014-06-03,23,2.144144474480397,1.6033190070402727,36.87633716192627,0.0372051666879693,0.097032277829352
46.625,-128.125,2014-08-08,2014-08-23,16,2.005469016648977,1.714522852041964,27.432365632671424,0.0838577998292263,0.1091613426199039
46.625,-128.125,2014-08-27,2014-11-13,79,2.458895737491261,1.7896619870357249,141.38329697582225,0.0273978277677514,0.0710798212053061
46.625,-128.125,2014-12-05,2014-12-27,23,1.5924516925647012,1.3235318430249956,30.4412323895749,0.049646451859238,0.064193102861108
46.625,-128.125,2015-01-18,2015-05-15,118,2.706566621898096,1.8728148940252063,220.9921574949744,0.0316096422620908,0.019001214914889
46.625,-128.125,2015-06-25,2015-07-19,25,3.034973277927282,1.9327448521754376,48.31862130438594,0.0976640116128211,0.230805846771888
46.625,-128.125,2015-07-23,2015-07-28,6,1.6008226340930705,1.4939853543380404,8.963912126028243,0.0788970420389859,0.0833851956381352
46.625,-127.875,2014-03-20,2014-03-24,5,1.31095303373956,1.0533573934190508,5.266786967095253,0.0837604975712486,0.4022540447453888
46.625,-127.875,2014-04-10,2014-04-15,6,1.3442212067754262,1.263751739382057,7.582510436292342,0.073130566421034,0.1059380533437206
46.625,-127.875,2014-05-12,2014-06-02,22,2.1514896609598964,1.6558615573936208,36.42895426265966,0.1690342821707741,0.0409943759837972
46.625,-127.875,2014-06-21,2014-06-27,7,1.894852308104085,1.6668485387230774,11.667939771061542,0.2547825370439447,0.1676282829358031
46.625,-127.875,2014-08-08,2014-08-22,15,2.0468629180007056,1.673565872064214,25.10348808096321,0.0831095241722606,0.0940357723566418
46.625,-127.875,2014-08-27,2014-09-09,14,2.2835049921285275,1.6888925113658086,23.64449515912132,0.3471056484708701,0.1180942682266445
46.625,-127.875,2014-09-18,2014-11-13,57,2.4226987298873848,1.8047450264700908,102.87046650879518,0.0338633118910943,0.0734684913598884
46.625,-127.875,2014-12-05,2014-12-26,22,1.488854251966698,1.2028820187712137,26.463404412966703,0.0424293257628188,0.057669477681737
46.625,-127.875,2015-01-08,2015-05-15,128,2.764585005858523,1.8502532478472613,236.83241572444945,0.027805043949157,0.0212947068470723
46.625,-127.875,2015-06-25,2015-07-20,26,2.846956348659836,1.8679349720398328,48.56630927303565,0.0843967609212894,0.1968166935416507
