simulation,n_disasters,total_appropriation,mean_appropriation
5493,1,2973929.5394345517,2973929.5394345517
5494,4,42304832.95411672,10576208.23852918
5495,1,5328091.395502951,5328091.395502951
5496,6,84451184.34078693,14075197.390131155
5497,3,72721652.44068834,24240550.81356278
5498,1,35974096.89402407,35974096.89402407
5499,2,37957881.034181476,18978940.517090738
5500,3,21311404.59087374,7103801.530291247
5501,2,40621622.563677765,20310811.281838883
5502,2,71965050.7932588,35982525.3966294
5503,2,65639051.581774,32819525.790887
5504,2,67192918.49221827,33596459.246109135
5505,2,46150698.43922084,23075349.21961042
5506,6,52472677.04075204,8745446.173458673
5507,4,148593526.43183833,37148381.60795958
5508,7,156223844.18818808,22317692.026884012
5509,1,11327886.554821076,11327886.554821076
5510,2,15088369.234702235,7544184.617351118
5511,3,152166818.11959147,50722272.70653049
5512,2,70865034.54764879,35432517.273824394
5513,4,34307350.25439228,8576837.56359807
5514,3,32532951.462937374,10844317.154312458
5515,3,19402821.56472681,6467607.188242271
5516,1,28782532.282263245,28782532.282263245
5517,2,31612077.498845104,15806038.749422552
5518,2,7581931.403778212,3790965.701889106
5519,4,74259394.07686883,18564848.519217208
5520,4,52598333.7092079,13149583.427301975
5521,3,9842001.331240933,3280667.1104136445
5522,2,21211623.981892288,10605811.990946144
5523,1,23206478.027135093,23206478.027135093
5524,3,57058102.55570672,19019367.518568907
5525,2,72942067.398481,36471033.6992405
5526,4,108882008.6931831,27220502.173295774
5527,3,291575857.6623694,97191952.55412312
5528,2,338038782.86414874,169019391.43207437
5529,5,1476823114.9155674,295364622.98311347
5530,5,2588391255.3926325,517678251.0785265
5531,1,7820803.107422949,7820803.107422949
5532,5,89688058.88079324,17937611.77615865
5533,5,105959605.84662239,21191921.16932448
5534,3,137609822.15074718,45869940.71691573
5535,5,100312596.14800248,20062519.229600497
5536,1,51271213.03061993,51271213.03061993
5537,3,85472033.83165199,28490677.943883996
5538,3,63363780.607266106,21121260.202422034
5539,2,53558237.45174455,26779118.725872274
5540,2,7167639.554302646,3583819.777151323
5541,4,94587883.4666027,23646970.866650674
5542,2,62829091.86558253,31414545.932791267
5543,4,16402976.88635722,4100744.221589305
5544,3,6919993.111186767,2306664.370395589
5545,1,1714421.7801701722,1714421.7801701722
5546,6,80598450.0329228,13433075.005487135
5547,3,100588340.16815105,33529446.722717017
5548,3,305991347.4463536,101997115.8154512
5549,2,120248852.87913719,60124426.439568594
5550,7,111628861.04561006,15946980.149372865
5551,4,203224392.4663723,50806098.11659308
5552,2,6125199.32504763,3062599.662523815
5553,1,2507304.580154953,2507304.580154953
5554,2,23317496.507589117,11658748.253794558
5555,4,408594201.3790548,102148550.3447637
5556,3,829740.7872193474,276580.2624064491
5557,3,50958375.56209123,16986125.187363744
5558,2,66609709.81657179,33304854.908285893
5559,4,53416811.84501991,13354202.961254977
5560,1,12655739.127995636,12655739.127995636
5561,2,14415651.567801673,7207825.7839008365
5562,3,27185246.22969415,9061748.743231384
5563,2,160816050.6752933,80408025.33764665
5564,4,195201935.89707187,48800483.97426797
5565,5,626803121.3174146,125360624.26348293
5566,4,59713522.95984802,14928380.739962004
5567,2,64630666.84865403,32315333.424327016
5568,3,137462638.20240998,45820879.40080333
5569,1,5042478.672969992,5042478.672969992
5570,1,22485004.2669195,22485004.2669195
5571,1,3580986.78329286,3580986.78329286
5572,3,90388703.52421963,30129567.841406543
5573,2,12244625.945695728,6122312.972847864
5574,6,340265690.7787348,56710948.463122465
5575,1,2004455.1561178244,2004455.1561178244
5576,3,100039517.15241165,33346505.717470553
5577,2,2115669.817617223,1057834.9088086116
5578,3,151981180.30597904,50660393.435326345
5579,7,634872968.2299242,90696138.3185606
5580,1,5455704.923760868,5455704.923760868
5581,4,47232554.60497305,11808138.651243262
5582,3,17216191.10782898,5738730.369276326
5583,1,11449464.39446217,11449464.39446217
5584,2,41680917.40954971,20840458.704774857
5585,5,13523878.101949334,2704775.6203898666
5586,3,82748931.408807,27582977.136269
5587,2,240427407.69465858,120213703.84732929
5588,2,20732346.805994686,10366173.402997343
5589,4,92521324.06184821,23130331.015462052
5590,5,69665846.48865144,13933169.297730288
5591,7,361826647.411374,51689521.05876771
5592,2,27966569.94890491,13983284.974452455
5593,5,34797395.15927574,6959479.031855148
5594,1,3866240.2869678875,3866240.2869678875
5595,5,124403714.39434332,24880742.87886866
5596,3,49865022.31822022,16621674.106073407
5597,3,572585262.0566669,190861754.01888895
5598,2,23595622.446612902,11797811.223306451
5599,1,3834368.532679357,3834368.532679357
5600,5,342782427.2909672,68556485.45819345
5601,2,65171559.718649335,32585779.859324668
5602,4,60335481.62528127,15083870.406320317
5603,2,101778327.83555883,50889163.917779416
5604,5,140982492.61191845,28196498.52238369
5605,3,425924580.65206134,141974860.2173538
5606,3,27347066.424767427,9115688.808255808
5607,3,150358063.56112075,50119354.52037358
5608,2,81728861.0513359,40864430.52566795
5609,3,142403240.81168917,47467746.93722972
5610,4,233367996.9977641,58341999.24944103
5611,2,15139063.645648008,7569531.822824004
5612,3,121336149.07055545,40445383.02351848
5613,2,35274817.571916364,17637408.785958182
5614,2,5606105.381632223,2803052.6908161114
5615,2,6016852.539024431,3008426.2695122156
5616,2,56156801.677794605,28078400.838897303
5617,1,919207.3503683206,919207.3503683206
5618,3,79353745.73766029,26451248.579220098
5619,6,76593252.25188509,12765542.041980848
5620,1,26560228.867282894,26560228.867282894
5621,2,30933565.787770733,15466782.893885367
5622,3,148159789.7782888,49386596.59276294
5623,5,51980996.36661509,10396199.273323018
5624,5,1614013952.0833557,322802790.41667116
5625,2,64528284.31867006,32264142.15933503
5626,6,152591569.9474057,25431928.324567616
5627,2,1571139596.8776639,785569798.4388319
5628,2,5417091.123572026,2708545.561786013
5629,2,8644808.564139849,4322404.282069924
5630,4,241412131.60619557,60353032.90154889
5631,3,3698289.6948741237,1232763.2316247078
5632,7,290857752.5685088,41551107.50978697
5633,3,39957075.77340288,13319025.257800959
5634,2,106637627.05681477,53318813.52840739
5635,4,60228415.50554706,15057103.876386765
5636,4,66092676.643668644,16523169.160917161
5637,3,65253924.659823,21751308.219941
5638,4,79697995.0721192,19924498.7680298
5639,3,448845521.5381315,149615173.84604383
5640,5,188047303.76120383,37609460.75224076
5641,5,174624315.56334853,34924863.11266971
5642,2,2504016684.1485085,1252008342.0742543
5643,2,6370816.277958687,3185408.1389793437
5644,4,66053511.9618705,16513377.990467625
5645,2,163469696.07802448,81734848.03901224
5646,6,717361093.3355384,119560182.22258973
5647,7,222901894.2756446,31843127.753663514
5648,1,50048111.48692527,50048111.48692527
5649,1,21043114.879829045,21043114.879829045
5650,4,17801435.96861277,4450358.992153193
5651,1,1967379.3386197407,1967379.3386197407
5652,2,41180651.503949896,20590325.751974948
5653,3,23526084.666709162,7842028.222236387
5654,3,27382436.156502396,9127478.718834132
5655,2,26966930.02816914,13483465.01408457
5656,2,10269260.664728211,5134630.332364106
5657,3,20374387.59819217,6791462.532730724
5658,11,2269446611.430919,206313328.31190175
5659,4,47743960.76592161,11935990.191480402
5660,3,5063191.059166674,1687730.353055558
5661,2,3421823.7195379296,1710911.8597689648
5662,2,114652995.16065452,57326497.58032726
5663,3,22171080.40694529,7390360.135648429
5664,4,22726357.668613154,5681589.417153289
5665,4,52760601.50327323,13190150.375818307
5666,4,218773762.27287152,54693440.56821788
5667,1,22211840.862388242,22211840.862388242
5668,3,40437295.26489917,13479098.421633057
5669,5,44536620.49730927,8907324.099461854
5670,8,186906244.1524756,23363280.51905945
5671,1,18936405.31633187,18936405.31633187
5672,3,48718901.010670416,16239633.670223473
5673,1,69148218.59366764,69148218.59366764
5674,2,28693536.829318788,14346768.414659394
5675,1,125684630.47492771,125684630.47492771
5676,2,36610925.62724452,18305462.81362226
5677,4,321452044.6915153,80363011.17287883
5678,2,53349658.93241473,26674829.466207366
5679,1,124275627.09896645,124275627.09896645
5680,4,71629245.64004086,17907311.410010215
5681,4,63118042.3146412,15779510.5786603
5682,8,273905693.2685037,34238211.658562966
5683,4,181127967.9854438,45281991.99636095
5684,1,1297487.2403418417,1297487.2403418417
5685,4,235267803.59166086,58816950.897915214
5686,2,16143442.292288743,8071721.1461443715
5687,3,54651208.48822884,18217069.496076282
5688,1,2163268.1910880404,2163268.1910880404
5689,5,263165541.15507802,52633108.23101561
5690,1,63963226.26627038,63963226.26627038
5691,3,50682697.216992654,16894232.405664217
5692,4,45146245.17193838,11286561.292984596
5693,1,28739874.27255474,28739874.27255474
5694,2,130222129.1717636,65111064.5858818
5695,4,41220794.17729582,10305198.544323955
5696,2,20382890.36677008,10191445.18338504
5697,3,187180904.20052886,62393634.73350962
5698,3,224700687.7014606,74900229.2338202
5699,4,35636948.121808626,8909237.030452156
5700,2,18424843.67513121,9212421.837565605
5701,2,43597371.429088764,21798685.714544382
5702,1,26317230.86780378,26317230.86780378
5703,2,9032798.849073982,4516399.424536991
5704,3,205711252.76291633,68570417.58763878
5705,4,76913120.83264916,19228280.20816229
5706,1,34436359.09821775,34436359.09821775
5707,2,165000719.28297812,82500359.64148906
5708,5,161024775.68847644,32204955.13769529
5709,2,36165140.987926595,18082570.493963297
5710,1,9631787.146934591,9631787.146934591
5711,4,161876491.34660742,40469122.836651854
5712,2,3633674.522602788,1816837.261301394
5713,3,812722095.9055545,270907365.3018515
5714,4,82825995.08032466,20706498.770081166
5715,7,308023919.38271785,44003417.05467398
5716,4,50912484.652048856,12728121.163012214
5717,3,226662580.25445205,75554193.41815068
5718,1,4705015.173912257,4705015.173912257
5719,2,5052872.8723160345,2526436.4361580173
5720,4,275961144.6013515,68990286.15033787
5721,3,115500005.46265194,38500001.82088398
5722,1,1436034.9115441726,1436034.9115441726
5723,1,145702425.52719364,145702425.52719364
5724,1,64891806.06498695,64891806.06498695
5725,4,42890999.460583664,10722749.865145916
5726,2,612480269.3180324,306240134.6590162
5727,6,74959454.8233687,12493242.47056145
5728,2,84820937.8186054,42410468.9093027
5729,4,127590857.09460032,31897714.27365008
5730,6,98706719.86596492,16451119.97766082
5731,3,211052161.00953645,70350720.33651215
5732,4,46320299.64627181,11580074.911567952
5733,1,6059754.599224965,6059754.599224965
5734,4,297173210.81440383,74293302.70360096
5735,2,67015882.81638031,33507941.408190154
5736,6,92331859.6413239,15388643.273553982
5737,6,198683519.57135388,33113919.92855898
5738,1,41369943.97626119,41369943.97626119
5739,2,35464051.79285399,17732025.896426994
5740,2,505114621.6541846,252557310.8270923
5741,1,2912330.269303206,2912330.269303206
5742,2,381504316.7566761,190752158.37833804
5743,2,26713470.32323637,13356735.161618184
5744,2,20470568.401748918,10235284.200874459
5745,3,41743884.98180926,13914628.327269753
5746,3,130064323.64608608,43354774.54869536
5747,3,63899180.82290618,21299726.940968726
5748,6,66095331.25943289,11015888.543238815
5749,4,57034577.261386946,14258644.315346736
5750,1,104720778.00145367,104720778.00145367
5751,3,52709799.47840776,17569933.159469254
5752,5,237500163.71203545,47500032.74240709
5753,1,33368181.577219367,33368181.577219367
5754,1,56445357.703090176,56445357.703090176
5755,5,373584382.89272046,74716876.5785441
5756,5,230267373.02304652,46053474.6046093
5757,1,3733883.5632330948,3733883.5632330948
5758,1,1366559.2999187154,1366559.2999187154
5759,4,393663810.8392508,98415952.7098127
5760,3,48395530.774192065,16131843.591397354
5761,3,46773704.67841405,15591234.892804682
5762,5,238784068.6003703,47756813.72007406
5763,4,603820124.061543,150955031.01538575
5764,5,199133878.04415447,39826775.60883089
5765,2,10842761.065246597,5421380.5326232985
5766,6,16449879.750195518,2741646.6250325865
5767,3,2532204991.605616,844068330.5352054
5768,3,27213982.566582605,9071327.522194201
5769,1,43792696.534428835,43792696.534428835
5770,2,431463641.8319693,215731820.91598466
5771,1,29554853.110699452,29554853.110699452
5772,2,13413825.095954126,6706912.547977063
5773,3,82912250.0565722,27637416.685524065
5774,3,54684649.66612768,18228216.555375893
5775,1,12945792.693559831,12945792.693559831
5776,1,1414333.6458533735,1414333.6458533735
5777,4,395448063.4593281,98862015.86483203
5778,3,32444980.08793533,10814993.36264511
5779,5,22435939.29508375,4487187.85901675
5780,1,16446342.511692587,16446342.511692587
5781,2,99978372.21836436,49989186.10918218
5782,1,37475737.27079309,37475737.27079309
5783,4,883724640.6038922,220931160.15097305
5784,2,139949602.14486423,69974801.07243212
5785,3,205520956.39090687,68506985.46363562
5786,5,140274139.5226522,28054827.904530443
5787,5,137371974.36707163,27474394.873414326
5788,2,14636065.282571722,7318032.641285861
5789,1,25403606.565103937,25403606.565103937
5790,3,44786793.82022256,14928931.273407519
5791,4,221924313.1992946,55481078.29982365
5792,5,78150252.66469635,15630050.53293927
5793,2,928322084.6367036,464161042.3183518
5794,3,162126276.0188669,54042092.00628897
5795,4,186884517.05068734,46721129.262671836
5796,4,113830078.06763959,28457519.516909897
5797,3,854936792.7375013,284978930.91250044
5798,2,38470266.82800665,19235133.414003324
5799,2,13687964.60038041,6843982.300190205
5800,4,79745554.28861429,19936388.572153572
5801,2,2751160.9857940483,1375580.4928970241
5802,5,72494580.9225717,14498916.18451434
5803,3,57885979.82902615,19295326.60967538
5804,4,79912064.73225282,19978016.183063205
5805,1,86285206.42499538,86285206.42499538
5806,5,30831325.362343907,6166265.072468782
5807,5,110286133.35838032,22057226.671676062
5808,1,10820644.062739711,10820644.062739711
5809,4,196969807.69807985,49242451.92451996
5810,6,262779373.2362073,43796562.20603455
5811,1,204337114.82757902,204337114.82757902
5812,6,288458641.6230306,48076440.2705051
5813,2,9276171.240074163,4638085.620037082
5814,1,585179.1582889567,585179.1582889567
5815,3,6604781.890866956,2201593.9636223186
5816,6,91300174.59374848,15216695.765624747
5817,4,74694505.1515572,18673626.2878893
5818,2,24528962.43692318,12264481.21846159
5819,2,9464369.635103196,4732184.817551598
5820,5,52742475.67633825,10548495.135267649
5821,5,445651034.8045313,89130206.96090625
5822,2,30185815.961015034,15092907.980507517
5823,4,218452650.34651998,54613162.586629994
5824,3,131778552.596502,43926184.198834
5825,3,25210567.048216134,8403522.349405378
5826,2,181459790.11517256,90729895.05758628
5827,1,962577.1521075898,962577.1521075898
5828,2,4297719.556314829,2148859.7781574144
5829,1,32371590.789514776,32371590.789514776
5830,3,226171510.57471994,75390503.52490665
5831,1,114242797.09260665,114242797.09260665
5832,4,22080947.941298533,5520236.985324633
5833,7,194113710.3960572,27730530.056579597
5834,2,20759470.823092204,10379735.411546102
5835,3,65172095.53505917,21724031.845019724
5836,4,337788060.20113647,84447015.05028412
5837,4,309253112.436871,77313278.10921775
5838,4,41489467.350012146,10372366.837503036
5839,1,128004639.11044244,128004639.11044244
5840,3,108724501.31165087,36241500.43721696
5841,4,26187064.089637533,6546766.022409383
5842,1,3903513.2632221924,3903513.2632221924
5843,3,57636734.586190894,19212244.86206363
5844,3,29687737.461845987,9895912.487281995
5845,4,549519160.3349103,137379790.08372757
5846,7,490222772.0677522,70031824.58110745
5847,2,125489282.28312618,62744641.14156309
5848,5,98550268.23522912,19710053.647045825
5849,4,48930764.31484753,12232691.078711882
5850,1,58317313.44348033,58317313.44348033
5851,3,38364751.74168933,12788250.580563111
5852,5,488430081.64969486,97686016.32993898
5853,2,607823.6972030796,303911.8486015398
5854,2,8688994.96127107,4344497.480635535
5855,7,335276366.48237395,47896623.78319628
5856,2,176135526.6459598,88067763.3229799
5857,2,27497929.2649954,13748964.6324977
5858,3,12009032.228038557,4003010.742679519
5859,3,33048456.486124918,11016152.16204164
5860,4,279237200.55428284,69809300.13857071
5861,5,97892919.80216739,19578583.960433476
5862,1,203882696.9783031,203882696.9783031
5863,2,296469141.8971971,148234570.94859856
5864,3,168282480.23145658,56094160.07715219
5865,4,79651340.74582869,19912835.186457172
5866,1,26231464.99263349,26231464.99263349
5867,4,89743458.1558613,22435864.538965326
5868,3,180600794.00743243,60200264.669144146
5869,4,15052348.810292616,3763087.202573154
5870,4,103896488.72201253,25974122.180503134
5871,2,24517024.130474042,12258512.065237021
5872,7,74125952.85014729,10589421.835735327
5873,4,120596380.83175957,30149095.207939893
5874,4,93728704.30457823,23432176.076144557
5875,2,85120607.74132763,42560303.870663814
5876,2,179538048.26410818,89769024.13205409
5877,8,80435794.54614761,10054474.318268452
5878,2,21752270.936566666,10876135.468283333
5879,2,8016020.618200427,4008010.3091002135
5880,2,5471458.306061301,2735729.1530306507
5881,1,8898064.351312533,8898064.351312533
5882,3,202674404.31987825,67558134.77329275
5883,2,41545760.63339371,20772880.316696856
5884,1,5360100.226252593,5360100.226252593
5885,1,29084136.431381807,29084136.431381807
5886,3,309094944.9590194,103031648.31967314
5887,1,392620988.0208032,392620988.0208032
5888,4,453768365.95388836,113442091.48847209
5889,3,5841682.616144071,1947227.5387146904
5890,2,36585092.85137686,18292546.42568843
5891,6,127622457.39790744,21270409.566317905
5892,2,840297210.0727532,420148605.0363766
5893,4,1331694772.3339028,332923693.0834757
5894,1,146756467.3044583,146756467.3044583
5895,4,80634338.56536128,20158584.64134032
5896,2,57505417.32595595,28752708.662977975
5897,1,60450903.8839542,60450903.8839542
5898,4,29530743.53437575,7382685.883593937
5899,5,88887553.12163505,17777510.62432701
5900,1,15823988.008944405,15823988.008944405
5901,3,292720372.4560909,97573457.48536365
5902,5,409802662.227279,81960532.4454558
5903,2,59422267.1306433,29711133.56532165
5904,4,130214661.91118726,32553665.477796815
5905,4,16560502.70556138,4140125.676390345
5906,5,1655087424.6708336,331017484.9341667
5907,3,57485977.007837474,19161992.335945826
5908,4,30537987.75022019,7634496.937555048
5909,4,104873466.64246139,26218366.660615347
5910,3,111414206.41255009,37138068.804183364
5911,1,25305995.458974134,25305995.458974134
5912,4,337505612.24027604,84376403.06006901
5913,2,111333263.50702986,55666631.75351493
5914,4,156887532.50983763,39221883.12745941
5915,3,29864796.686318073,9954932.22877269
5916,1,2211056.1473948746,2211056.1473948746
5917,4,37862264.63942382,9465566.159855954
5918,4,46768904.94619436,11692226.23654859
5919,2,94728884.96514085,47364442.482570425
5920,5,31957810.706395455,6391562.141279091
5921,5,103269288.68996675,20653857.737993352
5922,4,176472754.32956344,44118188.58239086
5923,5,186889901.9415812,37377980.38831624
5924,2,11394244.340833172,5697122.170416586
5925,2,40941481.46641941,20470740.733209707
5926,4,42709185.676726975,10677296.419181744
5927,3,48454399.20763242,16151466.40254414
5928,3,184426012.837615,61475337.61253834
5929,2,24877599.407689862,12438799.703844931
5930,4,940388942.6060809,235097235.65152022
5931,2,141057277.4833663,70528638.74168316
5932,2,11476566.860228479,5738283.430114239
5933,3,46788017.1736383,15596005.7245461
5934,2,31547744.157873433,15773872.078936717
5935,3,24902982.153277956,8300994.051092652
5936,3,193263408.84578758,64421136.281929195
5937,6,1664841294.405825,277473549.0676375
5938,2,56668767.85386308,28334383.92693154
5939,2,51788933.79276576,25894466.89638288
5940,2,32289725.781921573,16144862.890960786
5941,4,511528881.5812459,127882220.39531147
5942,3,210784000.005859,70261333.33528633
5943,2,9446227.525372427,4723113.7626862135
5944,2,6865395.441540675,3432697.7207703376
5945,5,174301199.2446926,34860239.84893852
5946,3,38838146.96604693,12946048.98868231
5947,3,135727849.1181372,45242616.3727124
5948,2,151498065.87471092,75749032.93735546
5949,3,70011741.3401152,23337247.113371734
5950,2,159708694.02096292,79854347.01048146
5951,2,24131175.817658164,12065587.908829082
5952,3,42947067.7484201,14315689.249473365
5953,3,283989430.0183896,94663143.33946319
5954,1,6237622.193951945,6237622.193951945
5955,3,166459166.62005666,55486388.87335222
5956,6,358448118.0061454,59741353.00102424
5957,4,880698990.019704,220174747.504926
5958,2,11680680.83279817,5840340.416399085
5959,3,150461258.57366621,50153752.857888736
5960,4,99500488.99757858,24875122.249394644
5961,4,47734372.54591954,11933593.136479884
5962,2,4634995.507747712,2317497.753873856
5963,6,289470762.19793636,48245127.03298939
5964,6,78266676.27127182,13044446.04521197
5965,5,312285183.5553781,62457036.71107562
5966,4,87262331.74671657,21815582.936679143
5967,8,220831210.00188458,27603901.250235572
5968,1,102387450.42067115,102387450.42067115
5969,2,123746168.31837912,61873084.15918956
5970,2,39080601.5838464,19540300.7919232
5971,4,837556673.1427387,209389168.28568467
5972,4,104130747.82938129,26032686.95734532
5973,2,95107840.68961929,47553920.344809644
5974,4,75711399.60844086,18927849.902110215
5975,2,8562079.803987483,4281039.901993741
5976,6,83151372.76331301,13858562.127218835
5977,4,177913405.99571997,44478351.49892999
5978,5,160867421.79401803,32173484.358803608
5979,4,38811372.24133579,9702843.060333947
5980,2,5143333.121468821,2571666.5607344103
5981,6,273770977.80416286,45628496.30069381
5982,3,34808876.07328202,11602958.691094005
5983,2,1234802957.5525901,617401478.7762951
5984,4,486059230.8706553,121514807.71766382
5985,5,254817314.42770255,50963462.88554051
5986,1,83305239.83943167,83305239.83943167
5987,3,79218855.90020917,26406285.300069723
5988,4,112101061.8491575,28025265.462289374
5989,5,25042800.39190949,5008560.078381898
5990,3,68727019.059867,22909006.353288997
5991,4,16019225.017645374,4004806.2544113435
5992,4,57964563.71687146,14491140.929217866
5993,3,7399770.749724,2466590.2499079998
5994,1,2722526.894228256,2722526.894228256
5995,7,153964145.02494323,21994877.860706177
5996,1,1727740.5934352851,1727740.5934352851
5997,4,16356120.48111128,4089030.12027782
5998,2,36498493.86702521,18249246.933512606
5999,5,313960152.8864759,62792030.577295184
6000,1,26034783.42338198,26034783.42338198
6001,2,22758565.162839957,11379282.581419978
6002,4,59441649.449180774,14860412.362295194
6003,6,194942997.7468368,32490499.6244728
6004,3,44804406.18407836,14934802.061359452
6005,4,18282317.14390469,4570579.285976172
6006,2,200631687.9498961,100315843.97494805
6007,3,83821348.41073826,27940449.470246088
6008,6,99140059.81234008,16523343.30205668
6009,2,54085715.08650601,27042857.543253005
6010,2,7034641.216914307,3517320.6084571537
6011,5,89605883.96914944,17921176.793829888
6012,4,88601037.4291401,22150259.357285026
6013,7,549479261.6882194,78497037.38403134
6014,2,65970881.953786306,32985440.976893153
6015,3,82602236.45189857,27534078.817299526
6016,2,32033577.09728892,16016788.54864446
6017,3,74475445.80045491,24825148.60015164
6018,3,131683085.67241564,43894361.890805215
6019,2,30872599.216016397,15436299.608008198
6020,3,82042658.96371913,27347552.987906378
6021,1,70090878.69213429,70090878.69213429
6022,5,142417443.54236057,28483488.708472114
6023,2,8657220.613369877,4328610.306684938
6024,6,38101828.19586862,6350304.699311436
6025,2,212695154.37576106,106347577.18788053
6026,5,139824252.1240242,27964850.424804844
6027,4,170888802.97641182,42722200.744102955
6028,4,159606029.72470275,39901507.43117569
6029,4,368843193.04118204,92210798.26029551
6030,4,376371779.91215557,94092944.97803889
6031,2,159000737.7148633,79500368.85743165
6032,1,10867102.311287777,10867102.311287777
6033,2,16778655.61696766,8389327.80848383
6034,2,10918970.980327703,5459485.4901638515
6035,3,23647786.2442112,7882595.414737067
6036,3,245311366.2331893,81770455.4110631
6037,1,10435944.482781345,10435944.482781345
6038,5,278858972.947215,55771794.589443006
6039,2,5588690.286352063,2794345.1431760313
6040,2,1385532702.7792041,692766351.3896021
6041,5,101298191.85824889,20259638.37164978
6042,5,125979783.02257034,25195956.60451407
6043,1,43605301.56692515,43605301.56692515
6044,2,7629260.0307376,3814630.0153688
6045,1,8111223.389822399,8111223.389822399
6046,5,291467704.5574384,58293540.911487676
6047,2,39706198.91875568,19853099.45937784
6048,4,195447404.52010173,48861851.13002543
6049,6,164516288.61855716,27419381.436426193
6050,2,15320963.622977022,7660481.811488511
6051,2,2500873609.36913,1250436804.684565
6052,2,79945142.55131783,39972571.27565891
6053,1,2942769.126304142,2942769.126304142
6054,3,41056533.41072036,13685511.136906788
6055,7,563026330.0974342,80432332.87106203
6056,1,9182978.152310934,9182978.152310934
6057,2,13110252.425651561,6555126.212825781
6058,3,360930659.43289346,120310219.81096448
6059,1,49603400.82706517,49603400.82706517
6060,5,56816927.67842038,11363385.535684075
6061,5,127993887.40643822,25598777.481287643
6062,2,49373162.79164122,24686581.39582061
6063,3,31664440.681190226,10554813.560396742
6064,3,176482779.8145488,58827593.27151626
6065,5,75849894.45210196,15169978.890420392
6066,1,72283606.92728974,72283606.92728974
6067,1,21445342.205968,21445342.205968
6068,5,235025959.1617956,47005191.83235912
6069,4,171638665.64090234,42909666.410225585
6070,1,7949039.027640118,7949039.027640118
6071,2,6914356.013680148,3457178.006840074
6072,2,55389830.90231977,27694915.451159883
6073,4,136482543.91826913,34120635.97956728
6074,6,236733633.21115604,39455605.535192676
6075,6,169867308.56380904,28311218.09396817
6076,2,92246839.41106941,46123419.705534704
6077,1,26812313.734243475,26812313.734243475
6078,1,10660390.661242064,10660390.661242064
6079,2,17315043.51149414,8657521.75574707
6080,1,327305.6349803716,327305.6349803716
6081,2,21474157.322000604,10737078.661000302
6082,2,209565386.8305247,104782693.41526236
6083,4,33148842.400091775,8287210.600022944
6084,5,324820824.46721053,64964164.89344211
6085,2,8205012.623757778,4102506.311878889
6086,3,24699853.2845341,8233284.428178034
6087,2,26062034.663147148,13031017.331573574
6088,5,57755262.31730327,11551052.463460654
6089,4,110209858.9141983,27552464.728549574
6090,4,14453992.889420005,3613498.222355001
6091,5,379952549.34782875,75990509.86956576
6092,2,1095079707.6991532,547539853.8495766
6093,2,12611555.686997961,6305777.843498981
6094,1,15324760.805183792,15324760.805183792
6095,1,570678962.8427378,570678962.8427378
6096,2,73959509.83781366,36979754.91890683
6097,3,71741833.19356988,23913944.397856627
6098,3,19077887.49241721,6359295.830805737
6099,5,315364825.2504702,63072965.050094046
6100,6,1401939666.84345,233656611.14057502
6101,1,11090715.642940313,11090715.642940313
6102,2,219275185.8425402,109637592.9212701
6103,2,181468964.540073,90734482.2700365
6104,3,79748249.61068621,26582749.870228738
6105,2,6798834.273978993,3399417.1369894966
6106,1,547303842.9966102,547303842.9966102
6107,2,26081268.098561,13040634.0492805
6108,1,9461196.731659112,9461196.731659112
6109,2,66562308.31988788,33281154.15994394
6110,4,932527067.1606314,233131766.79015785
6111,5,105142613.78580211,21028522.75716042
6112,4,83504332.50318019,20876083.125795048
6113,5,2431061626.3832865,486212325.2766573
6114,7,242983210.16818038,34711887.16688291
6115,1,391615.57859344775,391615.57859344775
6116,3,313062278.4627044,104354092.82090147
6117,3,55861396.76233761,18620465.58744587
6118,3,39283511.542095505,13094503.847365169
6119,2,57264218.83095366,28632109.41547683
6120,7,133063263.60526703,19009037.65789529
6121,4,82210998.93031101,20552749.732577752
6122,1,5353967.9515585685,5353967.9515585685
6123,2,18843576.08301291,9421788.041506454
6124,5,208316207.9790701,41663241.59581402
6125,1,29620741.35320522,29620741.35320522
6126,1,908851.8735738074,908851.8735738074
6127,4,352130550.2908781,88032637.57271953
6128,4,17344588.37616522,4336147.094041305
6129,3,251368569.29458112,83789523.0981937
6130,4,43065820.60969422,10766455.152423555
6131,2,221172232.34001434,110586116.17000717
6132,3,14190663.291437369,4730221.097145789
6133,1,15039645.152309457,15039645.152309457
6134,4,275826848.62225133,68956712.15556283
6135,4,1901228975.6892915,475307243.92232287
6136,4,130323537.97167422,32580884.492918555
6137,3,68836861.64339921,22945620.547799736
6138,2,91170958.58115286,45585479.29057643
6139,2,93850044.45065106,46925022.22532553
6140,1,14236730.915314725,14236730.915314725
6141,2,1261197.6510807218,630598.8255403609
6142,5,168478959.79334888,33695791.958669774
6143,2,37617572.620779596,18808786.310389798
6144,3,73441168.37559195,24480389.45853065
6145,6,265253867.09931698,44208977.849886164
6146,2,60327508.46822816,30163754.23411408
6147,2,32396375.741234466,16198187.870617233
6148,5,124077831.06374566,24815566.21274913
6149,4,176119402.00303662,44029850.500759155
6150,4,82015505.6664875,20503876.416621875
6151,2,2319031.0712792124,1159515.5356396062
6152,2,45567297.58844565,22783648.794222824
6153,4,566759442.3722551,141689860.59306377
6154,3,10206784.343313321,3402261.4477711073
