simulation,n_disasters,total_appropriation,mean_appropriation
4353,1,74865154.24206899,74865154.24206899
4354,1,6518303.163292881,6518303.163292881
4355,5,29995147.36462409,5999029.472924818
4356,1,2198418.6741135437,2198418.6741135437
4357,1,18284485.51542031,18284485.51542031
4358,1,248108392.04395264,248108392.04395264
4359,1,35955544.77576806,35955544.77576806
4360,1,134965910.96582732,134965910.96582732
4361,1,4929999.823320483,4929999.823320483
4362,1,4076159.7330026636,4076159.7330026636
4363,1,144476.6718020151,144476.6718020151
4364,6,269917723.7373311,44986287.289555185
4365,2,48818445.59444214,24409222.79722107
4366,3,117914793.34165299,39304931.11388433
4367,5,55633964.29706106,11126792.859412212
4368,1,424603.69780538004,424603.69780538004
4369,1,4435592.821584778,4435592.821584778
4370,5,118059268.64691408,23611853.729382817
4371,6,92922814.60927415,15487135.768212358
4372,3,86771766.29112123,28923922.09704041
4373,1,736375.3587202794,736375.3587202794
4374,2,12416751.147575872,6208375.573787936
4375,2,53242718.11520422,26621359.05760211
4376,1,60005965.38097936,60005965.38097936
4377,1,14857668.631038649,14857668.631038649
4378,1,20220117.98229281,20220117.98229281
4379,6,163743559.6000219,27290593.266670316
4380,5,59815447.00420454,11963089.400840908
4381,1,6618491.609283864,6618491.609283864
4382,2,97131242.82262687,48565621.41131344
4383,1,16284778.27825494,16284778.27825494
4384,1,139978882.99990037,139978882.99990037
4385,3,100204421.41765223,33401473.80588408
4386,1,32651357.01578607,32651357.01578607
4387,6,76184060.05986449,12697343.34331075
4388,1,1632462.3435787174,1632462.3435787174
4389,3,114146605.06107138,38048868.35369046
4390,1,7169755.595117865,7169755.595117865
4391,2,26120742.928078327,13060371.464039164
4392,1,221761408.2687489,221761408.2687489
4393,6,978269761.4345205,163044960.23908675
4394,5,49636858.010600284,9927371.602120057
4395,1,1019558.0773421424,1019558.0773421424
4396,1,5153636.873342112,5153636.873342112
4397,6,1169688469.9705572,194948078.3284262
4398,3,30379684.348069943,10126561.449356647
4399,2,8359527.843292405,4179763.9216462024
4400,1,22080324.836898286,22080324.836898286
4401,5,22898966.67975445,4579793.335950891
4402,1,87396.13500015992,87396.13500015992
4403,1,1456820.373865723,1456820.373865723
4404,6,223551170.37712404,37258528.39618734
4405,1,401614.47359253536,401614.47359253536
4406,1,1563423.206268837,1563423.206268837
4407,1,18227506.784523796,18227506.784523796
4408,6,327368619.9994857,54561436.666580945
4409,1,10365752.564443545,10365752.564443545
4410,1,11075532.750095168,11075532.750095168
4411,1,113272831.0632153,113272831.0632153
4412,1,9930762.068960365,9930762.068960365
4413,3,35000505.38801831,11666835.129339436
4414,1,16403818.484814992,16403818.484814992
4415,3,299110595.2033015,99703531.73443383
4416,2,352265187.6315824,176132593.8157912
4417,2,298664621.7822863,149332310.89114314
4418,1,56193788.19862572,56193788.19862572
4419,1,419087.24483160884,419087.24483160884
4420,1,3184290.430635503,3184290.430635503
4421,6,130166428.25969516,21694404.70994919
4422,6,241077140.64926744,40179523.44154457
4423,1,1637321.8551262051,1637321.8551262051
4424,1,11222921.440334143,11222921.440334143
4425,5,473664347.9404547,94732869.58809094
4426,1,39736287.873735905,39736287.873735905
4427,1,208785.69398842574,208785.69398842574
4428,3,38175374.0189954,12725124.672998466
4429,1,4200470.547172344,4200470.547172344
4430,1,11897408.89232633,11897408.89232633
4431,1,27036429.71942298,27036429.71942298
4432,3,218369364.4700702,72789788.15669008
4433,5,11781571.891310334,2356314.3782620667
4434,2,85484292.87522425,42742146.437612124
4435,6,420748156.640118,70124692.773353
4436,3,331096257.545736,110365419.181912
4437,5,169106609.01647,33821321.803293996
4438,5,113190485.97380397,22638097.194760792
4439,1,2232982.9234594493,2232982.9234594493
4440,2,339933372.5457357,169966686.27286786
4441,5,46138507.123388074,9227701.424677614
4442,1,30075387.39311932,30075387.39311932
4443,1,7387915.588960652,7387915.588960652
4444,6,722792119.1425352,120465353.19042253
4445,5,52407944.763785385,10481588.952757077
4446,1,1240618.7420016506,1240618.7420016506
4447,1,4699048.004220831,4699048.004220831
4448,1,650319.4286613669,650319.4286613669
4449,6,350300841.1950598,58383473.53250996
4450,3,8968926.0447773,2989642.0149257667
4451,5,51864564.02895059,10372912.805790117
4452,1,8836572.359733082,8836572.359733082
4453,1,839854.5750186411,839854.5750186411
4454,1,1419133.9929021376,1419133.9929021376
4455,5,17462659.69818732,3492531.9396374645
4456,5,34361391.14542594,6872278.229085187
4457,6,105762663.85809976,17627110.643016625
4458,2,3409566.270036133,1704783.1350180665
4459,1,382766139.4907959,382766139.4907959
4460,3,76205491.14784384,25401830.382614613
4461,2,61124914.910807386,30562457.455403693
4462,1,1163934.5002228175,1163934.5002228175
4463,5,141254200.55577442,28250840.111154884
4464,5,125761129.80659808,25152225.961319618
4465,1,180632759.29176757,180632759.29176757
4466,6,260048859.94448075,43341476.65741346
4467,5,18447839.48451934,3689567.896903868
4468,5,171015527.76240873,34203105.55248175
4469,1,11862381.350351036,11862381.350351036
4470,2,63504189.48528603,31752094.742643014
4471,1,7395508.575518593,7395508.575518593
4472,2,16321621.556072246,8160810.778036123
4473,1,2368427.2063047793,2368427.2063047793
4474,1,2635062.76079151,2635062.76079151
4475,6,495897154.31238663,82649525.7187311
4476,6,66468432.300561175,11078072.05009353
4477,5,51677845.30244114,10335569.060488228
4478,2,9373282.427159488,4686641.213579744
4479,1,6972393.579807321,6972393.579807321
4480,1,16029974.998641808,16029974.998641808
4481,1,99382393.0911288,99382393.0911288
4482,5,99031760.96804932,19806352.193609864
4483,3,34058449.51970985,11352816.50656995
4484,5,267555521.82021707,53511104.364043415
4485,6,128967342.8002086,21494557.1333681
4486,5,55160059.59599541,11032011.919199083
4487,1,5064167.273575895,5064167.273575895
4488,1,4424031.93204509,4424031.93204509
4489,1,1649373.0112511984,1649373.0112511984
4490,1,2473253.996025753,2473253.996025753
4491,1,89777209.99630053,89777209.99630053
4492,1,232272.20300997896,232272.20300997896
4493,1,33494403.448123097,33494403.448123097
4494,1,1511416.8401421348,1511416.8401421348
4495,6,768809747.5313914,128134957.92189856
4496,5,727341294.895633,145468258.9791266
4497,1,24780346.913970385,24780346.913970385
4498,6,259013342.53960896,43168890.42326816
4499,1,8505924.587388977,8505924.587388977
4500,6,52636112.72099377,8772685.453498961
4501,1,2543606.7741365703,2543606.7741365703
4502,1,25215204.651807558,25215204.651807558
4503,2,21269745.413334057,10634872.706667028
4504,6,34251976.88099351,5708662.813498918
4505,1,2495746.0712542203,2495746.0712542203
4506,5,24204257.877909154,4840851.575581831
4507,1,40188185.138835825,40188185.138835825
4508,2,26871778.065337043,13435889.032668522
4509,1,2164493.5934407604,2164493.5934407604
4510,5,87770033.103529,17554006.620705802
4511,1,21691103.68849094,21691103.68849094
4512,1,15406628.982501471,15406628.982501471
4513,3,48265724.97205045,16088574.990683483
4514,1,17874799.84319952,17874799.84319952
4515,5,181988300.35598212,36397660.07119642
4516,5,52468059.531835556,10493611.906367112
4517,1,24112378.533613957,24112378.533613957
4518,1,3522043.172007024,3522043.172007024
4519,1,20061900.25262282,20061900.25262282
4520,5,442308702.13052255,88461740.42610452
4521,6,27952813.09636128,4658802.18272688
4522,1,2141777.959042911,2141777.959042911
4523,5,49491250.44637645,9898250.08927529
4524,1,6294528.240553497,6294528.240553497
4525,6,259460686.96269184,43243447.827115305
4526,1,42725972.16820068,42725972.16820068
4527,1,1379250.8586537275,1379250.8586537275
4528,1,10322327.792055318,10322327.792055318
4529,2,20417782.62210778,10208891.31105389
4530,2,10675131.915835252,5337565.957917626
4531,1,1296838.2386799299,1296838.2386799299
4532,1,4170528.804568917,4170528.804568917
4533,6,89736806.93633293,14956134.489388822
4534,1,90867357.97560744,90867357.97560744
4535,1,3387368.0903646452,3387368.0903646452
4536,1,13467977.911109928,13467977.911109928
4537,6,47750288.163401976,7958381.360566996
4538,1,39519844.02735002,39519844.02735002
4539,1,21757941.18291771,21757941.18291771
4540,5,47204835.747122146,9440967.14942443
4541,6,639863788.764363,106643964.79406051
4542,1,737031.9453662888,737031.9453662888
4543,1,20787995.52023479,20787995.52023479
4544,5,97509546.051627,19501909.210325398
4545,1,2389974.5869409773,2389974.5869409773
4546,2,7566316.6730215745,3783158.3365107873
4547,5,11797102.947101312,2359420.5894202623
4548,1,20327465.329384327,20327465.329384327
4549,3,31440530.02302262,10480176.674340872
4550,1,6134212.797747796,6134212.797747796
4551,3,412411121.0591562,137470373.6863854
4552,1,89695590.61477429,89695590.61477429
4553,2,9765692.627571588,4882846.313785794
4554,3,21311247.769771956,7103749.256590652
4555,5,23410643.70129107,4682128.740258214
4556,1,14936997.171677707,14936997.171677707
4557,1,4515212.481376583,4515212.481376583
4558,6,190723289.32903692,31787214.88817282
4559,5,86334469.61529586,17266893.923059173
4560,1,86704644.80094677,86704644.80094677
4561,1,22716047.840491273,22716047.840491273
4562,2,67888764.53127943,33944382.265639715
4563,5,117644569.14330465,23528913.828660928
4564,1,37280454.0097841,37280454.0097841
4565,1,2862435.599931328,2862435.599931328
4566,5,49770598.15419486,9954119.630838972
4567,1,8166174.813587701,8166174.813587701
4568,6,109619039.56765193,18269839.92794199
4569,1,9376931.726180585,9376931.726180585
4570,5,34373255.769172676,6874651.153834535
4571,5,1024349000.1418458,204869800.02836916
4572,6,204546117.63635054,34091019.606058426
4573,6,173254565.00223517,28875760.83370586
4574,6,80735084.58090338,13455847.430150563
4575,1,17339935.22174897,17339935.22174897
4576,5,154073630.63607758,30814726.127215516
4577,1,4121076.0316327643,4121076.0316327643
4578,2,14888953.396195842,7444476.698097921
4579,1,11558472.10601489,11558472.10601489
4580,1,149253279.77841792,149253279.77841792
4581,3,11087769.20682374,3695923.0689412467
4582,1,5250093.893263576,5250093.893263576
4583,1,22901794.54487739,22901794.54487739
4584,1,27987599.932189614,27987599.932189614
4585,1,1337337.7987011403,1337337.7987011403
4586,2,17501215.523061704,8750607.761530852
4587,5,534257329.15294755,106851465.8305895
4588,5,106137691.9975351,21227538.39950702
4589,1,294238965.8102733,294238965.8102733
4590,6,259077822.90115628,43179637.150192715
4591,5,44448279.245200396,8889655.84904008
4592,6,117684405.23631614,19614067.539386023
4593,5,128157834.85563457,25631566.971126914
4594,6,331378971.0526987,55229828.50878311
4595,1,114529638.27060252,114529638.27060252
4596,6,96851197.15152971,16141866.19192162
4597,5,138638890.63956165,27727778.12791233
4598,1,6996736.629631382,6996736.629631382
4599,1,64419489.5576967,64419489.5576967
4600,5,94876246.85222572,18975249.370445143
4601,1,18406719.4503378,18406719.4503378
4602,5,200472587.85261968,40094517.57052393
4603,1,3286927.9479700346,3286927.9479700346
4604,1,34284150.39416523,34284150.39416523
4605,2,88241422.31443731,44120711.15721866
4606,1,10776726.04067733,10776726.04067733
4607,1,120386897.95758793,120386897.95758793
4608,1,50477961.73793625,50477961.73793625
4609,6,170419048.3464826,28403174.724413767
4610,1,87701420.61635363,87701420.61635363
4611,6,243991156.4097078,40665192.7349513
4612,6,386749885.1810196,64458314.1968366
4613,5,55773221.26822007,11154644.253644014
4614,1,136206283.09614298,136206283.09614298
4615,6,617049492.324426,102841582.05407101
4616,1,2493769.7996161953,2493769.7996161953
4617,5,214314718.4393285,42862943.6878657
4618,5,193798832.07053614,38759766.414107226
4619,1,19519551.742462873,19519551.742462873
4620,1,3884637.600906305,3884637.600906305
4621,6,179943781.0529733,29990630.17549555
4622,1,4250673.705694854,4250673.705694854
4623,6,147560937.25356063,24593489.542260107
4624,5,39981985.37617613,7996397.075235225
4625,1,5297989.958263841,5297989.958263841
4626,5,308440686.27094245,61688137.25418849
4627,5,64600917.19303128,12920183.438606257
4628,6,298708153.5603639,49784692.260060646
4629,1,15444694.76940284,15444694.76940284
4630,5,84566561.31929995,16913312.26385999
4631,5,480611654.4229474,96122330.88458948
4632,6,70948841.16060904,11824806.860101506
4633,1,4995148.791042435,4995148.791042435
4634,1,16848620.493309632,16848620.493309632
4635,5,74630049.57096075,14926009.91419215
4636,3,18101472.127525225,6033824.042508408
4637,1,3501223.6783927274,3501223.6783927274
4638,1,1317937.0878032565,1317937.0878032565
4639,1,5703471.687066729,5703471.687066729
4640,1,775411.6822533329,775411.6822533329
4641,1,597748.8083272313,597748.8083272313
4642,1,8769862.515307685,8769862.515307685
4643,1,156998570.7861615,156998570.7861615
4644,1,8383480.098076923,8383480.098076923
4645,1,95579187.91264851,95579187.91264851
4646,1,11678311.684361598,11678311.684361598
4647,6,39848511.12636749,6641418.521061248
4648,1,2855263.9996559643,2855263.9996559643
4649,1,8994061.66660123,8994061.66660123
4650,1,489856432.89338875,489856432.89338875
4651,1,15586181.480927968,15586181.480927968
4652,2,16916143.692567058,8458071.846283529
4653,2,14681764.056697905,7340882.0283489525
4654,6,75835714.22533171,12639285.70422195
4655,5,322980383.14507514,64596076.62901503
4656,5,71454532.23253079,14290906.446506158
4657,6,104071330.38342752,17345221.73057125
4658,1,62805288.266758464,62805288.266758464
4659,5,606553383.1881481,121310676.63762963
4660,2,123462069.22015677,61731034.61007839
4661,6,497939558.3032087,82989926.38386811
4662,1,13152435.724791395,13152435.724791395
4663,6,295965251.61275905,49327541.935459845
4664,1,8067154.377532525,8067154.377532525
4665,1,110510958.65930367,110510958.65930367
