simulation,n_disasters,total_appropriation,mean_appropriation
4730,2,79380100.44848683,39690050.22424342
4731,5,121663428.40361309,24332685.680722617
4732,2,138240231.88790324,69120115.94395162
4733,4,40535724.06142144,10133931.01535536
4734,3,71025051.12908886,23675017.04302962
4735,5,189774990.25086924,37954998.05017385
4736,3,106315457.33574146,35438485.77858049
4737,4,346699400.4927301,86674850.12318252
4738,3,202607293.08370015,67535764.36123338
4739,3,9950384.829990502,3316794.9433301673
4740,2,79697718.53190936,39848859.26595468
4741,3,36878749.64858556,12292916.549528519
4742,5,125506242.92765322,25101248.585530646
4743,3,95623743.48677856,31874581.16225952
4744,5,30960075.996057745,6192015.199211549
4745,5,309629980.279633,61925996.0559266
4746,1,150240226.33866134,150240226.33866134
4747,4,72097635.6721574,18024408.91803935
4748,2,104839574.20681,52419787.103405
4749,6,629418028.8168133,104903004.80280222
4750,3,36107648.90955357,12035882.96985119
4751,4,107066999.73879363,26766749.934698407
4752,2,9831400.290990869,4915700.145495434
4753,3,74528946.51018108,24842982.170060363
4754,4,147932343.2601727,36983085.815043174
4755,1,12594456.683634698,12594456.683634698
4756,3,106681617.7815491,35560539.26051637
4757,6,59378130.68616024,9896355.11436004
4758,4,158994916.09443766,39748729.023609415
4759,6,681457603.8262184,113576267.30436973
4760,2,393456018.19809383,196728009.09904692
4761,9,458295799.0502058,50921755.45002287
4762,5,218344350.30171466,43668870.06034293
4763,3,189327333.29220396,63109111.09740132
4764,2,178486216.8398483,89243108.41992415
4765,3,873765770.0330119,291255256.67767066
4766,2,158480461.85401753,79240230.92700876
4767,7,1299573236.7467325,185653319.5352475
4768,1,127715766.74064772,127715766.74064772
4769,1,60890694.70892266,60890694.70892266
4770,2,15462127.594835747,7731063.7974178735
4771,1,4766768.932968236,4766768.932968236
4772,4,19519713.463587545,4879928.365896886
4773,6,648030884.3665341,108005147.39442235
4774,5,98268857.49279542,19653771.498559084
4775,2,21358469.77007181,10679234.885035904
4776,3,98007810.65381819,32669270.217939395
4777,1,34911411.792317286,34911411.792317286
4778,2,344353998.6887651,172176999.34438255
4779,2,101168812.38693438,50584406.19346719
4780,3,22854743.687064372,7618247.895688124
4781,6,131153138.27109644,21858856.378516074
4782,3,187604321.13225722,62534773.710752405
4783,6,27697821.207027264,4616303.534504544
4784,2,25889489.609166056,12944744.804583028
4785,4,157052168.8933815,39263042.22334538
4786,2,368030588.7918904,184015294.3959452
4787,4,86599401.71708089,21649850.429270223
4788,3,66979797.141539074,22326599.04717969
4789,6,75915825.15564334,12652637.525940558
4790,6,250968335.32990843,41828055.88831807
4791,5,155327271.00716946,31065454.20143389
4792,3,68402791.59744304,22800930.532481015
4793,2,7903883.318526987,3951941.6592634935
4794,4,97647301.05887128,24411825.26471782
4795,5,199754218.50737712,39950843.70147543
4796,4,693667623.551754,173416905.8879385
4797,1,968182.1599114236,968182.1599114236
4798,2,41098684.360216066,20549342.180108033
4799,3,259775301.2470593,86591767.0823531
4800,5,46887344.69614016,9377468.939228032
4801,2,24780248.866009884,12390124.433004942
4802,3,36211240.02941351,12070413.343137836
4803,3,21504188.45983655,7168062.819945517
4804,2,7168895.897234127,3584447.9486170635
4805,2,17064782.37250141,8532391.186250705
4806,3,10494491.145751446,3498163.7152504823
4807,3,210806045.29460037,70268681.76486678
4808,3,4842369.671109175,1614123.2237030584
4809,3,27583685.45267869,9194561.817559564
4810,3,50002964.23811786,16667654.746039286
4811,2,159338975.92591757,79669487.96295878
4812,3,15421919.106616143,5140639.702205381
4813,1,2330408.820960267,2330408.820960267
4814,1,17088970.150390964,17088970.150390964
4815,3,477200256.9626055,159066752.3208685
4816,5,34695966.6219665,6939193.3243933
4817,1,1648269.1945464036,1648269.1945464036
4818,2,161960054.1877525,80980027.09387624
4819,3,57626222.33823913,19208740.779413044
4820,5,3051763197.9958572,610352639.5991714
4821,3,98457630.75857455,32819210.25285818
4822,8,1293265195.8924751,161658149.4865594
4823,2,81641016.0554092,40820508.0277046
4824,2,1219333333.9352531,609666666.9676266
4825,4,1390208068.1158645,347552017.0289661
4826,6,279160230.47087485,46526705.07847914
4827,3,164301087.91908,54767029.30636
4828,2,321378863.8421051,160689431.92105255
4829,5,165206464.44644293,33041292.889288586
4830,5,225211059.10756007,45042211.82151201
4831,3,26400205.996391274,8800068.665463759
4832,1,27087277.16018231,27087277.16018231
4833,3,283530690.68942577,94510230.22980858
4834,5,969216992.4147818,193843398.48295635
4835,1,2183444.114230433,2183444.114230433
4836,2,990869461.9966766,495434730.9983383
4837,5,74410929.1369016,14882185.82738032
4838,4,92778769.17967218,23194692.294918045
4839,6,102674487.17084952,17112414.52847492
4840,2,75209248.51351821,37604624.25675911
4841,2,24205495.043164417,12102747.521582209
4842,8,188571341.82934707,23571417.728668384
4843,7,220025260.10679233,31432180.015256047
4844,7,381787149.5688675,54541021.366981074
4845,2,50454876.27581278,25227438.13790639
4846,3,489949723.3127798,163316574.43759325
4847,1,105694916.54476288,105694916.54476288
4848,4,447607753.6393324,111901938.4098331
4849,5,168969776.75526577,33793955.351053156
4850,2,12771568.685585517,6385784.342792759
4851,4,118842840.99706271,29710710.24926568
4852,5,149077691.3110152,29815538.262203038
4853,1,120657027.28140186,120657027.28140186
4854,9,108880574.48489885,12097841.609433206
4855,4,2798398828.811584,699599707.202896
4856,8,1309096755.4138584,163637094.4267323
4857,2,2547358844.2262063,1273679422.1131032
4858,2,64735420.6919007,32367710.34595035
4859,4,68877496.14809304,17219374.03702326
4860,3,28444442.74016068,9481480.913386894
4861,6,345928638.4638812,57654773.077313535
4862,2,55043014.23430363,27521507.117151815
4863,1,131229308.09279905,131229308.09279905
4864,8,577941867.3466127,72242733.41832659
4865,3,321531540.0020243,107177180.00067477
4866,1,3362297.4613389685,3362297.4613389685
4867,2,715069638.559392,357534819.279696
4868,3,545597748.0667595,181865916.02225316
4869,1,1913729.215607175,1913729.215607175
4870,3,197580970.50663197,65860323.502210654
4871,1,539379.1960316091,539379.1960316091
4872,2,98549413.90419564,49274706.95209782
4873,7,221502902.68012822,31643271.811446887
4874,2,14481243.747230938,7240621.873615469
4875,3,62321752.45518626,20773917.48506209
4876,3,92542207.3679164,30847402.455972135
4877,2,17247149.2691543,8623574.63457715
4878,1,17411983.71101752,17411983.71101752
4879,2,23179876.844251458,11589938.422125729
4880,7,492719284.9841279,70388469.28344683
4881,2,15310157.430760223,7655078.715380112
4882,3,38210954.081690855,12736984.693896951
4883,5,116153878.96503532,23230775.793007065
4884,6,192473904.43062794,32078984.071771324
4885,6,204438966.40187946,34073161.06697991
4886,5,320436869.776268,64087373.9552536
4887,3,17523575.48700475,5841191.829001583
4888,1,5183417.574925212,5183417.574925212
4889,2,14219898.305686435,7109949.152843217
4890,5,107179779.08966011,21435955.81793202
4891,4,469378344.7987503,117344586.19968757
4892,4,22856380.01372255,5714095.0034306375
4893,2,16326774.918815402,8163387.459407701
4894,5,1322413371.788934,264482674.3577868
4895,3,39573777.607342124,13191259.202447375
4896,4,14018167.525383882,3504541.8813459706
4897,2,16804408.350664504,8402204.175332252
4898,2,82512022.6240218,41256011.3120109
4899,3,327794095.82531106,109264698.60843702
4900,5,307548385.90095377,61509677.18019076
4901,2,12892183.953305695,6446091.976652848
4902,3,23579773.898166202,7859924.632722068
4903,5,68335880.54614148,13667176.109228294
4904,3,107483926.78254336,35827975.59418112
4905,2,2033489847.4435213,1016744923.7217606
4906,2,14262073.117710378,7131036.558855189
4907,3,46799723.46991259,15599907.823304197
4908,3,571354711.1218724,190451570.37395748
4909,3,55293887.46661103,18431295.822203677
4910,1,113636211.49150704,113636211.49150704
4911,5,355186980.17404604,71037396.0348092
4912,4,78691323.78925513,19672830.94731378
4913,4,46600970.782283634,11650242.695570908
4914,2,30449667.371788446,15224833.685894223
4915,2,492563774.3501117,246281887.17505586
4916,2,10000488.8246127,5000244.41230635
4917,3,14293137.767156597,4764379.255718865
4918,3,35806144.39138607,11935381.463795356
4919,4,70918764.59606448,17729691.14901612
4920,5,1938421154.5403311,387684230.9080662
4921,7,354921149.6603991,50703021.380057015
4922,1,50882350.75397654,50882350.75397654
4923,5,2748531408.3475623,549706281.6695125
4924,4,21115844.868113108,5278961.217028277
4925,4,81672094.2564244,20418023.5641061
4926,3,70677505.32841349,23559168.442804497
4927,5,66816603.64573159,13363320.729146319
4928,3,80652472.56619038,26884157.52206346
4929,2,10910625.433030207,5455312.716515103
4930,4,256976757.1618363,64244189.290459074
4931,2,31112524.592673212,15556262.296336606
4932,4,551445864.6687536,137861466.1671884
4933,3,71834409.64135325,23944803.213784415
4934,3,183530558.61132148,61176852.87044049
4935,3,68836236.035561,22945412.011853665
4936,1,6610273.708879221,6610273.708879221
4937,3,253392221.0304995,84464073.67683317
4938,5,264730365.4195039,52946073.08390078
4939,3,68772239.60907312,22924079.86969104
4940,2,73713709.21162175,36856854.60581087
4941,9,793172956.0106344,88130328.44562605
4942,6,38420443.90102999,6403407.3168383315
4943,3,21746668.778003037,7248889.592667679
4944,1,65004292.560433775,65004292.560433775
4945,2,260540776.77651155,130270388.38825577
4946,5,272396017.82542396,54479203.56508479
4947,2,19090387.754268594,9545193.877134297
4948,5,126596096.13301167,25319219.226602335
4949,2,12942086.55327709,6471043.276638545
4950,8,84510039.04507676,10563754.880634595
4951,6,399373810.1878656,66562301.6979776
4952,6,96164865.27324204,16027477.54554034
4953,3,113469300.31503455,37823100.105011515
4954,4,2524055612.7898846,631013903.1974711
4955,1,11208021.785948314,11208021.785948314
4956,3,54184933.96181632,18061644.653938774
4957,2,104484556.46296251,52242278.231481254
4958,2,7376368.76397018,3688184.38198509
4959,3,386744455.181046,128914818.393682
4960,2,4363380.445209449,2181690.2226047246
4961,3,23215599.033760976,7738533.011253659
4962,4,78795312.10808055,19698828.027020138
4963,2,72652787.78812405,36326393.89406203
4964,6,469980553.2348466,78330092.20580776
4965,2,33622055.30504241,16811027.652521204
4966,3,48203311.8432489,16067770.6144163
4967,4,31777063.201062895,7944265.800265724
4968,5,145093751.6730802,29018750.334616043
4969,3,811080354.3111658,270360118.1037219
4970,4,166540353.12816438,41635088.282041095
4971,1,9043685.086113816,9043685.086113816
4972,3,21740107.918663904,7246702.639554635
4973,7,2367259354.475714,338179907.78224486
4974,4,210174731.67879856,52543682.91969964
4975,2,84703139.98870212,42351569.99435106
4976,4,384928955.8842877,96232238.97107193
4977,2,22287963.455170788,11143981.727585394
4978,4,80691568.80407684,20172892.20101921
4979,5,558853726.3463001,111770745.26926002
4980,1,13038570.675310362,13038570.675310362
4981,7,837419186.0731008,119631312.29615726
4982,2,7045239.907715506,3522619.953857753
4983,5,1392705118.849155,278541023.769831
4984,5,90964631.37009713,18192926.274019428
4985,3,40255656.302010365,13418552.100670122
4986,3,197444094.17362142,65814698.05787381
4987,3,438500934.36984384,146166978.12328127
4988,4,139460578.6418032,34865144.6604508
4989,1,770346.132659392,770346.132659392
4990,2,23472165.58238944,11736082.79119472
4991,2,7910337.860565751,3955168.9302828754
4992,7,184131027.01335567,26304432.43047938
4993,2,159095271.77550912,79547635.88775456
4994,4,114749337.30625013,28687334.32656253
4995,3,221234002.2072063,73744667.4024021
4996,6,121022895.02009282,20170482.5033488
4997,1,6916465.470448958,6916465.470448958
4998,7,364022183.70050997,52003169.10007285
4999,4,58739914.79343085,14684978.698357712
5000,4,104368550.83263625,26092137.708159063
5001,5,341245655.03029054,68249131.00605811
5002,3,191771058.91233918,63923686.30411306
5003,3,34032583.79931758,11344194.599772528
5004,1,211635924.16346747,211635924.16346747
5005,4,60887938.26164886,15221984.565412216
5006,3,95855545.12371314,31951848.374571044
5007,6,87804307.34042546,14634051.223404244
5008,4,260817354.20089698,65204338.550224245
5009,4,87257200.38985726,21814300.097464316
5010,2,575307768.3746021,287653884.18730104
5011,4,8705125.789763395,2176281.4474408487
5012,3,367899308.47245777,122633102.82415259
5013,1,22682877.680435296,22682877.680435296
5014,4,82401835.42858487,20600458.85714622
5015,5,251666262.52751178,50333252.50550236
5016,2,95054102.51125634,47527051.25562817
5017,2,17838904.544092573,8919452.272046287
5018,4,193363455.63462722,48340863.908656806
5019,4,112399905.04955716,28099976.26238929
5020,2,21037643.511819217,10518821.755909609
5021,4,128093759.50522014,32023439.876305036
5022,1,12245818.381192893,12245818.381192893
5023,1,266465.75523065665,266465.75523065665
5024,2,2779214.5942209587,1389607.2971104793
5025,2,11563066.534901833,5781533.267450917
5026,3,73266832.5744672,24422277.5248224
5027,3,42563391.5779476,14187797.1926492
5028,3,21608085.528958365,7202695.176319455
5029,5,62979677.54211569,12595935.508423138
5030,4,348109730.5881263,87027432.64703158
5031,2,8227873.841111625,4113936.9205558123
5032,2,78980701.76371513,39490350.88185757
5033,1,4185182.4057878465,4185182.4057878465
5034,4,17469312.4739169,4367328.118479225
5035,5,881930056.3688667,176386011.27377334
5036,4,271449498.001528,67862374.500382
5037,2,12709635.861155536,6354817.930577768
5038,3,91034980.13155445,30344993.37718482
5039,3,147543907.16681886,49181302.38893962
5040,7,417190938.68999505,59598705.52714215
5041,3,33134961.837503973,11044987.279167991
5042,1,2607488.8548284634,2607488.8548284634
5043,2,5264675.941034357,2632337.9705171785
5044,1,17600215.497119047,17600215.497119047
5045,5,298411191.03753805,59682238.20750761
5046,6,414261755.2419665,69043625.87366109
5047,6,92965201.09926319,15494200.183210531
5048,3,37260217.09749163,12420072.365830543
5049,2,1012852574.5856034,506426287.2928017
5050,2,52037571.05178659,26018785.525893293
5051,1,103927204.11406131,103927204.11406131
5052,6,114162506.67670383,19027084.446117304
5053,3,79431072.49005617,26477024.163352057
5054,1,14628954.901643453,14628954.901643453
5055,2,37978540.629042864,18989270.314521432
5056,6,224954171.36596602,37492361.89432767
5057,2,58000832.11157847,29000416.055789236
5058,3,2459234230.236994,819744743.4123312
5059,4,23233301.795371372,5808325.448842843
5060,3,81781150.05948949,27260383.353163164
5061,2,46372973.520168655,23186486.760084327
5062,3,159235914.45968756,53078638.153229184
5063,7,239052657.8041688,34150379.68630983
5064,3,120282184.44530159,40094061.4817672
5065,3,318213208.0782363,106071069.35941209
5066,1,5679797.18742418,5679797.18742418
5067,3,168846610.15880498,56282203.386268325
5068,2,150162783.44091472,75081391.72045736
5069,3,6949661.102743769,2316553.7009145897
5070,4,51715421.84024994,12928855.460062485
5071,5,31463077.983457185,6292615.596691437
5072,3,428184595.57023317,142728198.52341107
5073,2,73116418.71854052,36558209.35927026
5074,2,35164284.37109126,17582142.18554563
5075,2,7110924.769081768,3555462.384540884
5076,3,64889539.58044073,21629846.526813578
5077,3,24670350.20272629,8223450.06757543
5078,2,19578813.283711597,9789406.641855799
5079,2,172406976.85841495,86203488.42920747
5080,6,111496489.32202342,18582748.22033724
5081,3,24998165.677439127,8332721.892479709
5082,3,108445716.3734902,36148572.124496736
5083,6,1141224856.897214,190204142.8162023
5084,4,65913324.957837574,16478331.239459394
5085,2,21769853.21413231,10884926.607066154
5086,2,282519911.0766276,141259955.5383138
5087,4,54766897.41308604,13691724.35327151
5088,5,226085631.85069716,45217126.370139435
5089,3,20427533.543814532,6809177.847938177
5090,3,82748760.180215,27582920.060071666
5091,3,146086676.73315445,48695558.91105148
5092,4,59096418.70364235,14774104.675910588
5093,3,23940027.66986496,7980009.22328832
5094,3,19932645.60636492,6644215.202121641
5095,3,49039504.12313411,16346501.374378035
5096,2,83988535.6307627,41994267.81538135
5097,3,34915431.97333053,11638477.32444351
5098,5,672974313.5975761,134594862.71951523
5099,2,176733081.68811166,88366540.84405583
5100,3,36951901.46719201,12317300.489064002
5101,2,4381451.26307622,2190725.63153811
5102,6,422743929.4757227,70457321.57928711
5103,1,134195022.55677007,134195022.55677007
5104,7,137867888.59499648,19695412.65642807
5105,1,692175101.6024299,692175101.6024299
5106,3,15915826.288317086,5305275.429439029
5107,2,84909615.90042537,42454807.95021269
5108,6,275618338.284091,45936389.71401516
5109,8,402619515.6939564,50327439.46174455
5110,2,5200682.862490413,2600341.4312452064
5111,4,53490704.214772016,13372676.053693004
5112,4,75335401.2364466,18833850.30911165
5113,2,11905124.36619065,5952562.183095325
5114,5,209068705.8249062,41813741.16498124
5115,4,36614616.47913577,9153654.119783942
5116,4,53263955.72019084,13315988.93004771
5117,3,13721326.013352726,4573775.337784242
5118,3,59859165.51615107,19953055.172050357
5119,2,12163808.38083311,6081904.190416555
5120,2,8710843.97569077,4355421.987845385
5121,4,100375003.33996129,25093750.834990323
5122,1,966631.6756732803,966631.6756732803
5123,4,40918905.617252134,10229726.404313033
5124,1,6979680.363681572,6979680.363681572
5125,5,2611198785.122638,522239757.02452767
5126,2,24910260.634234257,12455130.317117129
5127,1,9964575.463372152,9964575.463372152
5128,2,43412862.33503595,21706431.167517975
5129,1,2866890.2896627956,2866890.2896627956
5130,1,32229936.37541856,32229936.37541856
5131,5,16377170.921717988,3275434.184343598
5132,6,345353801.02987075,57558966.83831179
5133,1,10888437.818080802,10888437.818080802
5134,5,163410178.3413196,32682035.66826392
5135,2,191475497.95226222,95737748.97613111
5136,1,73602506.41531703,73602506.41531703
5137,3,59023992.12307505,19674664.041025016
5138,2,12356228.179965096,6178114.089982548
5139,2,51185293.22812079,25592646.614060394
5140,4,35147039.58993436,8786759.89748359
5141,5,52506371.152303845,10501274.230460769
5142,2,16112104.77415869,8056052.387079345
5143,4,119336108.9478549,29834027.236963727
5144,2,74015879.61247136,37007939.80623568
5145,3,219203283.52386975,73067761.17462325
5146,4,544551085.3728518,136137771.34321296
5147,3,56127901.60608935,18709300.53536312
5148,3,41870446.33333112,13956815.444443708
5149,3,29400683.482409574,9800227.827469857
5150,2,6635667.54203973,3317833.771019865
5151,2,3694941.838881968,1847470.919440984
5152,1,8218491.894173837,8218491.894173837
5153,1,10589829.207668023,10589829.207668023
5154,4,54977443.613126226,13744360.903281556
5155,2,89672030.35919905,44836015.17959952
5156,3,86863146.01225495,28954382.004084986
5157,1,433361.89180147415,433361.89180147415
5158,9,139038854.97156167,15448761.663506852
5159,2,677257568.6973876,338628784.3486938
5160,4,41576931.78906737,10394232.947266843
5161,2,118605292.07661873,59302646.038309366
5162,4,38704084.98802407,9676021.247006018
5163,3,70055657.40626746,23351885.802089155
5164,3,10564819.349063182,3521606.4496877273
5165,1,45696647.86202208,45696647.86202208
5166,4,178469708.5107553,44617427.127688825
5167,4,4731276.911053891,1182819.2277634728
5168,3,42752632.70391661,14250877.567972204
5169,4,87882938.55400518,21970734.638501294
5170,4,65086116.92601678,16271529.231504194
5171,6,176868978.2716112,29478163.045268536
5172,1,31499703.32923733,31499703.32923733
5173,3,48043248.90542352,16014416.301807841
5174,4,1268569684.5536478,317142421.13841194
5175,2,28023223.565265354,14011611.782632677
5176,1,4746291.501811907,4746291.501811907
5177,2,55847917.811334886,27923958.905667443
5178,5,144425118.05181783,28885023.610363565
5179,7,302401694.4381537,43200242.062593386
5180,6,476778464.45401084,79463077.40900181
5181,3,449117011.56078154,149705670.5202605
5182,4,18687972.544377957,4671993.136094489
5183,2,26013523.578652598,13006761.789326299
5184,3,80038976.98861553,26679658.996205177
5185,2,15597928.133987831,7798964.0669939155
5186,3,81079511.30772862,27026503.76924287
5187,1,853032356.0530922,853032356.0530922
5188,5,68503667.3309472,13700733.46618944
5189,2,12871859.625506878,6435929.812753439
5190,2,27357570.99147395,13678785.495736975
5191,4,237619082.1271356,59404770.5317839
5192,1,218812942.54741088,218812942.54741088
5193,4,110507526.40210241,27626881.600525603
5194,6,88853606.63817236,14808934.439695394
5195,2,15326407.574888611,7663203.787444306
5196,3,46222739.83085758,15407579.943619194
5197,2,24983544.391619403,12491772.195809701
5198,3,25164212.744979132,8388070.914993044
5199,2,40348148.89209789,20174074.446048945
5200,3,157695684.6727988,52565228.22426627
5201,3,150128476.56187633,50042825.52062544
5202,3,90710241.20676868,30236747.068922892
5203,4,307731042.0966796,76932760.5241699
5204,3,1260739987.3130896,420246662.4376965
5205,1,103423.66994594998,103423.66994594998
5206,1,1395397.0296870703,1395397.0296870703
5207,1,17988384.503956117,17988384.503956117
5208,2,12688547.319951532,6344273.659975766
5209,4,77607000.71972226,19401750.179930564
5210,2,29771765.054238737,14885882.527119368
5211,6,60584999.92801936,10097499.988003226
5212,1,10386214.254517738,10386214.254517738
5213,1,279555060.0700983,279555060.0700983
5214,6,97527730.94518867,16254621.824198112
5215,5,408033797.1551563,81606759.43103126
5216,3,125074509.52265407,41691503.17421802
5217,5,275558324.270613,55111664.8541226
5218,3,92814940.09224279,30938313.364080932
5219,1,12478449.92826758,12478449.92826758
5220,3,29435171.056410693,9811723.68547023
5221,2,280179163.92328286,140089581.96164143
5222,2,85801504.48697487,42900752.24348743
5223,6,837471177.2642887,139578529.5440481
5224,3,607645884.745522,202548628.24850735
5225,5,71116064.28866951,14223212.857733902
5226,3,191183532.86274666,63727844.28758222
5227,3,191222098.49665514,63740699.49888504
5228,8,169186477.23609608,21148309.65451201
5229,2,51458156.829232804,25729078.414616402
5230,4,147600530.2804511,36900132.57011277
5231,2,9947699.153340865,4973849.576670432
5232,3,284719635.42226565,94906545.14075522
5233,2,62228697.90894215,31114348.954471074
5234,2,394013591.619491,197006795.8097455
5235,2,348401249.34511745,174200624.67255872
5236,3,680791666.5829475,226930555.52764916
5237,6,308229342.3626016,51371557.0604336
5238,10,174913509.45451632,17491350.945451632
5239,4,177348967.081717,44337241.77042925
5240,3,22442350.401679836,7480783.467226612
5241,1,22332028.641852647,22332028.641852647
5242,5,75676619.9165209,15135323.983304178
5243,1,12816202.283604383,12816202.283604383
5244,2,23723402.80786162,11861701.40393081
5245,3,100210898.82751301,33403632.942504335
5246,4,75954924.15282679,18988731.038206697
5247,3,147340556.52666423,49113518.84222141
5248,3,95883916.36851856,31961305.456172854
5249,3,2926617271.4744077,975539090.4914693
5250,3,143472872.32840696,47824290.77613565
5251,3,138598082.2634206,46199360.75447354
5252,5,336600159.65784204,67320031.93156841
5253,6,868985781.1855928,144830963.53093213
5254,2,28907582.039984908,14453791.019992454
5255,4,73845219.91687891,18461304.979219727
5256,4,143124494.46027184,35781123.61506796
5257,3,67862511.65478067,22620837.218260225
5258,4,418193438.56883603,104548359.64220901
5259,2,52433563.1833416,26216781.5916708
5260,1,432709230.0882754,432709230.0882754
5261,4,33353263.14580692,8338315.78645173
5262,4,598233456.7206893,149558364.18017232
5263,4,8544261.884523002,2136065.4711307506
5264,1,92075566.61682981,92075566.61682981
5265,7,203281287.5445413,29040183.93493447
5266,4,19576794.409544013,4894198.602386003
5267,4,40946704.61858359,10236676.154645897
5268,2,169806343.22787574,84903171.61393787
5269,3,86386999.0302303,28795666.3434101
5270,3,1961016322.2484803,653672107.4161601
5271,3,38932051.16057467,12977350.386858223
5272,4,247074812.67568856,61768703.16892214
5273,3,541164919.5860568,180388306.5286856
5274,3,25686147.766361274,8562049.255453758
5275,3,252324251.172841,84108083.72428034
5276,6,133946419.38481419,22324403.230802365
5277,6,256002206.12637997,42667034.35439666
5278,4,35974604.24111881,8993651.060279703
5279,6,200973969.15885565,33495661.52647594
5280,4,68760959.48665269,17190239.87166317
5281,3,177351412.8115247,59117137.603841566
5282,4,82939244.2258342,20734811.05645855
5283,2,21070921.07347163,10535460.536735816
5284,3,57166241.17545053,19055413.72515018
5285,6,67865555.63695106,11310925.939491844
5286,1,23550097.0805796,23550097.0805796
5287,1,5632496.188075039,5632496.188075039
5288,8,210681792.34993422,26335224.043741778
5289,4,272195523.3998116,68048880.8499529
5290,1,13340797.250543337,13340797.250543337
5291,2,94257517.23187678,47128758.61593839
5292,4,206590298.57943615,51647574.64485904
5293,5,102136493.61179599,20427298.7223592
5294,6,93369571.7040837,15561595.28401395
5295,2,211466677.7449282,105733338.8724641
5296,7,219245060.88958374,31320722.98422625
5297,3,45507349.049672015,15169116.349890672
5298,2,15450265.893497512,7725132.946748756
5299,6,584954545.9012337,97492424.31687228
5300,4,50244580.34348325,12561145.085870812
5301,7,71285771.92058885,10183681.702941265
5302,1,9294961.229087036,9294961.229087036
5303,5,198990593.28365377,39798118.656730756
5304,5,142171246.71126172,28434249.342252344
5305,4,88286714.30564953,22071678.576412383
5306,3,66826866.6723008,22275622.224100266
5307,3,104685047.76210539,34895015.920701794
5308,4,90619115.4957023,22654778.873925574
5309,5,445792085.83688974,89158417.16737795
5310,1,3390584.3637917535,3390584.3637917535
5311,3,159999784.98942113,53333261.66314038
5312,3,135645076.9697124,45215025.6565708
5313,5,43657906.21719836,8731581.24343967
5314,2,108893538.79928079,54446769.399640396
5315,1,3307862.4049489414,3307862.4049489414
5316,3,83603622.20303074,27867874.067676913
5317,7,173214482.6950978,24744926.099299688
5318,1,4707703.223252864,4707703.223252864
5319,2,66944728.519871935,33472364.259935968
5320,3,880182509.98704,293394169.99568003
5321,8,953776212.015504,119222026.501938
5322,5,198638765.814198,39727753.1628396
5323,2,215452427.55560878,107726213.77780439
5324,3,115802494.00344864,38600831.33448288
5325,1,22374810.893508293,22374810.893508293
5326,5,388100730.3092088,77620146.06184176
5327,5,281422181.3447966,56284436.26895932
5328,2,22725098.492058888,11362549.246029444
5329,1,133671903.86774349,133671903.86774349
5330,3,2739868.9989671162,913289.666322372
5331,2,280000764.79991686,140000382.39995843
5332,7,2890616694.857791,412945242.12254155
5333,3,368081280.5218371,122693760.17394571
5334,2,33087270.636189055,16543635.318094527
5335,1,7856801.032714428,7856801.032714428
5336,2,28827595.771678366,14413797.885839183
5337,4,21928933.012556054,5482233.253139013
5338,5,151539128.59341395,30307825.71868279
5339,3,73103908.41046318,24367969.470154393
5340,1,19199794.884362407,19199794.884362407
5341,1,31536657.956633516,31536657.956633516
5342,1,9021272.616091752,9021272.616091752
5343,3,156901399.73746467,52300466.57915489
5344,6,112833083.75103498,18805513.958505828
5345,4,472095641.0228431,118023910.25571078
5346,5,54967304.59128534,10993460.918257069
5347,4,67432927.43839312,16858231.85959828
5348,4,69534480.7495084,17383620.1873771
5349,3,211975254.03862727,70658418.01287575
5350,4,324204458.7584335,81051114.68960838
5351,4,15020604.295379348,3755151.073844837
5352,1,5469178.689800993,5469178.689800993
5353,3,107361876.97038284,35787292.323460944
5354,4,1113801510.1230497,278450377.53076243
5355,4,752618875.6419524,188154718.9104881
5356,1,5892440.691395137,5892440.691395137
5357,3,36351521.18490672,12117173.72830224
5358,2,49249903.79523303,24624951.897616517
5359,4,58164120.79527866,14541030.198819665
5360,3,96691896.74934193,32230632.249780644
5361,5,598231272.979729,119646254.5959458
5362,1,39134983.188901596,39134983.188901596
5363,4,1809559593.8099067,452389898.4524767
5364,2,24614710.495767035,12307355.247883517
5365,5,155438043.3566046,31087608.671320923
5366,1,627327754.3274077,627327754.3274077
5367,3,1572606186.9357555,524202062.3119185
5368,7,218478581.12008706,31211225.87429815
5369,3,31342882.082596347,10447627.36086545
5370,3,587119690.8549728,195706563.61832428
5371,3,34889297.19604935,11629765.73201645
5372,5,182169817.63945544,36433963.527891085
5373,2,24353943.467468027,12176971.733734014
5374,3,55418449.51103736,18472816.50367912
5375,2,27732041.498808056,13866020.749404028
5376,4,209278382.14824817,52319595.53706204
5377,4,34834315.884463206,8708578.971115801
5378,2,4316181.885819028,2158090.942909514
5379,4,73833274.06620836,18458318.51655209
5380,5,107674964.77461204,21534992.954922408
5381,3,64082697.558749504,21360899.186249834
5382,2,9825175.621197648,4912587.810598824
5383,3,61108353.09800918,20369451.032669727
5384,1,24877784.620027073,24877784.620027073
5385,3,328983706.3601427,109661235.4533809
5386,7,964398854.9751028,137771264.99644324
5387,4,55903297.433574334,13975824.358393583
5388,5,49437040.357359275,9887408.071471855
5389,3,16940577.816486247,5646859.272162083
5390,4,298897612.36909014,74724403.09227253
5391,4,37319167.03496598,9329791.758741494
5392,1,20752589.212214977,20752589.212214977
5393,2,471857654.5926099,235928827.29630494
