simulation,n_disasters,total_appropriation,mean_appropriation
2324,1,10029149.536500184,10029149.536500184
2325,1,6069687.11626495,6069687.11626495
2326,2,23141244.65888205,11570622.329441026
2327,1,225377432.77279598,225377432.77279598
2328,5,388044209.9345315,77608841.9869063
2329,5,408264247.6609505,81652849.5321901
2330,5,126843314.58235556,25368662.916471113
2331,5,37416092.069569364,7483218.413913873
2332,1,45297317.69323145,45297317.69323145
2333,1,7529421.826254884,7529421.826254884
2334,1,2040314.5827129616,2040314.5827129616
2335,1,15045135.342332907,15045135.342332907
2336,2,32557561.710941598,16278780.855470799
2337,1,2350005.3706208463,2350005.3706208463
2338,3,216493686.56762367,72164562.1892079
2339,1,5519257.112740681,5519257.112740681
2340,1,213350838.78451052,213350838.78451052
2341,5,313911567.1825958,62782313.43651916
2342,3,1060166522.2108531,353388840.73695105
2343,3,126432947.42560862,42144315.80853621
2344,5,353464766.58305097,70692953.31661019
2345,1,34135111.664434075,34135111.664434075
2346,1,4607480.856350369,4607480.856350369
2347,2,81842594.54352434,40921297.27176217
2348,1,53505741.72657553,53505741.72657553
2349,6,95529890.15970607,15921648.359951012
2350,5,30222633.35789928,6044526.6715798555
2351,5,110599431.89246804,22119886.378493607
2352,1,8945461.252117567,8945461.252117567
2353,5,243469919.54624796,48693983.90924959
2354,1,24982539.65170563,24982539.65170563
2355,5,39279962.339798614,7855992.4679597225
2356,1,8501666.539034043,8501666.539034043
2357,2,14654759.57153113,7327379.785765565
2358,3,85970247.93303424,28656749.311011415
2359,1,4884272.487114584,4884272.487114584
2360,1,6268755.272015959,6268755.272015959
2361,6,242239383.01114446,40373230.50185741
2362,6,485736439.8989105,80956073.31648509
2363,1,1115322.654842369,1115322.654842369
2364,1,13018095.213051587,13018095.213051587
2365,6,198780695.85162455,33130115.97527076
2366,5,67103093.802070126,13420618.760414025
2367,6,855249048.9939709,142541508.1656618
2368,3,21343604.87899441,7114534.959664803
2369,1,7764508.439291241,7764508.439291241
2370,6,36845571.65297217,6140928.608828695
2371,1,19078081.955134775,19078081.955134775
2372,5,212980869.8899916,42596173.977998324
2373,6,466015067.28767383,77669177.88127898
2374,5,36023900.88318514,7204780.176637028
2375,1,1727792.1034119953,1727792.1034119953
2376,2,151974826.09117383,75987413.04558691
2377,6,114070970.75322242,19011828.458870403
2378,1,10047757.489687381,10047757.489687381
2379,1,8230251.812695374,8230251.812695374
2380,3,200664481.92461216,66888160.64153739
2381,1,21814985.07591624,21814985.07591624
2382,2,127440980.32000211,63720490.160001054
2383,1,3582342.478439691,3582342.478439691
2384,6,420144975.888581,70024162.64809683
2385,1,33137746.06304384,33137746.06304384
2386,1,3527324.611063674,3527324.611063674
2387,6,62885332.10503535,10480888.684172558
2388,1,3779231.658726272,3779231.658726272
2389,6,16259041.341083338,2709840.2235138896
2390,6,375179577.92109615,62529929.653516024
2391,5,60347156.97528155,12069431.395056311
2392,1,1250633.795211864,1250633.795211864
2393,1,21046495.80556373,21046495.80556373
2394,1,26982142.309248738,26982142.309248738
2395,1,3007025.9264352527,3007025.9264352527
2396,6,384576100.1612088,64096016.6935348
2397,1,110804993.21539626,110804993.21539626
2398,1,9898422.442386746,9898422.442386746
2399,1,983318.7862848417,983318.7862848417
2400,5,101099793.34924573,20219958.669849146
2401,3,87514063.15957022,29171354.386523407
2402,1,13222442.545239167,13222442.545239167
2403,5,111022071.38946842,22204414.277893685
2404,3,63352222.24040243,21117407.413467478
2405,6,233979746.7854198,38996624.46423663
2406,3,5723828.073162623,1907942.6910542075
2407,1,55277668.377996266,55277668.377996266
2408,5,326917681.5250594,65383536.30501188
2409,1,390650114.7767532,390650114.7767532
2410,6,81441864.5084413,13573644.084740216
2411,1,2742628.092469081,2742628.092469081
2412,5,134085133.12420097,26817026.624840192
2413,3,140140563.42806533,46713521.142688446
2414,1,799657.8165456757,799657.8165456757
2415,5,145241742.50719234,29048348.50143847
2416,1,1592457.0588455067,1592457.0588455067
2417,1,4105892.4754716847,4105892.4754716847
2418,1,2014623.1485119776,2014623.1485119776
2419,1,70381900.99469529,70381900.99469529
2420,5,110018939.7176272,22003787.94352544
2421,1,601296.0742377889,601296.0742377889
2422,1,390486.89498527604,390486.89498527604
2423,2,66618516.14467387,33309258.072336935
2424,1,7545860.539565291,7545860.539565291
2425,1,39976868.512053095,39976868.512053095
2426,1,5353427.773779125,5353427.773779125
2427,6,77201444.81494267,12866907.469157113
2428,6,165847915.42976928,27641319.23829488
2429,1,21572992.81283963,21572992.81283963
2430,1,2030207.4867636815,2030207.4867636815
2431,6,158606005.40217793,26434334.233696323
2432,1,142061186.5253479,142061186.5253479
2433,1,441848964.5316868,441848964.5316868
2434,1,29155577.972698938,29155577.972698938
2435,1,218705493.08341327,218705493.08341327
2436,1,86922732.11457956,86922732.11457956
2437,6,154755604.86029014,25792600.810048357
2438,5,120114637.54060814,24022927.50812163
2439,1,32511668.792815246,32511668.792815246
2440,1,66889011.44399845,66889011.44399845
2441,6,81430478.27913132,13571746.379855221
2442,1,30252743.320171997,30252743.320171997
2443,1,4825699.648823823,4825699.648823823
2444,6,1025806659.6057254,170967776.60095423
2445,3,21076820.946583323,7025606.982194441
2446,1,16201360.458881129,16201360.458881129
2447,1,3254682.0166955786,3254682.0166955786
2448,5,48320233.952796675,9664046.790559335
2449,5,567020119.0874343,113404023.81748685
2450,1,17952140.48752975,17952140.48752975
2451,3,135724933.3628046,45241644.454268195
2452,1,71286086.28477372,71286086.28477372
2453,2,2506419861.607736,1253209930.803868
2454,1,1090649.758633567,1090649.758633567
2455,6,63399023.24138719,10566503.873564532
2456,1,12713578.109889075,12713578.109889075
2457,1,5855525.432210264,5855525.432210264
2458,5,111418943.85542424,22283788.77108485
2459,1,10378866.47768579,10378866.47768579
2460,1,75919004.19169962,75919004.19169962
2461,1,19995460.14483397,19995460.14483397
2462,5,86978079.14667018,17395615.829334036
2463,1,310585379.9555101,310585379.9555101
2464,1,13747118.148283524,13747118.148283524
2465,1,334812.3677347554,334812.3677347554
2466,6,166656254.10500094,27776042.35083349
2467,3,31950986.920687005,10650328.973562336
2468,6,201541686.72604126,33590281.121006876
2469,6,151000494.7602327,25166749.12670545
2470,2,87685419.43713461,43842709.718567304
2471,6,456707612.5672164,76117935.4278694
2472,6,170050716.387653,28341786.06460883
2473,5,54070240.52508764,10814048.105017528
2474,2,6900947.620124977,3450473.8100624885
2475,5,879818452.4109335,175963690.4821867
2476,1,38315044.332665265,38315044.332665265
2477,1,2064958.3760340884,2064958.3760340884
2478,5,131277963.58572921,26255592.71714584
2479,1,11291630.659617044,11291630.659617044
2480,6,288572686.1327313,48095447.688788556
2481,1,2870017.668569416,2870017.668569416
2482,1,19509542.310493197,19509542.310493197
2483,5,312936919.91711,62587383.983422
2484,5,102013952.26596798,20402790.453193597
2485,1,18092981.194366157,18092981.194366157
2486,6,92904145.917044,15484024.319507333
2487,5,66079066.61877672,13215813.323755343
2488,1,29728590.150249008,29728590.150249008
2489,2,27933142.376758415,13966571.188379208
2490,2,47505258.66975951,23752629.334879756
2491,1,8683859.608521663,8683859.608521663
2492,3,23861614.325020388,7953871.441673462
2493,6,45948486.128293715,7658081.021382286
2494,1,18695761.120253924,18695761.120253924
2495,5,312375525.64424956,62475105.12884991
2496,5,79564611.47741765,15912922.29548353
2497,1,15459690.212533062,15459690.212533062
2498,5,54133128.5109964,10826625.70219928
2499,1,4044367.4569749194,4044367.4569749194
2500,1,1208690.6289004812,1208690.6289004812
2501,5,24912794.149431337,4982558.829886267
2502,6,36493883.77997888,6082313.963329813
2503,6,26675432.837417994,4445905.472902999
2504,6,231071259.65151867,38511876.608586445
2505,3,80768779.9962183,26922926.665406097
2506,6,358714576.5519779,59785762.75866298
2507,1,3676377.490053867,3676377.490053867
2508,1,625505.3675690665,625505.3675690665
2509,1,5290188.345384319,5290188.345384319
2510,5,66398076.91007601,13279615.382015202
2511,1,384410.7499629716,384410.7499629716
2512,1,35811442.69172077,35811442.69172077
2513,1,11586212.012853052,11586212.012853052
2514,6,527414450.3386616,87902408.38977693
2515,1,4236693.085676148,4236693.085676148
2516,3,15450410.358030489,5150136.786010163
2517,1,44859173.959371425,44859173.959371425
2518,6,1080703480.6735332,180117246.7789222
2519,1,231401044.86790484,231401044.86790484
2520,3,43711843.26088006,14570614.420293353
2521,1,10345388.747623993,10345388.747623993
2522,1,143511703.5654915,143511703.5654915
2523,5,181059853.68644843,36211970.73728968
2524,1,25017191.97148194,25017191.97148194
2525,1,29369980.1908854,29369980.1908854
2526,1,23938943.44446193,23938943.44446193
2527,5,31322472.462597463,6264494.492519492
2528,5,169363134.82657403,33872626.965314806
2529,1,11017873.543562211,11017873.543562211
2530,6,467580285.6186862,77930047.60311437
2531,5,14233369.421811108,2846673.8843622217
2532,1,7512678.753850975,7512678.753850975
2533,1,9398491.625322133,9398491.625322133
2534,2,15970193.07767123,7985096.538835615
2535,2,20084800.960121196,10042400.480060598
2536,6,240827284.10821688,40137880.68470281
2537,1,17461343.22035806,17461343.22035806
2538,6,49482589.62191293,8247098.270318821
2539,3,74042828.58867474,24680942.86289158
2540,1,4094492.481430321,4094492.481430321
2541,1,2901645.468909728,2901645.468909728
2542,3,45951586.375133395,15317195.458377799
2543,1,22362049.63196471,22362049.63196471
2544,5,135210756.51281023,27042151.302562047
2545,5,247443836.37260056,49488767.274520114
2546,1,66856.66003200623,66856.66003200623
2547,1,7144352.1785272835,7144352.1785272835
2548,3,32982613.325050574,10994204.441683525
2549,1,15553374.99089018,15553374.99089018
2550,5,39771384.33741069,7954276.867482138
2551,1,148933821.21737254,148933821.21737254
2552,1,1991542.7515574575,1991542.7515574575
2553,6,2728399485.016928,454733247.5028214
2554,1,33689568.42422828,33689568.42422828
2555,1,29360278.101819318,29360278.101819318
2556,1,155119728.40101132,155119728.40101132
2557,3,7421102.301442697,2473700.7671475657
2558,2,42443920.714295655,21221960.357147828
2559,5,261801241.0981145,52360248.219622895
2560,1,1683645.9213493983,1683645.9213493983
2561,1,24033557.982721772,24033557.982721772
2562,1,27606111.529296573,27606111.529296573
2563,3,124481483.08916447,41493827.696388155
2564,6,778924248.984244,129820708.16404067
2565,1,24280178.69300141,24280178.69300141
2566,3,640386500.1811725,213462166.7270575
2567,1,373098063.5874713,373098063.5874713
2568,1,34024764.53582323,34024764.53582323
2569,1,143438133.3309543,143438133.3309543
2570,6,104417531.09158178,17402921.848596964
2571,1,4012141.3327814406,4012141.3327814406
2572,1,26221913.127689928,26221913.127689928
2573,1,228748.50335628315,228748.50335628315
2574,1,50547447.70756696,50547447.70756696
2575,1,25708013.159888774,25708013.159888774
2576,1,4503269.781304114,4503269.781304114
2577,1,79581874.60241579,79581874.60241579
2578,1,23869436.389110815,23869436.389110815
2579,1,4083104.0121668344,4083104.0121668344
2580,5,106061413.48464322,21212282.696928643
2581,1,218170170.33608773,218170170.33608773
2582,1,21138614.67354646,21138614.67354646
2583,6,82649785.55695456,13774964.259492427
2584,2,13623440.829267995,6811720.414633998
2585,1,14504940.88860489,14504940.88860489
2586,1,13925094.656521399,13925094.656521399
2587,1,2826764.175361543,2826764.175361543
2588,5,102187860.4688941,20437572.09377882
2589,1,8607881.185728597,8607881.185728597
2590,1,389214102.7973242,389214102.7973242
2591,6,62751668.51536927,10458611.419228213
2592,2,8036845.79621744,4018422.89810872
2593,2,85505026.0000557,42752513.00002785
2594,1,1335139.9160873897,1335139.9160873897
2595,1,57095256.18441248,57095256.18441248
2596,1,25827735.852949914,25827735.852949914
2597,1,13392418.39144024,13392418.39144024
2598,1,17061319.694160312,17061319.694160312
2599,3,41684510.73876569,13894836.912921896
2600,6,313308572.4766259,52218095.41277099
2601,1,3315457.4306318425,3315457.4306318425
2602,1,8200324.288020466,8200324.288020466
2603,5,324124442.1984613,64824888.43969226
2604,2,20813371.747201312,10406685.873600656
2605,1,15329704.97553655,15329704.97553655
2606,3,10271668.967169892,3423889.6557232975
2607,5,1185458704.1811604,237091740.8362321
2608,3,37594240.83302926,12531413.611009754
2609,1,6722096.908968976,6722096.908968976
2610,1,7200687.979280788,7200687.979280788
2611,1,6029715.107748389,6029715.107748389
2612,1,600110.1334892819,600110.1334892819
2613,1,96259439.48439053,96259439.48439053
2614,1,5868266.241039495,5868266.241039495
2615,5,111544373.38293037,22308874.676586073
2616,1,225625853.06141943,225625853.06141943
2617,3,136854530.32058072,45618176.77352691
2618,2,26153349.918892846,13076674.959446423
2619,5,59669693.84056467,11933938.768112933
2620,1,2266374.9933119677,2266374.9933119677
2621,6,613404463.5176516,102234077.25294192
2622,6,236652806.1719821,39442134.361997016
2623,2,73655861.17756446,36827930.58878223
2624,3,171694836.21173638,57231612.07057879
2625,2,2639794.3387846993,1319897.1693923497
2626,1,5896358.817416751,5896358.817416751
2627,1,16693088.674128454,16693088.674128454
2628,5,55242288.667435504,11048457.733487101
2629,3,51230049.82673623,17076683.27557874
2630,1,31900702.09416213,31900702.09416213
2631,5,562418705.5867299,112483741.11734597
2632,3,2261070975.2811613,753690325.0937204
2633,1,42427586.42386713,42427586.42386713
2634,5,92044128.15960877,18408825.631921753
2635,1,7575670.05138162,7575670.05138162
2636,6,63042522.55866498,10507087.09311083
2637,2,55267174.23257748,27633587.11628874
2638,1,7069803.598378216,7069803.598378216
2639,6,51793469.06775507,8632244.844625846
2640,1,94491967.24140647,94491967.24140647
2641,1,2096123.7516892522,2096123.7516892522
2642,6,100809201.66460888,16801533.610768147
2643,5,192858046.82176748,38571609.36435349
2644,6,236392676.0695316,39398779.34492193
2645,2,4615384.319517386,2307692.159758693
2646,1,833028.2462885382,833028.2462885382
2647,1,3256511.872607717,3256511.872607717
2648,2,48965388.54178649,24482694.270893246
2649,1,9713937.47019912,9713937.47019912
2650,5,56900763.43325561,11380152.686651122
2651,5,134389267.7351823,26877853.547036458
2652,1,21113090.365102503,21113090.365102503
2653,1,37394799.99874103,37394799.99874103
2654,1,14642782.05502522,14642782.05502522
2655,1,5500314.687324936,5500314.687324936
2656,1,3423428.658379622,3423428.658379622
2657,1,3682277.9114238136,3682277.9114238136
2658,2,18714526.381811723,9357263.190905862
2659,1,256280.7531041856,256280.7531041856
2660,1,30372284.967322893,30372284.967322893
2661,1,395871.01609498524,395871.01609498524
2662,1,15447687.20600512,15447687.20600512
2663,6,79127472.71207397,13187912.118678994
2664,5,67237136.12365681,13447427.224731361
2665,1,62107702.807102345,62107702.807102345
2666,1,5773708.781111443,5773708.781111443
2667,5,844544573.1114107,168908914.62228215
2668,1,15467452.199801119,15467452.199801119
2669,1,40489174.64356015,40489174.64356015
2670,1,610823374.2334629,610823374.2334629
2671,6,149743879.51849416,24957313.25308236
2672,1,41902621.782785475,41902621.782785475
2673,1,12484022.199823689,12484022.199823689
2674,1,23834771.018411245,23834771.018411245
2675,5,188581270.50976023,37716254.101952046
2676,5,546805874.2750589,109361174.85501178
2677,3,126455321.53826407,42151773.84608802
2678,1,4643921.403636211,4643921.403636211
2679,6,135416026.9010311,22569337.816838518
2680,1,52564838.470710464,52564838.470710464
2681,5,135901796.0525899,27180359.21051798
2682,3,43631817.909629874,14543939.303209959
2683,1,17964557.87931547,17964557.87931547
2684,6,190862068.463581,31810344.743930165
2685,1,276888.24092834,276888.24092834
2686,3,13916118.457927432,4638706.152642477
2687,2,13576758.655917725,6788379.327958862
2688,5,675515101.6037122,135103020.32074243
2689,1,23706574.59503513,23706574.59503513
2690,6,185845999.30842248,30974333.218070414
2691,2,30645247.99526251,15322623.997631256
2692,6,943706777.758646,157284462.95977435
2693,1,492384.39680746227,492384.39680746227
2694,3,80268150.33355403,26756050.111184675
2695,3,54307391.583093405,18102463.861031134
2696,1,34881929.4544265,34881929.4544265
2697,5,73923568.54965574,14784713.709931146
2698,6,58508043.619938895,9751340.603323149
2699,1,14025237.627219468,14025237.627219468
2700,1,24652512.01167351,24652512.01167351
2701,6,45194248.41370548,7532374.735617581
2702,6,48071980.188123465,8011996.698020577
2703,2,9798012.475419164,4899006.237709582
2704,6,194616447.3476467,32436074.55794112
2705,1,57273902.38735328,57273902.38735328
2706,5,524705707.16717863,104941141.43343572
2707,1,33900603.83173327,33900603.83173327
2708,3,61820248.33317975,20606749.44439325
2709,1,37671755.8735968,37671755.8735968
2710,1,11067062.242183495,11067062.242183495
2711,1,900758.3545118009,900758.3545118009
2712,1,5243143.225475041,5243143.225475041
2713,6,119482385.6278056,19913730.937967602
2714,6,241284089.36437613,40214014.89406269
2715,6,254656637.02086836,42442772.83681139
2716,6,212227870.2779191,35371311.71298652
2717,3,76994463.29967661,25664821.099892203
2718,6,109300051.14561364,18216675.190935608
2719,1,16487759.607327988,16487759.607327988
2720,1,55690729.083815664,55690729.083815664
2721,2,135698893.45472687,67849446.72736344
2722,6,454648393.72476274,75774732.28746046
2723,5,315874936.38402647,63174987.2768053
2724,1,12389941.898744978,12389941.898744978
2725,6,222730882.37662616,37121813.729437694
2726,1,4754395.47702848,4754395.47702848
2727,1,6411837.988397846,6411837.988397846
2728,1,18881802.874267578,18881802.874267578
2729,1,10266252.722293647,10266252.722293647
2730,1,8120431.667485137,8120431.667485137
2731,1,10810754.642507574,10810754.642507574
2732,2,17333058.150670517,8666529.075335259
2733,6,119885679.25668138,19980946.54278023
2734,1,1331452.6109287129,1331452.6109287129
2735,1,11610794.104445225,11610794.104445225
2736,6,40009497.90776683,6668249.651294471
2737,1,10432345.963349815,10432345.963349815
2738,1,29501497.699204788,29501497.699204788
2739,6,195030417.31667346,32505069.55277891
2740,1,1605151.511473573,1605151.511473573
2741,1,8247999.519578943,8247999.519578943
2742,1,14214447.617213892,14214447.617213892
2743,1,421406.06426654226,421406.06426654226
2744,1,22795367.036722034,22795367.036722034
2745,3,24126328.472950596,8042109.490983532
2746,3,6840737.762630668,2280245.920876889
2747,1,8632280.371977922,8632280.371977922
2748,3,136079562.6433957,45359854.21446523
2749,1,22281592.29314585,22281592.29314585
2750,2,26644487.345768347,13322243.672884174
2751,1,4229621.717153543,4229621.717153543
2752,1,9097836.984853813,9097836.984853813
2753,1,13214746.760041,13214746.760041
2754,5,146752312.91144028,29350462.582288057
2755,1,3364094.4625573047,3364094.4625573047
2756,1,11833823.535804065,11833823.535804065
2757,1,46174717.77625631,46174717.77625631
2758,5,184447525.85219908,36889505.17043982
2759,5,44186242.57960924,8837248.515921848
2760,1,15903212.363968669,15903212.363968669
2761,1,10861629.427262347,10861629.427262347
2762,1,200682246.19528052,200682246.19528052
2763,1,1232971.7647463025,1232971.7647463025
2764,5,152774961.24683315,30554992.24936663
2765,1,2465164.8467580276,2465164.8467580276
2766,2,40449928.196468815,20224964.098234408
2767,1,415608.87733304437,415608.87733304437
2768,5,348824720.79485613,69764944.15897122
2769,1,3885913.013339007,3885913.013339007
2770,1,2503873.8608157923,2503873.8608157923
2771,1,37963697.2416918,37963697.2416918
2772,5,242902222.6628555,48580444.5325711
2773,2,43386158.71681793,21693079.358408965
2774,1,5592531.40452505,5592531.40452505
2775,6,60047879.22544,10007979.870906668
2776,2,10769319.569801092,5384659.784900546
2777,3,151189038.7247788,50396346.241592936
2778,1,9759436.915131696,9759436.915131696
2779,6,180982587.15536025,30163764.525893375
2780,5,47844551.05820327,9568910.211640654
2781,1,3794212.3318007933,3794212.3318007933
2782,5,82901535.77252828,16580307.154505655
2783,2,178423752.71987543,89211876.35993771
2784,6,102941404.0446758,17156900.674112633
2785,5,713787317.0706323,142757463.41412646
2786,1,9678541.74588222,9678541.74588222
2787,1,2336929.8492328404,2336929.8492328404
2788,1,85578070.05252972,85578070.05252972
2789,5,651418985.3740442,130283797.07480884
2790,1,28301995.67920976,28301995.67920976
2791,5,287563154.4721246,57512630.894424915
2792,6,123766208.02211393,20627701.33701899
2793,6,136150590.17102715,22691765.028504524
2794,1,44729505.15241531,44729505.15241531
2795,2,22469607.608445235,11234803.804222617
2796,1,228827.76182237177,228827.76182237177
2797,5,68621843.64122449,13724368.728244897
2798,1,8621815.350532379,8621815.350532379
2799,2,256925764.76197416,128462882.38098708
2800,2,32000797.52475077,16000398.762375385
2801,1,59726201.51825877,59726201.51825877
2802,2,167708958.80220136,83854479.40110068
2803,3,175419817.20584586,58473272.40194862
2804,1,111974530.09355927,111974530.09355927
2805,6,79324549.816372,13220758.302728668
2806,1,349600.53668131545,349600.53668131545
2807,1,103637627.98905735,103637627.98905735
2808,1,31249013.355070207,31249013.355070207
2809,1,92009189.58757441,92009189.58757441
2810,2,1661402.5508679263,830701.2754339632
2811,3,33365482.606793046,11121827.535597682
2812,1,142961112.43763483,142961112.43763483
2813,1,58879968.863829575,58879968.863829575
2814,1,3521151.918644864,3521151.918644864
2815,1,56912329.19223863,56912329.19223863
2816,5,114083544.14888729,22816708.829777457
2817,1,1741615.1548657718,1741615.1548657718
2818,5,131655905.80685931,26331181.161371864
2819,1,1707764.9363091283,1707764.9363091283
2820,2,102717421.86626369,51358710.933131844
2821,1,7493989.574700787,7493989.574700787
2822,2,34879294.980100274,17439647.490050137
2823,1,2403677.036912367,2403677.036912367
2824,2,13390201.591642795,6695100.795821398
2825,1,355065969.0455259,355065969.0455259
2826,1,13777634.671482274,13777634.671482274
2827,2,31201655.452093195,15600827.726046598
2828,3,164111303.06739077,54703767.689130254
2829,6,1008491296.6101216,168081882.7683536
2830,1,7883090.256422311,7883090.256422311
2831,1,21810409.860109538,21810409.860109538
2832,6,600864531.7059275,100144088.61765458
2833,1,190734117.73999897,190734117.73999897
2834,1,7824085.892386249,7824085.892386249
2835,1,16480555.710132059,16480555.710132059
2836,5,272008705.237523,54401741.047504604
2837,5,103733102.32263361,20746620.46452672
2838,3,28359091.34329675,9453030.447765583
2839,1,10171024.13287359,10171024.13287359
2840,1,955551.4386716781,955551.4386716781
2841,1,8705986.460992271,8705986.460992271
2842,5,64276611.74950941,12855322.349901881
2843,1,17647015.316699993,17647015.316699993
2844,1,25690537.364634387,25690537.364634387
2845,5,67583082.94699432,13516616.589398865
2846,5,32430253.551729728,6486050.710345945
2847,6,744106094.1398246,124017682.35663743
2848,1,7135754.26846245,7135754.26846245
2849,1,42446905.79073475,42446905.79073475
2850,6,217465499.386293,36244249.8977155
2851,6,218667933.6278216,36444655.60463693
2852,5,42312460.56678079,8462492.113356158
2853,1,15754019.129868956,15754019.129868956
2854,5,150270082.70059663,30054016.540119328
2855,1,84167113.13420466,84167113.13420466
2856,1,6615729.428480846,6615729.428480846
2857,6,77299461.64168914,12883243.60694819
2858,6,638778676.8719642,106463112.81199403
2859,1,990678.5681682841,990678.5681682841
2860,1,18821590.97234207,18821590.97234207
2861,5,1188303491.4190664,237660698.2838133
2862,2,37597055.97305451,18798527.986527257
2863,6,75854491.32385744,12642415.220642908
2864,1,138630.8809052362,138630.8809052362
2865,6,92595068.22608215,15432511.371013692
2866,1,1885216.0868389097,1885216.0868389097
2867,3,15424820.530670352,5141606.843556784
2868,1,35617125.19230314,35617125.19230314
2869,3,2504750971.6514697,834916990.5504899
2870,1,110128673.47050579,110128673.47050579
2871,6,35562403.80415995,5927067.300693325
2872,3,25503412.490198273,8501137.496732758
2873,1,12836178.888700183,12836178.888700183
2874,1,12417080.095455525,12417080.095455525
2875,1,14237754.913102051,14237754.913102051
2876,5,129490898.1638214,25898179.63276428
2877,1,1188136.3109332633,1188136.3109332633
2878,6,188201469.55882895,31366911.59313816
2879,1,9251713.977789018,9251713.977789018
2880,1,31703708.391701292,31703708.391701292
2881,5,32488204.24890521,6497640.849781042
2882,1,13149571.630058985,13149571.630058985
2883,3,683597448.561022,227865816.18700734
2884,1,33497661.45843278,33497661.45843278
2885,1,18291112.223150834,18291112.223150834
2886,1,188481.79401148265,188481.79401148265
2887,5,89577292.29814406,17915458.459628813
2888,5,359402359.65403885,71880471.93080777
2889,1,2622614.5922887027,2622614.5922887027
2890,1,9235367.38874442,9235367.38874442
2891,5,186525409.2339492,37305081.846789844
2892,1,15775834.271865558,15775834.271865558
2893,5,413608180.30458987,82721636.06091797
2894,1,1697408.010265144,1697408.010265144
2895,1,1022151.7984424263,1022151.7984424263
2896,1,33254206.228301056,33254206.228301056
2897,6,160235944.9443016,26705990.824050266
2898,1,1818850.0985767269,1818850.0985767269
2899,1,6452190.123464774,6452190.123464774
2900,3,98986612.9796687,32995537.659889568
2901,6,171355393.7934492,28559232.2989082
2902,5,304479011.94415045,60895802.38883009
2903,1,153085049.92510515,153085049.92510515
2904,5,28758263.11632125,5751652.62326425
2905,1,9893850.983658783,9893850.983658783
2906,2,51213551.090188295,25606775.545094147
2907,1,429784.23548977217,429784.23548977217
2908,5,462671972.89387643,92534394.57877529
2909,6,134064798.79869404,22344133.133115675
2910,1,16859334.140231457,16859334.140231457
2911,2,3967779.939820198,1983889.969910099
2912,1,17309233.461821835,17309233.461821835
2913,1,2062308.8280376361,2062308.8280376361
2914,1,2904539.3944069967,2904539.3944069967
2915,5,128464873.02620596,25692974.60524119
2916,1,275185957.59325814,275185957.59325814
2917,1,24214937.079986595,24214937.079986595
2918,3,55225608.431302786,18408536.143767595
2919,5,21291390.361444846,4258278.0722889695
2920,6,331857682.3796171,55309613.72993618
2921,1,100021235.65618345,100021235.65618345
2922,1,22892737.321628913,22892737.321628913
2923,1,12516584.412632557,12516584.412632557
2924,1,20660865.22094456,20660865.22094456
2925,1,2568498.2319382117,2568498.2319382117
2926,1,35226850.8395958,35226850.8395958
2927,1,231752098.84955707,231752098.84955707
2928,5,90818968.06268586,18163793.61253717
2929,6,90895486.04477997,15149247.674129995
2930,1,6115169.515164796,6115169.515164796
2931,1,676693.8845442735,676693.8845442735
2932,1,2110595.7746000597,2110595.7746000597
2933,1,8402979.31942892,8402979.31942892
2934,3,71739241.08849497,23913080.362831656
2935,3,19701571.931901183,6567190.643967061
2936,2,31825001.29822041,15912500.649110205
2937,1,6763700.3513477845,6763700.3513477845
2938,1,10249925.25311793,10249925.25311793
2939,1,17175093.959179457,17175093.959179457
2940,1,18310456.330747485,18310456.330747485
2941,1,53170187.776211135,53170187.776211135
2942,1,42978915.45939094,42978915.45939094
2943,1,11529412.055742024,11529412.055742024
2944,5,105299183.05350947,21059836.610701896
2945,1,1869172.504504743,1869172.504504743
2946,1,6457070.508074132,6457070.508074132
2947,1,6453848.52248841,6453848.52248841
2948,1,60721804.38381741,60721804.38381741
2949,6,47212386.63255374,7868731.105425623
2950,2,20969361.21780309,10484680.608901545
2951,2,30081433.31464474,15040716.65732237
2952,6,267513003.67161554,44585500.61193592
2953,1,40887004.49901138,40887004.49901138
2954,1,3816077.3826177353,3816077.3826177353
2955,1,4061611.6319998526,4061611.6319998526
2956,1,11089391.307637025,11089391.307637025
2957,1,17063728.700875975,17063728.700875975
2958,6,568399084.7991984,94733180.7998664
2959,6,649873204.5711185,108312200.76185308
2960,3,46479397.298261255,15493132.432753751
2961,1,80357094.90800133,80357094.90800133
2962,1,2515959.1343265143,2515959.1343265143
2963,5,29055610.56432681,5811122.112865362
2964,3,47699952.20895955,15899984.069653183
2965,2,28332663.587226633,14166331.793613316
2966,1,188626429.84442154,188626429.84442154
2967,1,3758693.4815492523,3758693.4815492523
2968,6,127398512.3810853,21233085.39684755
2969,1,64375393.97124871,64375393.97124871
2970,5,79949259.70493181,15989851.940986361
2971,2,5522931.744699948,2761465.872349974
2972,1,3648880.225077665,3648880.225077665
2973,3,100883847.51536332,33627949.171787776
2974,5,48548594.104808375,9709718.820961675
2975,1,5025911.659689049,5025911.659689049
2976,6,488898744.41210157,81483124.0686836
2977,2,7248409.988042421,3624204.9940212104
2978,1,1297558.4372320736,1297558.4372320736
2979,5,130139028.69016793,26027805.738033585
2980,1,2192773.55764609,2192773.55764609
2981,1,2732217.8293136647,2732217.8293136647
2982,1,48792952.09360881,48792952.09360881
2983,6,129787453.65722801,21631242.276204668
